Call,Response
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> in madrid <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid four cheap
<query> may i have a table with british cuisine,i'm on it
<context> <user> may i have a table with british cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> may i have a table with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> may i have a table with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay two expensive
<query> may i have a table with french cuisine for two people in bombay,i'm on it
<context> <user> may i have a table with french cuisine for two people in bombay <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table with french cuisine for two people in bombay <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> may i have a table with french cuisine for two people in bombay <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay two expensive
<query> can you book a table for six in rome in a expensive price range with french food,i'm on it
<context> <user> can you book a table for six in rome in a expensive price range with french food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for six in rome in a expensive price range with french food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome six expensive
<query> can you make a restaurant reservation in bombay in a cheap price range for two people,i'm on it
<context> <user> can you make a restaurant reservation in bombay in a cheap price range for two people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in bombay in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in bombay in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay two cheap
<query> may i have a table for four people in paris with british cuisine in a cheap price range,i'm on it
<context> <user> may i have a table for four people in paris with british cuisine in a cheap price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for four people in paris with british cuisine in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris four cheap
<query> can you make a restaurant reservation with indian food in madrid in a moderate price range for two people,i'm on it
<context> <user> can you make a restaurant reservation with indian food in madrid in a moderate price range for two people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with indian food in madrid in a moderate price range for two people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid two moderate
<query> can you book a table in bombay with british food,i'm on it
<context> <user> can you book a table in bombay with british food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table in bombay with british food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> can you book a table in bombay with british food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you book a table in bombay with british food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay eight cheap
<query> can you make a restaurant reservation in madrid for two people in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in madrid for two people in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in madrid for two people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in madrid for two people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid two cheap
<query> i'd like to book a table in madrid for six people with french cuisine in a moderate price range,i'm on it
<context> <user> i'd like to book a table in madrid for six people with french cuisine in a moderate price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in madrid for six people with french cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid six moderate
<query> can you make a restaurant reservation with indian food for six people,i'm on it
<context> <user> can you make a restaurant reservation with indian food for six people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with indian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <query> paris please,which price range are looking for
<context> <user> can you make a restaurant reservation with indian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with indian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris six moderate
<query> can you book a table with french food in a expensive price range,i'm on it
<context> <user> can you book a table with french food in a expensive price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with french food in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> can you book a table with french food in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> how many people would be in your party <query> we will be eight,ok let me look into some options for you
<context> <user> can you book a table with french food in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> how many people would be in your party <user> we will be eight <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay eight expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> in rome,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six cheap
<query> can you make a restaurant reservation in paris,i'm on it
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,how many people would be in your party
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris two moderate
<query> may i have a table in bombay in a expensive price range with italian food,i'm on it
<context> <user> may i have a table in bombay in a expensive price range with italian food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table in bombay in a expensive price range with italian food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for eight people please,ok let me look into some options for you
<context> <user> may i have a table in bombay in a expensive price range with italian food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay eight expensive
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> rome please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> rome please <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome eight cheap
<query> can you book a table in paris,i'm on it
<context> <user> can you book a table in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,how many people would be in your party
<context> <user> can you book a table in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> can you book a table in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you book a table in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris four moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> in paris,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in paris <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in paris <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in paris <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris four expensive
<query> can you book a table with british food,i'm on it
<context> <user> can you book a table with british food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with british food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in paris,how many people would be in your party
<context> <user> can you book a table with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> can you book a table with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you book a table with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris eight cheap
<query> can you make a restaurant reservation for six,i'm on it
<context> <user> can you make a restaurant reservation for six <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> in rome,which price range are looking for
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> in rome <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> in rome <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six expensive
<query> may i have a table with indian food,i'm on it
<context> <user> may i have a table with indian food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <query> rome please,how many people would be in your party
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome two cheap
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian cuisine,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <query> in rome,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome six cheap
<query> may i have a table for two people in a cheap price range in bombay,i'm on it
<context> <user> may i have a table for two people in a cheap price range in bombay <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table for two people in a cheap price range in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,ok let me look into some options for you
<context> <user> may i have a table for two people in a cheap price range in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay two cheap
<query> can you make a restaurant reservation in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> london please,how many people would be in your party
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> london please <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> london please <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call british london eight cheap
<query> may i have a table for six people,i'm on it
<context> <user> may i have a table for six people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> may i have a table for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> london please,which price range are looking for
<context> <user> may i have a table for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> london please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> london please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london six cheap
<query> can you book a table with british food in paris in a cheap price range,i'm on it
<context> <user> can you book a table with british food in paris in a cheap price range <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table with british food in paris in a cheap price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> can you book a table with british food in paris in a cheap price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris four cheap
<query> can you make a restaurant reservation for eight,i'm on it
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> london please,which price range are looking for
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> london please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> london please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british london eight cheap
<query> can you make a restaurant reservation in paris,i'm on it
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,how many people would be in your party
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris eight cheap
<query> can you book a table for two,i'm on it
<context> <user> can you book a table for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> in paris,which price range are looking for
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in paris <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in paris <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris two moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> rome please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> rome please <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> rome please <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> rome please <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six expensive
<query> can you make a restaurant reservation for six,i'm on it
<context> <user> can you make a restaurant reservation for six <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,where should it be
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <query> in paris,which price range are looking for
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> in paris <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> in paris <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris six moderate
<query> may i have a table in a moderate price range for six with spanish cuisine in paris,i'm on it
<context> <user> may i have a table in a moderate price range for six with spanish cuisine in paris <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range for six with spanish cuisine in paris <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris six moderate
<query> can you book a table in paris with british cuisine in a expensive price range for two,i'm on it
<context> <user> can you book a table in paris with british cuisine in a expensive price range for two <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in paris with british cuisine in a expensive price range for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris two expensive
<query> can you make a restaurant reservation for four in bombay with french food,i'm on it
<context> <user> can you make a restaurant reservation for four in bombay with french food <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you make a restaurant reservation for four in bombay with french food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for four in bombay with french food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay four expensive
<query> can you book a table for six with british cuisine in a cheap price range in rome,i'm on it
<context> <user> can you book a table for six with british cuisine in a cheap price range in rome <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for six with british cuisine in a cheap price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six cheap
<query> can you make a restaurant reservation in a cheap price range in bombay with spanish food,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range in bombay with spanish food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation in a cheap price range in bombay with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for six please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range in bombay with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for six please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay six cheap
<query> can you book a table in a moderate price range for eight people in paris with indian food,i'm on it
<context> <user> can you book a table in a moderate price range for eight people in paris with indian food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in a moderate price range for eight people in paris with indian food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris eight moderate
<query> may i have a table for two in rome with french food,i'm on it
<context> <user> may i have a table for two in rome with french food <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table for two in rome with french food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> may i have a table for two in rome with french food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome two expensive
<query> can you make a restaurant reservation in paris in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in paris in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,how many people would be in your party
<context> <user> can you make a restaurant reservation in paris in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <query> for six people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <user> for six people please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris six cheap
<query> can you make a restaurant reservation in madrid with french cuisine for two people in a moderate price range,i'm on it
<context> <user> can you make a restaurant reservation in madrid with french cuisine for two people in a moderate price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in madrid with french cuisine for two people in a moderate price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid two moderate
<query> can you make a restaurant reservation in madrid in a cheap price range with indian cuisine for four,i'm on it
