Call,Response
<context> <user> can you make a restaurant reservation in a cheap price range in seoul for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese seoul eight cheap
<query> can you book a table with korean food in a cheap price range,i'm on it
<context> <user> can you book a table with korean food in a cheap price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with korean food in a cheap price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in seoul,how many people would be in your party
<context> <user> can you book a table with korean food in a cheap price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in seoul <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> can you book a table with korean food in a cheap price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in seoul <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul two cheap
<query> can you make a restaurant reservation in bangkok,i'm on it
<context> <user> can you make a restaurant reservation in bangkok <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese cuisine,how many people would be in your party
<context> <user> can you make a restaurant reservation in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> can you make a restaurant reservation in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese bangkok four cheap
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love vietnamese food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <query> in hanoi,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <user> in hanoi <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <user> in hanoi <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <user> in hanoi <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese hanoi four moderate
<query> can you make a restaurant reservation in a expensive price range with japanese cuisine in seoul,i'm on it
<context> <user> can you make a restaurant reservation in a expensive price range with japanese cuisine in seoul <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation in a expensive price range with japanese cuisine in seoul <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for six people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a expensive price range with japanese cuisine in seoul <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for six people please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese seoul six expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese cuisine,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <query> in seoul,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <user> in seoul <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <user> in seoul <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <user> in seoul <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese seoul four expensive
<query> i'd like to book a table in a expensive price range for six with thai food,i'm on it
<context> <user> i'd like to book a table in a expensive price range for six with thai food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table in a expensive price range for six with thai food <system> i'm on it <user> <SILENCE> <system> where should it be <query> seoul please,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range for six with thai food <system> i'm on it <user> <SILENCE> <system> where should it be <user> seoul please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai seoul six expensive
<query> i'd like to book a table in a cheap price range in beijing with vietnamese cuisine,i'm on it
<context> <user> i'd like to book a table in a cheap price range in beijing with vietnamese cuisine <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> i'd like to book a table in a cheap price range in beijing with vietnamese cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> i'd like to book a table in a cheap price range in beijing with vietnamese cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing eight cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <query> hanoi please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese hanoi eight cheap
<query> may i have a table in a moderate price range for two people in bangkok with vietnamese cuisine,i'm on it
<context> <user> may i have a table in a moderate price range for two people in bangkok with vietnamese cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range for two people in bangkok with vietnamese cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese bangkok two moderate
<query> may i have a table in hanoi with vietnamese food,i'm on it
<context> <user> may i have a table in hanoi with vietnamese food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table in hanoi with vietnamese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> may i have a table in hanoi with vietnamese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table in hanoi with vietnamese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese hanoi eight cheap
<query> can you make a restaurant reservation in a expensive price range,i'm on it
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean cuisine,where should it be
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <query> seoul please,how many people would be in your party
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> seoul please <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> seoul please <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul two expensive
<query> may i have a table with vietnamese cuisine in a moderate price range,i'm on it
<context> <user> may i have a table with vietnamese cuisine in a moderate price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with vietnamese cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in beijing,how many people would be in your party
<context> <user> may i have a table with vietnamese cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> how many people would be in your party <query> for six please,ok let me look into some options for you
<context> <user> may i have a table with vietnamese cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> how many people would be in your party <user> for six please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing six moderate
<query> i'd like to book a table for four people with japanese cuisine,i'm on it
<context> <user> i'd like to book a table for four people with japanese cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table for four people with japanese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in beijing,which price range are looking for
<context> <user> i'd like to book a table for four people with japanese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table for four people with japanese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese beijing four cheap
<query> may i have a table with korean food for six people in a expensive price range,i'm on it
<context> <user> may i have a table with korean food for six people in a expensive price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with korean food for six people in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in hanoi,ok let me look into some options for you
<context> <user> may i have a table with korean food for six people in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in hanoi <system> ok let me look into some options for you <query> <SILENCE>,api_call korean hanoi six expensive
<query> may i have a table with korean cuisine in a moderate price range in beijing,i'm on it
<context> <user> may i have a table with korean cuisine in a moderate price range in beijing <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table with korean cuisine in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be eight,ok let me look into some options for you
<context> <user> may i have a table with korean cuisine in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be eight <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing eight moderate
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean cuisine,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <query> beijing please,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> beijing please <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> beijing please <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> beijing please <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing four expensive
<query> can you book a table in hanoi with thai food for eight in a expensive price range,i'm on it
<context> <user> can you book a table in hanoi with thai food for eight in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in hanoi with thai food for eight in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call thai hanoi eight expensive
<query> can you book a table in seoul with thai cuisine in a cheap price range for six,i'm on it
<context> <user> can you book a table in seoul with thai cuisine in a cheap price range for six <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in seoul with thai cuisine in a cheap price range for six <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call thai seoul six cheap
<query> i'd like to book a table in beijing,i'm on it
<context> <user> i'd like to book a table in beijing <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean food,how many people would be in your party
<context> <user> i'd like to book a table in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> i'd like to book a table in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing six cheap
<query> may i have a table in tokyo for four people with thai cuisine,i'm on it
<context> <user> may i have a table in tokyo for four people with thai cuisine <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table in tokyo for four people with thai cuisine <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table in tokyo for four people with thai cuisine <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call thai tokyo four moderate
<query> can you make a restaurant reservation in bangkok in a moderate price range,i'm on it
<context> <user> can you make a restaurant reservation in bangkok in a moderate price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in bangkok in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with cantonese cuisine,how many people would be in your party
<context> <user> can you make a restaurant reservation in bangkok in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with cantonese cuisine <system> how many people would be in your party <query> for six people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in bangkok in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with cantonese cuisine <system> how many people would be in your party <user> for six people please <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese bangkok six moderate
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love korean food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <query> hanoi please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> hanoi please <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean hanoi six moderate
<query> i'd like to book a table in seoul for two people in a cheap price range,i'm on it
<context> <user> i'd like to book a table in seoul for two people in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in seoul for two people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love vietnamese food,ok let me look into some options for you
<context> <user> i'd like to book a table in seoul for two people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese seoul two cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <query> in hanoi,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> in hanoi <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> in hanoi <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> in hanoi <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean hanoi eight cheap
<query> i'd like to book a table for eight in seoul,i'm on it
<context> <user> i'd like to book a table for eight in seoul <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for eight in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love korean food,which price range are looking for
<context> <user> i'd like to book a table for eight in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table for eight in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul eight cheap
<query> can you make a restaurant reservation with korean cuisine,i'm on it
<context> <user> can you make a restaurant reservation with korean cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with korean cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in bangkok,how many people would be in your party
<context> <user> can you make a restaurant reservation with korean cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bangkok <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> can you make a restaurant reservation with korean cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bangkok <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with korean cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bangkok <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean bangkok two moderate
<query> can you book a table in a expensive price range,i'm on it
<context> <user> can you book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love korean food,where should it be
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <query> in bangkok,how many people would be in your party
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> in bangkok <system> how many people would be in your party <query> for six people please,ok let me look into some options for you
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> in bangkok <system> how many people would be in your party <user> for six people please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean bangkok six expensive
<query> can you book a table in bangkok with vietnamese cuisine in a moderate price range for four people,i'm on it
<context> <user> can you book a table in bangkok with vietnamese cuisine in a moderate price range for four people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in bangkok with vietnamese cuisine in a moderate price range for four people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese bangkok four moderate
<query> may i have a table in a moderate price range with korean cuisine for eight people in seoul,i'm on it
<context> <user> may i have a table in a moderate price range with korean cuisine for eight people in seoul <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range with korean cuisine for eight people in seoul <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul eight moderate
<query> can you book a table for four,i'm on it
<context> <user> can you book a table for four <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese cuisine,where should it be
<context> <user> can you book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <query> in seoul,which price range are looking for
<context> <user> can you book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <user> in seoul <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese cuisine <system> where should it be <user> in seoul <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese seoul four expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <query> tokyo please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> tokyo please <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> tokyo please <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> tokyo please <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean tokyo six cheap
<query> can you make a restaurant reservation with korean cuisine for four in beijing,i'm on it
<context> <user> can you make a restaurant reservation with korean cuisine for four in beijing <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you make a restaurant reservation with korean cuisine for four in beijing <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with korean cuisine for four in beijing <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing four expensive
<query> can you make a restaurant reservation in a moderate price range in beijing,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range in beijing <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean food,how many people would be in your party
<context> <user> can you make a restaurant reservation in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing four moderate
<query> can you book a table with cantonese food,i'm on it
<context> <user> can you book a table with cantonese food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <query> hanoi please,how many people would be in your party
<context> <user> can you book a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> hanoi please <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> can you book a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese hanoi eight expensive
<query> can you book a table with korean food for six in bangkok in a expensive price range,i'm on it
<context> <user> can you book a table with korean food for six in bangkok in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with korean food for six in bangkok in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call korean bangkok six expensive
<query> may i have a table for six people in tokyo in a expensive price range with korean cuisine,i'm on it
<context> <user> may i have a table for six people in tokyo in a expensive price range with korean cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for six people in tokyo in a expensive price range with korean cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call korean tokyo six expensive
<query> may i have a table in beijing for four people with japanese cuisine,i'm on it
<context> <user> may i have a table in beijing for four people with japanese cuisine <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table in beijing for four people with japanese cuisine <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table in beijing for four people with japanese cuisine <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese beijing four cheap
<query> i'd like to book a table with vietnamese food for two in a moderate price range in beijing,i'm on it
<context> <user> i'd like to book a table with vietnamese food for two in a moderate price range in beijing <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table with vietnamese food for two in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing two moderate
<query> can you make a restaurant reservation,i'm on it
