Call,Response
<context> <user> can you book a table in rome with british cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you book a table in rome with british cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight expensive
<query> i'd like to book a table in a cheap price range,i'm on it
<context> <user> i'd like to book a table in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,where should it be
<context> <user> i'd like to book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <query> madrid please,how many people would be in your party
<context> <user> i'd like to book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <user> madrid please <system> how many people would be in your party <query> for four people please,ok let me look into some options for you
<context> <user> i'd like to book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <user> madrid please <system> how many people would be in your party <user> for four people please <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid four cheap
<query> may i have a table in a moderate price range,i'm on it
<context> <user> may i have a table in a moderate price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love french food,where should it be
<context> <user> may i have a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <query> in london,how many people would be in your party
<context> <user> may i have a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> in london <system> how many people would be in your party <query> we will be six,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> in london <system> how many people would be in your party <user> we will be six <system> ok let me look into some options for you <query> <SILENCE>,api_call french london six moderate
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <query> in rome,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <user> in rome <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <user> in rome <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> where should it be <user> in rome <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome four moderate
<query> may i have a table in london,i'm on it
<context> <user> may i have a table in london <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,how many people would be in your party
<context> <user> may i have a table in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> may i have a table in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> may i have a table in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french london six moderate
<query> i'd like to book a table with spanish food in a moderate price range for eight people,i'm on it
<context> <user> i'd like to book a table with spanish food in a moderate price range for eight people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with spanish food in a moderate price range for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <query> london please,ok let me look into some options for you
<context> <user> i'd like to book a table with spanish food in a moderate price range for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <user> london please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london eight moderate
<query> i'd like to book a table in london with indian cuisine in a moderate price range for two people,i'm on it
<context> <user> i'd like to book a table in london with indian cuisine in a moderate price range for two people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in london with indian cuisine in a moderate price range for two people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london two moderate
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <query> paris please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> paris please <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> paris please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> paris please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris six cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love french food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <query> in london,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> in london <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> in london <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> in london <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french london two cheap
<query> i'd like to book a table in a expensive price range with british cuisine,i'm on it
<context> <user> i'd like to book a table in a expensive price range with british cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table in a expensive price range with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in paris,how many people would be in your party
<context> <user> i'd like to book a table in a expensive price range with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> how many people would be in your party <query> we will be six,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> how many people would be in your party <user> we will be six <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris six expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <query> london please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london two cheap
<query> may i have a table with british cuisine in rome in a expensive price range,i'm on it
<context> <user> may i have a table with british cuisine in rome in a expensive price range <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table with british cuisine in rome in a expensive price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for four people please,ok let me look into some options for you
<context> <user> may i have a table with british cuisine in rome in a expensive price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for four people please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome four expensive
<query> can you make a restaurant reservation with british cuisine in madrid for four people in a moderate price range,i'm on it
<context> <user> can you make a restaurant reservation with british cuisine in madrid for four people in a moderate price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with british cuisine in madrid for four people in a moderate price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid four moderate
<query> can you make a restaurant reservation in paris for four people,i'm on it
<context> <user> can you make a restaurant reservation in paris for four people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian cuisine,which price range are looking for
<context> <user> can you make a restaurant reservation in paris for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris four expensive
<query> can you book a table for four people in a expensive price range in paris with spanish food,i'm on it
<context> <user> can you book a table for four people in a expensive price range in paris with spanish food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for four people in a expensive price range in paris with spanish food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris four expensive
<query> can you book a table in a cheap price range,i'm on it
<context> <user> can you book a table in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> rome please <system> how many people would be in your party <query> for eight people please,ok let me look into some options for you
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <query> in rome,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> can you book a table in a expensive price range with indian food for six people in madrid,i'm on it
<context> <user> can you book a table in a expensive price range with indian food for six people in madrid <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in a expensive price range with indian food for six people in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid six expensive
<query> can you book a table with french food,i'm on it
<context> <user> can you book a table with french food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid four cheap
<query> may i have a table with indian cuisine for two people in a expensive price range,i'm on it
<context> <user> may i have a table with indian cuisine for two people in a expensive price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with indian cuisine for two people in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> london please,ok let me look into some options for you
<context> <user> may i have a table with indian cuisine for two people in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> london please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london two expensive
<query> can you book a table for eight people with french food in a cheap price range in bombay,i'm on it
<context> <user> can you book a table for eight people with french food in a cheap price range in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for eight people with french food in a cheap price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay eight cheap
<query> i'd like to book a table with indian cuisine,i'm on it
<context> <user> i'd like to book a table with indian cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in london,how many people would be in your party
<context> <user> i'd like to book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in london <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> i'd like to book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in london <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in london <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london eight cheap
<query> can you book a table in a cheap price range in madrid for four people with italian cuisine,i'm on it
<context> <user> can you book a table in a cheap price range in madrid for four people with italian cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in a cheap price range in madrid for four people with italian cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian madrid four cheap
<query> can you book a table for six people in bombay in a cheap price range with indian food,i'm on it
<context> <user> can you book a table for six people in bombay in a cheap price range with indian food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for six people in bombay in a cheap price range with indian food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six cheap
<query> can you book a table with french food,i'm on it
<context> <user> can you book a table with french food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table with french food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid six expensive
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> paris please,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris eight moderate
<query> may i have a table in a cheap price range in london with spanish food for two,i'm on it
<context> <user> may i have a table in a cheap price range in london with spanish food for two <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a cheap price range in london with spanish food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london two cheap
<query> may i have a table in rome,i'm on it
<context> <user> may i have a table in rome <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love french food,how many people would be in your party
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome four cheap
<query> can you make a restaurant reservation in bombay in a moderate price range with indian cuisine for four,i'm on it
<context> <user> can you make a restaurant reservation in bombay in a moderate price range with indian cuisine for four <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in bombay in a moderate price range with indian cuisine for four <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay four moderate
<query> can you book a table in a cheap price range,i'm on it
<context> <user> can you book a table in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> rome please <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> can you make a restaurant reservation with french cuisine,i'm on it
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in bombay,how many people would be in your party
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay six cheap
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian cuisine,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <query> in rome,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome two moderate
<query> may i have a table in madrid,i'm on it
<context> <user> may i have a table in madrid <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in madrid <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,how many people would be in your party
<context> <user> may i have a table in madrid <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> may i have a table in madrid <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table in madrid <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid six cheap
<query> can you make a restaurant reservation in madrid for eight in a moderate price range with french food,i'm on it
<context> <user> can you make a restaurant reservation in madrid for eight in a moderate price range with french food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in madrid for eight in a moderate price range with french food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid eight moderate
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> paris please,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> paris please <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> paris please <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> paris please <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris six moderate
<query> can you make a restaurant reservation in a moderate price range in london,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range in london <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a moderate price range in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,how many people would be in your party
<context> <user> can you make a restaurant reservation in a moderate price range in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range in london <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london two moderate
<query> may i have a table with british food for eight in a moderate price range,i'm on it
<context> <user> may i have a table with british food for eight in a moderate price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with british food for eight in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in rome,ok let me look into some options for you
<context> <user> may i have a table with british food for eight in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight moderate
<query> i'd like to book a table in a moderate price range in paris,i'm on it
<context> <user> i'd like to book a table in a moderate price range in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a moderate price range in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,how many people would be in your party
<context> <user> i'd like to book a table in a moderate price range in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris eight moderate
<query> can you book a table in bombay,i'm on it
<context> <user> can you book a table in bombay <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian food,how many people would be in your party
<context> <user> can you book a table in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you book a table in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
