Call,Response
<context> <user>  can you book a table with indian food in a cheap price range in paris <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_indian_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_indian_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_indian_3stars <query>  i love that,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  can you make a restaurant reservation,i'm on it
<context> <user>  can you make a restaurant reservation <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with french cuisine,where should it be
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french cuisine <system> where should it be <query>  in rome,how many people would be in your party
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <query>  we will be four,which price range are looking for
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <query>  i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_rome_moderate_french_7stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_moderate_french_7stars <query>  i love that,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you make a restaurant reservation in a cheap price range in bombay,i'm on it
<context> <user>  can you make a restaurant reservation in a cheap price range in bombay <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation in a cheap price range in bombay <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with indian cuisine,how many people would be in your party
<context> <user>  can you make a restaurant reservation in a cheap price range in bombay <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> how many people would be in your party <query>  for four please,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation in a cheap price range in bombay <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_indian_8stars
<context> <user>  can you make a restaurant reservation in a cheap price range in bombay <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_indian_8stars <query>  let's do it,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  can you make a restaurant reservation,i'm on it
<context> <user>  can you make a restaurant reservation <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love french food,where should it be
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <query>  london please,how many people would be in your party
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <query>  for two please,which price range are looking for
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_french_8stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_french_3stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_3stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_3stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_french_2stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  london please <system> how many people would be in your party <user>  for two please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_3stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_french_2stars <query>  i love that,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table for eight with french food,i'm on it
<context> <user>  may i have a table for eight with french food <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  may i have a table for eight with french food <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  rome please,which price range are looking for
<context> <user>  may i have a table for eight with french food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> which price range are looking for <query>  i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user>  may i have a table for eight with french food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_rome_cheap_french_6stars
<context> <user>  may i have a table for eight with french food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table,i'm on it
<context> <user>  may i have a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love italian food,where should it be
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <query>  in madrid,how many people would be in your party
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <query>  we will be eight,which price range are looking for
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <query>  in a cheap price range please,ok let me look into some options for you
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_madrid_cheap_italian_7stars
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_madrid_cheap_italian_6stars
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_6stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_6stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_madrid_cheap_italian_2stars
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love italian food <system> where should it be <user>  in madrid <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_6stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_2stars <query>  that looks great,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  can you make a restaurant reservation,i'm on it
<context> <user>  can you make a restaurant reservation <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with french food,where should it be
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <query>  in bombay,how many people would be in your party
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <query>  for two people please,which price range are looking for
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <query>  in a cheap price range please,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_french_7stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_french_4stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_4stars <query>  i love that,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  may i have a table in a moderate price range,i'm on it
<context> <user>  may i have a table in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with indian cuisine,where should it be
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <query>  london please,how many people would be in your party
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <query>  we will be four,ok let me look into some options for you
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_3stars
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_2stars
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_1stars
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  we will be four <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_1stars <query>  let's do it,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table with spanish food for four people in paris in a cheap price range,i'm on it
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <query>  <SILENCE>,ok let me look into some options for you
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_cheap_spanish_8stars
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_8stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_8stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_cheap_spanish_2stars
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_2stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_2stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_cheap_spanish_1stars
<context> <user>  may i have a table with spanish food for four people in paris in a cheap price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_2stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_spanish_1stars <query>  that looks great,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you make a restaurant reservation,i'm on it
<context> <user>  can you make a restaurant reservation <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with indian cuisine,where should it be
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <query>  london please,how many people would be in your party
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <query>  for four please,which price range are looking for
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <query>  i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_3stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_2stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_1stars
<context> <user>  can you make a restaurant reservation <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian cuisine <system> where should it be <user>  london please <system> how many people would be in your party <user>  for four please <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_1stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  may i have a table in a cheap price range,i'm on it
<context> <user>  may i have a table in a cheap price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love indian food,where should it be
<context> <user>  may i have a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love indian food <system> where should it be <query>  in paris,how many people would be in your party
<context> <user>  may i have a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love indian food <system> where should it be <user>  in paris <system> how many people would be in your party <query>  for four please,ok let me look into some options for you
<context> <user>  may i have a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love indian food <system> where should it be <user>  in paris <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_cheap_indian_7stars
<context> <user>  may i have a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love indian food <system> where should it be <user>  in paris <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_indian_7stars <query>  i love that,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  i'd like to book a table,i'm on it
<context> <user>  i'd like to book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with french food,where should it be
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <query>  in rome,how many people would be in your party
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <query>  for eight people please,which price range are looking for
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <query>  i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_rome_expensive_french_8stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_8stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_8stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_expensive_french_4stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_4stars <query>  do you have something else,sure let me find an other option for you
