Call,Response,Count
<SILENCE>,any preference on a type of cuisine,782
i love cantonese food,where should it be,782
in bangkok,how many people would be in your party,782
for two please,which price range are looking for,782
i am looking for a moderate restaurant,ok let me look into some options for you,782
<SILENCE>,api_call cantonese bangkok two moderate,782
can you book a table,i'm on it,783
<SILENCE>,any preference on a type of cuisine,783
i love thai food,where should it be,783
in beijing,how many people would be in your party,783
for eight please,which price range are looking for,783
i am looking for a cheap restaurant,ok let me look into some options for you,783
<SILENCE>,api_call thai beijing eight cheap,783
i'd like to book a table in hanoi in a cheap price range,i'm on it,784
<SILENCE>,any preference on a type of cuisine,784
i love vietnamese food,how many people would be in your party,784
we will be eight,ok let me look into some options for you,784
<SILENCE>,api_call vietnamese hanoi eight cheap,784
may i have a table in a cheap price range,i'm on it,785
<SILENCE>,any preference on a type of cuisine,785
i love vietnamese food,where should it be,785
in hanoi,how many people would be in your party,785
for eight please,ok let me look into some options for you,785
<SILENCE>,api_call vietnamese hanoi eight cheap,785
can you make a restaurant reservation for four people,i'm on it,786
<SILENCE>,any preference on a type of cuisine,786
with korean cuisine,where should it be,786
in beijing,which price range are looking for,786
in a expensive price range please,ok let me look into some options for you,786
<SILENCE>,api_call korean beijing four expensive,786
may i have a table,i'm on it,787
<SILENCE>,any preference on a type of cuisine,787
i love thai food,where should it be,787
seoul please,how many people would be in your party,787
we will be six,which price range are looking for,787
in a cheap price range please,ok let me look into some options for you,787
<SILENCE>,api_call thai seoul six cheap,787
can you book a table for six people,i'm on it,788
<SILENCE>,any preference on a type of cuisine,788
i love vietnamese food,where should it be,788
in beijing,which price range are looking for,788
in a expensive price range please,ok let me look into some options for you,788
<SILENCE>,api_call vietnamese beijing six expensive,788
can you make a restaurant reservation in beijing,i'm on it,789
<SILENCE>,any preference on a type of cuisine,789
with cantonese cuisine,how many people would be in your party,789
we will be six,which price range are looking for,789
in a moderate price range please,ok let me look into some options for you,789
<SILENCE>,api_call cantonese beijing six moderate,789
can you make a restaurant reservation,i'm on it,790
<SILENCE>,any preference on a type of cuisine,790
i love korean food,where should it be,790
in seoul,how many people would be in your party,790
for six people please,which price range are looking for,790
i am looking for a moderate restaurant,ok let me look into some options for you,790
<SILENCE>,api_call korean seoul six moderate,790
can you make a restaurant reservation in tokyo,i'm on it,791
<SILENCE>,any preference on a type of cuisine,791
with thai cuisine,how many people would be in your party,791
for four please,which price range are looking for,791
i am looking for a expensive restaurant,ok let me look into some options for you,791
<SILENCE>,api_call thai tokyo four expensive,791
can you book a table,i'm on it,792
<SILENCE>,any preference on a type of cuisine,792
i love vietnamese food,where should it be,792
bangkok please,how many people would be in your party,792
we will be two,which price range are looking for,792
i am looking for a cheap restaurant,ok let me look into some options for you,792
<SILENCE>,api_call vietnamese bangkok two cheap,792
can you book a table for six people with korean cuisine,i'm on it,793
<SILENCE>,where should it be,793
hanoi please,which price range are looking for,793
in a moderate price range please,ok let me look into some options for you,793
<SILENCE>,api_call korean hanoi six moderate,793
i'd like to book a table with thai cuisine for eight people,i'm on it,794
<SILENCE>,where should it be,794
in seoul,which price range are looking for,794
in a expensive price range please,ok let me look into some options for you,794
<SILENCE>,api_call thai seoul eight expensive,794
can you make a restaurant reservation in a cheap price range,i'm on it,795
<SILENCE>,any preference on a type of cuisine,795
with thai cuisine,where should it be,795
hanoi please,how many people would be in your party,795
we will be six,ok let me look into some options for you,795
<SILENCE>,api_call thai hanoi six cheap,795
i'd like to book a table for eight people in a cheap price range,i'm on it,796
<SILENCE>,any preference on a type of cuisine,796
with cantonese food,where should it be,796
bangkok please,ok let me look into some options for you,796
<SILENCE>,api_call cantonese bangkok eight cheap,796
can you make a restaurant reservation for six,i'm on it,797
<SILENCE>,any preference on a type of cuisine,797
i love korean food,where should it be,797
in bangkok,which price range are looking for,797
i am looking for a expensive restaurant,ok let me look into some options for you,797
<SILENCE>,api_call korean bangkok six expensive,797
can you make a restaurant reservation in tokyo,i'm on it,798
<SILENCE>,any preference on a type of cuisine,798
with korean cuisine,how many people would be in your party,798
for two please,which price range are looking for,798
in a moderate price range please,ok let me look into some options for you,798
<SILENCE>,api_call korean tokyo two moderate,798
may i have a table in tokyo,i'm on it,799
<SILENCE>,any preference on a type of cuisine,799
i love cantonese food,how many people would be in your party,799
we will be four,which price range are looking for,799
in a moderate price range please,ok let me look into some options for you,799
<SILENCE>,api_call cantonese tokyo four moderate,799
i'd like to book a table for eight people in hanoi in a expensive price range,i'm on it,800
<SILENCE>,any preference on a type of cuisine,800
with thai cuisine,ok let me look into some options for you,800
<SILENCE>,api_call thai hanoi eight expensive,800
may i have a table in bangkok in a expensive price range with japanese food,i'm on it,801
<SILENCE>,how many people would be in your party,801
for four people please,ok let me look into some options for you,801
<SILENCE>,api_call japanese bangkok four expensive,801
may i have a table in a expensive price range for six people with thai food in tokyo,i'm on it,802
<SILENCE>,ok let me look into some options for you,802
<SILENCE>,api_call thai tokyo six expensive,802
can you make a restaurant reservation in hanoi with korean cuisine in a cheap price range for eight,i'm on it,803
<SILENCE>,ok let me look into some options for you,803
<SILENCE>,api_call korean hanoi eight cheap,803
can you book a table for two with korean food,i'm on it,804
<SILENCE>,where should it be,804
bangkok please,which price range are looking for,804
i am looking for a moderate restaurant,ok let me look into some options for you,804
<SILENCE>,api_call korean bangkok two moderate,804
may i have a table with japanese cuisine in hanoi in a expensive price range,i'm on it,805
<SILENCE>,how many people would be in your party,805
we will be four,ok let me look into some options for you,805
<SILENCE>,api_call japanese hanoi four expensive,805
can you book a table in tokyo,i'm on it,806
<SILENCE>,any preference on a type of cuisine,806
with thai cuisine,how many people would be in your party,806
for six people please,which price range are looking for,806
i am looking for a expensive restaurant,ok let me look into some options for you,806
<SILENCE>,api_call thai tokyo six expensive,806
can you make a restaurant reservation in hanoi with korean cuisine for eight people in a moderate price range,i'm on it,807
<SILENCE>,ok let me look into some options for you,807
<SILENCE>,api_call korean hanoi eight moderate,807
can you book a table in tokyo for six with korean cuisine in a moderate price range,i'm on it,808
<SILENCE>,ok let me look into some options for you,808
<SILENCE>,api_call korean tokyo six moderate,808
can you book a table with cantonese food for four in bangkok in a moderate price range,i'm on it,809
<SILENCE>,ok let me look into some options for you,809
<SILENCE>,api_call cantonese bangkok four moderate,809
may i have a table,i'm on it,810
<SILENCE>,any preference on a type of cuisine,810
with vietnamese food,where should it be,810
bangkok please,how many people would be in your party,810
we will be four,which price range are looking for,810
in a cheap price range please,ok let me look into some options for you,810
<SILENCE>,api_call vietnamese bangkok four cheap,810
may i have a table,i'm on it,811
<SILENCE>,any preference on a type of cuisine,811
with cantonese cuisine,where should it be,811
beijing please,how many people would be in your party,811
for six please,which price range are looking for,811
i am looking for a cheap restaurant,ok let me look into some options for you,811
<SILENCE>,api_call cantonese beijing six cheap,811
i'd like to book a table in bangkok in a expensive price range,i'm on it,812
<SILENCE>,any preference on a type of cuisine,812
i love thai food,how many people would be in your party,812
we will be two,ok let me look into some options for you,812
<SILENCE>,api_call thai bangkok two expensive,812
can you make a restaurant reservation in a moderate price range,i'm on it,813
<SILENCE>,any preference on a type of cuisine,813
with thai food,where should it be,813
in tokyo,how many people would be in your party,813
we will be four,ok let me look into some options for you,813
<SILENCE>,api_call thai tokyo four moderate,813
may i have a table in tokyo in a expensive price range,i'm on it,814
<SILENCE>,any preference on a type of cuisine,814
i love cantonese food,how many people would be in your party,814
for four people please,ok let me look into some options for you,814
<SILENCE>,api_call cantonese tokyo four expensive,814
can you make a restaurant reservation in tokyo for eight in a moderate price range,i'm on it,815
<SILENCE>,any preference on a type of cuisine,815
with korean cuisine,ok let me look into some options for you,815
<SILENCE>,api_call korean tokyo eight moderate,815
can you book a table for four people in a expensive price range in seoul,i'm on it,816
<SILENCE>,any preference on a type of cuisine,816
with thai cuisine,ok let me look into some options for you,816
<SILENCE>,api_call thai seoul four expensive,816
can you book a table for two with japanese cuisine in bangkok,i'm on it,817
<SILENCE>,which price range are looking for,817
in a cheap price range please,ok let me look into some options for you,817
<SILENCE>,api_call japanese bangkok two cheap,817
can you make a restaurant reservation in a moderate price range with japanese cuisine in tokyo,i'm on it,818
<SILENCE>,how many people would be in your party,818
for four people please,ok let me look into some options for you,818
<SILENCE>,api_call japanese tokyo four moderate,818
can you make a restaurant reservation in tokyo for six in a expensive price range with thai food,i'm on it,819
<SILENCE>,ok let me look into some options for you,819
<SILENCE>,api_call thai tokyo six expensive,819
i'd like to book a table,i'm on it,820
<SILENCE>,any preference on a type of cuisine,820
i love vietnamese food,where should it be,820
beijing please,how many people would be in your party,820
for six please,which price range are looking for,820
in a moderate price range please,ok let me look into some options for you,820
<SILENCE>,api_call vietnamese beijing six moderate,820
can you book a table in a moderate price range for two,i'm on it,821
<SILENCE>,any preference on a type of cuisine,821
i love thai food,where should it be,821
in seoul,ok let me look into some options for you,821
<SILENCE>,api_call thai seoul two moderate,821
may i have a table with thai food in a moderate price range for four in bangkok,i'm on it,822
<SILENCE>,ok let me look into some options for you,822
<SILENCE>,api_call thai bangkok four moderate,822
can you book a table,i'm on it,823
<SILENCE>,any preference on a type of cuisine,823
i love korean food,where should it be,823
tokyo please,how many people would be in your party,823
for six people please,which price range are looking for,823
in a moderate price range please,ok let me look into some options for you,823
<SILENCE>,api_call korean tokyo six moderate,823
may i have a table with japanese cuisine in a cheap price range for four in tokyo,i'm on it,824
<SILENCE>,ok let me look into some options for you,824
<SILENCE>,api_call japanese tokyo four cheap,824
may i have a table,i'm on it,825
<SILENCE>,any preference on a type of cuisine,825
with thai food,where should it be,825
seoul please,how many people would be in your party,825
we will be two,which price range are looking for,825
i am looking for a moderate restaurant,ok let me look into some options for you,825
<SILENCE>,api_call thai seoul two moderate,825
can you book a table,i'm on it,826
<SILENCE>,any preference on a type of cuisine,826
i love cantonese food,where should it be,826
beijing please,how many people would be in your party,826
for six people please,which price range are looking for,826
in a expensive price range please,ok let me look into some options for you,826
<SILENCE>,api_call cantonese beijing six expensive,826
can you make a restaurant reservation with thai food in tokyo in a expensive price range,i'm on it,827
<SILENCE>,how many people would be in your party,827
for six people please,ok let me look into some options for you,827
<SILENCE>,api_call thai tokyo six expensive,827
may i have a table for six people in a moderate price range with korean cuisine in bangkok,i'm on it,828
<SILENCE>,ok let me look into some options for you,828
<SILENCE>,api_call korean bangkok six moderate,828
i'd like to book a table,i'm on it,829
<SILENCE>,any preference on a type of cuisine,829
with thai food,where should it be,829
in seoul,how many people would be in your party,829
for two please,which price range are looking for,829
in a moderate price range please,ok let me look into some options for you,829
<SILENCE>,api_call thai seoul two moderate,829
i'd like to book a table in bangkok,i'm on it,830
<SILENCE>,any preference on a type of cuisine,830
i love japanese food,how many people would be in your party,830
we will be eight,which price range are looking for,830
in a expensive price range please,ok let me look into some options for you,830
<SILENCE>,api_call japanese bangkok eight expensive,830
can you book a table in beijing in a moderate price range for six people,i'm on it,831
<SILENCE>,any preference on a type of cuisine,831
i love thai food,ok let me look into some options for you,831
<SILENCE>,api_call thai beijing six moderate,831
can you book a table in seoul for four in a cheap price range with cantonese food,i'm on it,832
<SILENCE>,ok let me look into some options for you,832
<SILENCE>,api_call cantonese seoul four cheap,832
can you make a restaurant reservation for six in a moderate price range with korean cuisine,i'm on it,833
<SILENCE>,where should it be,833
beijing please,ok let me look into some options for you,833
<SILENCE>,api_call korean beijing six moderate,833
can you make a restaurant reservation with thai cuisine in a cheap price range,i'm on it,834
<SILENCE>,where should it be,834
hanoi please,how many people would be in your party,834
we will be six,ok let me look into some options for you,834
<SILENCE>,api_call thai hanoi six cheap,834
can you make a restaurant reservation with thai cuisine for six people in tokyo,i'm on it,835
<SILENCE>,which price range are looking for,835
i am looking for a expensive restaurant,ok let me look into some options for you,835
<SILENCE>,api_call thai tokyo six expensive,835
can you book a table in a expensive price range in seoul with korean cuisine for two people,i'm on it,836
<SILENCE>,ok let me look into some options for you,836
<SILENCE>,api_call korean seoul two expensive,836
can you book a table for eight with cantonese cuisine in a moderate price range,i'm on it,837
<SILENCE>,where should it be,837
tokyo please,ok let me look into some options for you,837
<SILENCE>,api_call cantonese tokyo eight moderate,837
i'd like to book a table,i'm on it,838
<SILENCE>,any preference on a type of cuisine,838
with thai cuisine,where should it be,838
in hanoi,how many people would be in your party,838
for two please,which price range are looking for,838
i am looking for a cheap restaurant,ok let me look into some options for you,838
<SILENCE>,api_call thai hanoi two cheap,838
i'd like to book a table in a expensive price range in bangkok,i'm on it,839
<SILENCE>,any preference on a type of cuisine,839
with thai cuisine,how many people would be in your party,839
we will be eight,ok let me look into some options for you,839
<SILENCE>,api_call thai bangkok eight expensive,839
can you make a restaurant reservation with korean cuisine in tokyo,i'm on it,840
<SILENCE>,how many people would be in your party,840
for two please,which price range are looking for,840
in a expensive price range please,ok let me look into some options for you,840
<SILENCE>,api_call korean tokyo two expensive,840
can you make a restaurant reservation in a moderate price range,i'm on it,841
<SILENCE>,any preference on a type of cuisine,841
i love japanese food,where should it be,841
in beijing,how many people would be in your party,841
for eight please,ok let me look into some options for you,841
<SILENCE>,api_call japanese beijing eight moderate,841
may i have a table with vietnamese cuisine for two people in seoul,i'm on it,842
<SILENCE>,which price range are looking for,842
in a cheap price range please,ok let me look into some options for you,842
<SILENCE>,api_call vietnamese seoul two cheap,842
can you make a restaurant reservation in a expensive price range with thai cuisine,i'm on it,843
<SILENCE>,where should it be,843
in tokyo,how many people would be in your party,843
for six please,ok let me look into some options for you,843
<SILENCE>,api_call thai tokyo six expensive,843
can you book a table with korean cuisine for six,i'm on it,844
<SILENCE>,where should it be,844
bangkok please,which price range are looking for,844
i am looking for a expensive restaurant,ok let me look into some options for you,844
<SILENCE>,api_call korean bangkok six expensive,844
i'd like to book a table,i'm on it,845
<SILENCE>,any preference on a type of cuisine,845
with thai food,where should it be,845
beijing please,how many people would be in your party,845
we will be four,which price range are looking for,845
in a expensive price range please,ok let me look into some options for you,845
<SILENCE>,api_call thai beijing four expensive,845
i'd like to book a table in a expensive price range,i'm on it,846
<SILENCE>,any preference on a type of cuisine,846
i love thai food,where should it be,846
tokyo please,how many people would be in your party,846
for two people please,ok let me look into some options for you,846
<SILENCE>,api_call thai tokyo two expensive,846
can you make a restaurant reservation in a expensive price range,i'm on it,847
<SILENCE>,any preference on a type of cuisine,847
i love korean food,where should it be,847
in beijing,how many people would be in your party,847
for eight please,ok let me look into some options for you,847
<SILENCE>,api_call korean beijing eight expensive,847
may i have a table in bangkok in a expensive price range for six people with cantonese food,i'm on it,848
<SILENCE>,ok let me look into some options for you,848
<SILENCE>,api_call cantonese bangkok six expensive,848
can you make a restaurant reservation for four with cantonese food in a expensive price range,i'm on it,849
<SILENCE>,where should it be,849
tokyo please,ok let me look into some options for you,849
<SILENCE>,api_call cantonese tokyo four expensive,849
can you make a restaurant reservation,i'm on it,850
<SILENCE>,any preference on a type of cuisine,850
with thai food,where should it be,850
in tokyo,how many people would be in your party,850
for six please,which price range are looking for,850
in a expensive price range please,ok let me look into some options for you,850
<SILENCE>,api_call thai tokyo six expensive,850
may i have a table with cantonese food,i'm on it,851
<SILENCE>,where should it be,851
beijing please,how many people would be in your party,851
for two people please,which price range are looking for,851
in a cheap price range please,ok let me look into some options for you,851
<SILENCE>,api_call cantonese beijing two cheap,851
can you make a restaurant reservation in seoul in a cheap price range for two with cantonese cuisine,i'm on it,852
<SILENCE>,ok let me look into some options for you,852
<SILENCE>,api_call cantonese seoul two cheap,852
can you make a restaurant reservation in a cheap price range with vietnamese food for six people in hanoi,i'm on it,853
<SILENCE>,ok let me look into some options for you,853
<SILENCE>,api_call vietnamese hanoi six cheap,853
can you make a restaurant reservation,i'm on it,854
<SILENCE>,any preference on a type of cuisine,854
i love vietnamese food,where should it be,854
in hanoi,how many people would be in your party,854
for eight please,which price range are looking for,854
in a cheap price range please,ok let me look into some options for you,854
<SILENCE>,api_call vietnamese hanoi eight cheap,854
i'd like to book a table,i'm on it,855
<SILENCE>,any preference on a type of cuisine,855
i love vietnamese food,where should it be,855
beijing please,how many people would be in your party,855
we will be two,which price range are looking for,855
i am looking for a cheap restaurant,ok let me look into some options for you,855
<SILENCE>,api_call vietnamese beijing two cheap,855
may i have a table for six people,i'm on it,856
<SILENCE>,any preference on a type of cuisine,856
with japanese cuisine,where should it be,856
seoul please,which price range are looking for,856
i am looking for a expensive restaurant,ok let me look into some options for you,856
<SILENCE>,api_call japanese seoul six expensive,856
can you book a table in beijing with japanese food in a moderate price range for six people,i'm on it,857
<SILENCE>,ok let me look into some options for you,857
<SILENCE>,api_call japanese beijing six moderate,857
can you book a table in hanoi in a cheap price range with korean food,i'm on it,858
<SILENCE>,how many people would be in your party,858
we will be eight,ok let me look into some options for you,858
<SILENCE>,api_call korean hanoi eight cheap,858
may i have a table in a cheap price range in seoul with japanese cuisine for four,i'm on it,859
<SILENCE>,ok let me look into some options for you,859
<SILENCE>,api_call japanese seoul four cheap,859
can you make a restaurant reservation with cantonese cuisine in a moderate price range for four,i'm on it,860
<SILENCE>,where should it be,860
seoul please,ok let me look into some options for you,860
<SILENCE>,api_call cantonese seoul four moderate,860
can you book a table,i'm on it,861
<SILENCE>,any preference on a type of cuisine,861
with japanese cuisine,where should it be,861
in bangkok,how many people would be in your party,861
for six please,which price range are looking for,861
in a expensive price range please,ok let me look into some options for you,861
<SILENCE>,api_call japanese bangkok six expensive,861
can you book a table in bangkok,i'm on it,862
<SILENCE>,any preference on a type of cuisine,862
with korean food,how many people would be in your party,862
for two please,which price range are looking for,862
in a moderate price range please,ok let me look into some options for you,862
<SILENCE>,api_call korean bangkok two moderate,862
may i have a table in hanoi in a cheap price range,i'm on it,863
<SILENCE>,any preference on a type of cuisine,863
i love korean food,how many people would be in your party,863
for four please,ok let me look into some options for you,863
<SILENCE>,api_call korean hanoi four cheap,863
i'd like to book a table,i'm on it,864
<SILENCE>,any preference on a type of cuisine,864
with korean cuisine,where should it be,864
in beijing,how many people would be in your party,864
for eight please,which price range are looking for,864
i am looking for a expensive restaurant,ok let me look into some options for you,864
<SILENCE>,api_call korean beijing eight expensive,864
can you make a restaurant reservation in a cheap price range in seoul for eight,i'm on it,865
<SILENCE>,any preference on a type of cuisine,865
with vietnamese food,ok let me look into some options for you,865
<SILENCE>,api_call vietnamese seoul eight cheap,865
can you book a table with korean food in a cheap price range,i'm on it,866
<SILENCE>,where should it be,866
in seoul,how many people would be in your party,866
for two please,ok let me look into some options for you,866
<SILENCE>,api_call korean seoul two cheap,866
can you make a restaurant reservation in bangkok,i'm on it,867
<SILENCE>,any preference on a type of cuisine,867
with vietnamese cuisine,how many people would be in your party,867
for four people please,which price range are looking for,867
in a cheap price range please,ok let me look into some options for you,867
<SILENCE>,api_call vietnamese bangkok four cheap,867
can you book a table,i'm on it,868
<SILENCE>,any preference on a type of cuisine,868
i love vietnamese food,where should it be,868
in hanoi,how many people would be in your party,868
for four people please,which price range are looking for,868
i am looking for a moderate restaurant,ok let me look into some options for you,868
<SILENCE>,api_call vietnamese hanoi four moderate,868
can you make a restaurant reservation in a expensive price range with japanese cuisine in seoul,i'm on it,869
<SILENCE>,how many people would be in your party,869
for six people please,ok let me look into some options for you,869
<SILENCE>,api_call japanese seoul six expensive,869
can you make a restaurant reservation,i'm on it,870
<SILENCE>,any preference on a type of cuisine,870
with japanese cuisine,where should it be,870
in seoul,how many people would be in your party,870
for four please,which price range are looking for,870
i am looking for a expensive restaurant,ok let me look into some options for you,870
<SILENCE>,api_call japanese seoul four expensive,870
i'd like to book a table in a expensive price range for six with thai food,i'm on it,871
<SILENCE>,where should it be,871
seoul please,ok let me look into some options for you,871
<SILENCE>,api_call thai seoul six expensive,871
i'd like to book a table in a cheap price range in beijing with vietnamese cuisine,i'm on it,872
<SILENCE>,how many people would be in your party,872
for eight please,ok let me look into some options for you,872
<SILENCE>,api_call vietnamese beijing eight cheap,872
i'd like to book a table,i'm on it,873
<SILENCE>,any preference on a type of cuisine,873
with vietnamese food,where should it be,873
hanoi please,how many people would be in your party,873
for eight please,which price range are looking for,873
in a cheap price range please,ok let me look into some options for you,873
<SILENCE>,api_call vietnamese hanoi eight cheap,873
may i have a table in a moderate price range for two people in bangkok with vietnamese cuisine,i'm on it,874
<SILENCE>,ok let me look into some options for you,874
<SILENCE>,api_call vietnamese bangkok two moderate,874
may i have a table in hanoi with vietnamese food,i'm on it,875
<SILENCE>,how many people would be in your party,875
for eight people please,which price range are looking for,875
i am looking for a cheap restaurant,ok let me look into some options for you,875
<SILENCE>,api_call vietnamese hanoi eight cheap,875
can you make a restaurant reservation in a expensive price range,i'm on it,876
<SILENCE>,any preference on a type of cuisine,876
with korean cuisine,where should it be,876
seoul please,how many people would be in your party,876
for two people please,ok let me look into some options for you,876
<SILENCE>,api_call korean seoul two expensive,876
may i have a table with vietnamese cuisine in a moderate price range,i'm on it,877
<SILENCE>,where should it be,877
in beijing,how many people would be in your party,877
for six please,ok let me look into some options for you,877
<SILENCE>,api_call vietnamese beijing six moderate,877
i'd like to book a table for four people with japanese cuisine,i'm on it,878
<SILENCE>,where should it be,878
in beijing,which price range are looking for,878
in a cheap price range please,ok let me look into some options for you,878
<SILENCE>,api_call japanese beijing four cheap,878
may i have a table with korean food for six people in a expensive price range,i'm on it,879
<SILENCE>,where should it be,879
in hanoi,ok let me look into some options for you,879
<SILENCE>,api_call korean hanoi six expensive,879
may i have a table with korean cuisine in a moderate price range in beijing,i'm on it,880
<SILENCE>,how many people would be in your party,880
we will be eight,ok let me look into some options for you,880
<SILENCE>,api_call korean beijing eight moderate,880
can you book a table,i'm on it,881
<SILENCE>,any preference on a type of cuisine,881
with korean cuisine,where should it be,881
beijing please,how many people would be in your party,881
for four please,which price range are looking for,881
in a expensive price range please,ok let me look into some options for you,881
<SILENCE>,api_call korean beijing four expensive,881
can you book a table in hanoi with thai food for eight in a expensive price range,i'm on it,882
<SILENCE>,ok let me look into some options for you,882
<SILENCE>,api_call thai hanoi eight expensive,882
can you book a table in seoul with thai cuisine in a cheap price range for six,i'm on it,883
<SILENCE>,ok let me look into some options for you,883
<SILENCE>,api_call thai seoul six cheap,883
i'd like to book a table in beijing,i'm on it,884
<SILENCE>,any preference on a type of cuisine,884
with korean food,how many people would be in your party,884
for six please,which price range are looking for,884
in a cheap price range please,ok let me look into some options for you,884
<SILENCE>,api_call korean beijing six cheap,884
may i have a table in tokyo for four people with thai cuisine,i'm on it,885
<SILENCE>,which price range are looking for,885
i am looking for a moderate restaurant,ok let me look into some options for you,885
<SILENCE>,api_call thai tokyo four moderate,885
can you make a restaurant reservation in bangkok in a moderate price range,i'm on it,886
<SILENCE>,any preference on a type of cuisine,886
with cantonese cuisine,how many people would be in your party,886
for six people please,ok let me look into some options for you,886
<SILENCE>,api_call cantonese bangkok six moderate,886
can you make a restaurant reservation,i'm on it,887
<SILENCE>,any preference on a type of cuisine,887
i love korean food,where should it be,887
hanoi please,how many people would be in your party,887
we will be six,which price range are looking for,887
in a moderate price range please,ok let me look into some options for you,887
<SILENCE>,api_call korean hanoi six moderate,887
i'd like to book a table in seoul for two people in a cheap price range,i'm on it,888
<SILENCE>,any preference on a type of cuisine,888
i love vietnamese food,ok let me look into some options for you,888
<SILENCE>,api_call vietnamese seoul two cheap,888
i'd like to book a table,i'm on it,889
<SILENCE>,any preference on a type of cuisine,889
with korean cuisine,where should it be,889
in hanoi,how many people would be in your party,889
for eight please,which price range are looking for,889
in a cheap price range please,ok let me look into some options for you,889
<SILENCE>,api_call korean hanoi eight cheap,889
i'd like to book a table for eight in seoul,i'm on it,890
<SILENCE>,any preference on a type of cuisine,890
i love korean food,which price range are looking for,890
in a cheap price range please,ok let me look into some options for you,890
<SILENCE>,api_call korean seoul eight cheap,890
can you make a restaurant reservation with korean cuisine,i'm on it,891
<SILENCE>,where should it be,891
in bangkok,how many people would be in your party,891
for two people please,which price range are looking for,891
in a moderate price range please,ok let me look into some options for you,891
<SILENCE>,api_call korean bangkok two moderate,891
can you book a table in a expensive price range,i'm on it,892
<SILENCE>,any preference on a type of cuisine,892
i love korean food,where should it be,892
in bangkok,how many people would be in your party,892
for six people please,ok let me look into some options for you,892
<SILENCE>,api_call korean bangkok six expensive,892
can you book a table in bangkok with vietnamese cuisine in a moderate price range for four people,i'm on it,893
<SILENCE>,ok let me look into some options for you,893
<SILENCE>,api_call vietnamese bangkok four moderate,893
may i have a table in a moderate price range with korean cuisine for eight people in seoul,i'm on it,894
<SILENCE>,ok let me look into some options for you,894
<SILENCE>,api_call korean seoul eight moderate,894
can you book a table for four,i'm on it,895
<SILENCE>,any preference on a type of cuisine,895
with japanese cuisine,where should it be,895
in seoul,which price range are looking for,895
i am looking for a expensive restaurant,ok let me look into some options for you,895
<SILENCE>,api_call japanese seoul four expensive,895
can you make a restaurant reservation,i'm on it,896
<SILENCE>,any preference on a type of cuisine,896
with korean food,where should it be,896
tokyo please,how many people would be in your party,896
for six please,which price range are looking for,896
in a cheap price range please,ok let me look into some options for you,896
<SILENCE>,api_call korean tokyo six cheap,896
can you make a restaurant reservation with korean cuisine for four in beijing,i'm on it,897
<SILENCE>,which price range are looking for,897
i am looking for a expensive restaurant,ok let me look into some options for you,897
<SILENCE>,api_call korean beijing four expensive,897
can you make a restaurant reservation in a moderate price range in beijing,i'm on it,898
<SILENCE>,any preference on a type of cuisine,898
with korean food,how many people would be in your party,898
we will be four,ok let me look into some options for you,898
<SILENCE>,api_call korean beijing four moderate,898
can you book a table with cantonese food,i'm on it,899
<SILENCE>,where should it be,899
hanoi please,how many people would be in your party,899
we will be eight,which price range are looking for,899
i am looking for a expensive restaurant,ok let me look into some options for you,899
<SILENCE>,api_call cantonese hanoi eight expensive,899
can you book a table with korean food for six in bangkok in a expensive price range,i'm on it,900
<SILENCE>,ok let me look into some options for you,900
<SILENCE>,api_call korean bangkok six expensive,900
may i have a table for six people in tokyo in a expensive price range with korean cuisine,i'm on it,901
<SILENCE>,ok let me look into some options for you,901
<SILENCE>,api_call korean tokyo six expensive,901
may i have a table in beijing for four people with japanese cuisine,i'm on it,902
<SILENCE>,which price range are looking for,902
in a cheap price range please,ok let me look into some options for you,902
<SILENCE>,api_call japanese beijing four cheap,902
i'd like to book a table with vietnamese food for two in a moderate price range in beijing,i'm on it,903
<SILENCE>,ok let me look into some options for you,903
<SILENCE>,api_call vietnamese beijing two moderate,903
can you make a restaurant reservation,i'm on it,904
<SILENCE>,any preference on a type of cuisine,904
i love thai food,where should it be,904
beijing please,how many people would be in your party,904
we will be four,which price range are looking for,904
i am looking for a moderate restaurant,ok let me look into some options for you,904
<SILENCE>,api_call thai beijing four moderate,904
may i have a table with cantonese cuisine,i'm on it,905
<SILENCE>,where should it be,905
in hanoi,how many people would be in your party,905
we will be six,which price range are looking for,905
in a expensive price range please,ok let me look into some options for you,905
<SILENCE>,api_call cantonese hanoi six expensive,905
can you book a table for two people with cantonese cuisine in beijing,i'm on it,906
<SILENCE>,which price range are looking for,906
in a cheap price range please,ok let me look into some options for you,906
<SILENCE>,api_call cantonese beijing two cheap,906
may i have a table with thai cuisine,i'm on it,907
<SILENCE>,where should it be,907
in seoul,how many people would be in your party,907
for eight please,which price range are looking for,907
in a expensive price range please,ok let me look into some options for you,907
<SILENCE>,api_call thai seoul eight expensive,907
can you book a table in a cheap price range in hanoi,i'm on it,908
<SILENCE>,any preference on a type of cuisine,908
i love thai food,how many people would be in your party,908
we will be eight,ok let me look into some options for you,908
<SILENCE>,api_call thai hanoi eight cheap,908
i'd like to book a table in a cheap price range for four people in hanoi with vietnamese cuisine,i'm on it,909
<SILENCE>,ok let me look into some options for you,909
<SILENCE>,api_call vietnamese hanoi four cheap,909
can you make a restaurant reservation,i'm on it,910
<SILENCE>,any preference on a type of cuisine,910
with thai food,where should it be,910
in beijing,how many people would be in your party,910
for two please,which price range are looking for,910
