Call,Response,Count
with british food,where should it be,822
paris please,ok let me look into some options for you,822
<SILENCE>,api_call british paris eight cheap,822
i'd like to book a table in madrid in a cheap price range,i'm on it,823
<SILENCE>,any preference on a type of cuisine,823
with french food,how many people would be in your party,823
for six people please,ok let me look into some options for you,823
<SILENCE>,api_call french madrid six cheap,823
can you make a restaurant reservation in a expensive price range for four people with indian food,i'm on it,824
<SILENCE>,where should it be,824
london please,ok let me look into some options for you,824
<SILENCE>,api_call indian london four expensive,824
may i have a table for two people in a cheap price range in madrid,i'm on it,825
<SILENCE>,any preference on a type of cuisine,825
i love french food,ok let me look into some options for you,825
<SILENCE>,api_call french madrid two cheap,825
i'd like to book a table with british food,i'm on it,826
<SILENCE>,where should it be,826
bombay please,how many people would be in your party,826
for six people please,which price range are looking for,826
i am looking for a moderate restaurant,ok let me look into some options for you,826
<SILENCE>,api_call british bombay six moderate,826
i'd like to book a table,i'm on it,827
<SILENCE>,any preference on a type of cuisine,827
i love indian food,where should it be,827
paris please,how many people would be in your party,827
we will be two,which price range are looking for,827
i am looking for a moderate restaurant,ok let me look into some options for you,827
<SILENCE>,api_call indian paris two moderate,827
may i have a table in a cheap price range in bombay with spanish cuisine,i'm on it,828
<SILENCE>,how many people would be in your party,828
for eight please,ok let me look into some options for you,828
<SILENCE>,api_call spanish bombay eight cheap,828
can you make a restaurant reservation with french cuisine for eight,i'm on it,829
<SILENCE>,where should it be,829
bombay please,which price range are looking for,829
in a expensive price range please,ok let me look into some options for you,829
<SILENCE>,api_call french bombay eight expensive,829
may i have a table in bombay in a cheap price range for six people with spanish cuisine,i'm on it,830
<SILENCE>,ok let me look into some options for you,830
<SILENCE>,api_call spanish bombay six cheap,830
can you book a table in a cheap price range,i'm on it,831
<SILENCE>,any preference on a type of cuisine,831
i love british food,where should it be,831
in london,how many people would be in your party,831
we will be six,ok let me look into some options for you,831
<SILENCE>,api_call british london six cheap,831
may i have a table for four in a moderate price range with italian cuisine,i'm on it,832
<SILENCE>,where should it be,832
rome please,ok let me look into some options for you,832
<SILENCE>,api_call italian rome four moderate,832
may i have a table in paris,i'm on it,833
<SILENCE>,any preference on a type of cuisine,833
i love indian food,how many people would be in your party,833
we will be six,which price range are looking for,833
i am looking for a moderate restaurant,ok let me look into some options for you,833
<SILENCE>,api_call indian paris six moderate,833
i'd like to book a table in a cheap price range in madrid with italian food,i'm on it,834
<SILENCE>,how many people would be in your party,834
we will be six,ok let me look into some options for you,834
<SILENCE>,api_call italian madrid six cheap,834
i'd like to book a table in madrid with indian cuisine,i'm on it,835
<SILENCE>,how many people would be in your party,835
for eight please,which price range are looking for,835
i am looking for a expensive restaurant,ok let me look into some options for you,835
<SILENCE>,api_call indian madrid eight expensive,835
i'd like to book a table in a expensive price range for six,i'm on it,836
<SILENCE>,any preference on a type of cuisine,836
i love french food,where should it be,836
in paris,ok let me look into some options for you,836
<SILENCE>,api_call french paris six expensive,836
may i have a table in a expensive price range with french food for eight people,i'm on it,837
<SILENCE>,where should it be,837
london please,ok let me look into some options for you,837
<SILENCE>,api_call french london eight expensive,837
may i have a table in madrid in a cheap price range with spanish cuisine for six,i'm on it,838
<SILENCE>,ok let me look into some options for you,838
<SILENCE>,api_call spanish madrid six cheap,838
can you make a restaurant reservation in a expensive price range with french cuisine for four in madrid,i'm on it,839
<SILENCE>,ok let me look into some options for you,839
<SILENCE>,api_call french madrid four expensive,839
can you book a table,i'm on it,840
<SILENCE>,any preference on a type of cuisine,840
i love italian food,where should it be,840
london please,how many people would be in your party,840
for two people please,which price range are looking for,840
in a cheap price range please,ok let me look into some options for you,840
<SILENCE>,api_call italian london two cheap,840
i'd like to book a table,i'm on it,841
<SILENCE>,any preference on a type of cuisine,841
i love french food,where should it be,841
in bombay,how many people would be in your party,841
for two people please,which price range are looking for,841
in a moderate price range please,ok let me look into some options for you,841
<SILENCE>,api_call french bombay two moderate,841
can you make a restaurant reservation for four people in a expensive price range with french food in bombay,i'm on it,842
<SILENCE>,ok let me look into some options for you,842
<SILENCE>,api_call french bombay four expensive,842
i'd like to book a table in a cheap price range for four in paris with british food,i'm on it,843
<SILENCE>,ok let me look into some options for you,843
<SILENCE>,api_call british paris four cheap,843
can you make a restaurant reservation,i'm on it,844
<SILENCE>,any preference on a type of cuisine,844
with french cuisine,where should it be,844
bombay please,how many people would be in your party,844
for four people please,which price range are looking for,844
in a moderate price range please,ok let me look into some options for you,844
<SILENCE>,api_call french bombay four moderate,844
can you make a restaurant reservation in rome for eight people in a moderate price range with french cuisine,i'm on it,845
<SILENCE>,ok let me look into some options for you,845
<SILENCE>,api_call french rome eight moderate,845
can you book a table,i'm on it,846
<SILENCE>,any preference on a type of cuisine,846
with italian cuisine,where should it be,846
rome please,how many people would be in your party,846
for four people please,which price range are looking for,846
i am looking for a moderate restaurant,ok let me look into some options for you,846
<SILENCE>,api_call italian rome four moderate,846
i'd like to book a table,i'm on it,847
<SILENCE>,any preference on a type of cuisine,847
i love french food,where should it be,847
paris please,how many people would be in your party,847
we will be six,which price range are looking for,847
i am looking for a moderate restaurant,ok let me look into some options for you,847
<SILENCE>,api_call french paris six moderate,847
may i have a table,i'm on it,848
<SILENCE>,any preference on a type of cuisine,848
with italian food,where should it be,848
in madrid,how many people would be in your party,848
for six people please,which price range are looking for,848
in a cheap price range please,ok let me look into some options for you,848
<SILENCE>,api_call italian madrid six cheap,848
can you book a table with indian cuisine,i'm on it,849
<SILENCE>,where should it be,849
in paris,how many people would be in your party,849
for eight people please,which price range are looking for,849
i am looking for a cheap restaurant,ok let me look into some options for you,849
<SILENCE>,api_call indian paris eight cheap,849
may i have a table in a moderate price range in madrid for two people with italian food,i'm on it,850
<SILENCE>,ok let me look into some options for you,850
<SILENCE>,api_call italian madrid two moderate,850
may i have a table in bombay for two in a expensive price range with french cuisine,i'm on it,851
<SILENCE>,ok let me look into some options for you,851
<SILENCE>,api_call french bombay two expensive,851
can you book a table for eight in bombay in a cheap price range with british cuisine,i'm on it,852
<SILENCE>,ok let me look into some options for you,852
<SILENCE>,api_call british bombay eight cheap,852
may i have a table in rome,i'm on it,853
<SILENCE>,any preference on a type of cuisine,853
with italian food,how many people would be in your party,853
for eight please,which price range are looking for,853
in a cheap price range please,ok let me look into some options for you,853
<SILENCE>,api_call italian rome eight cheap,853
i'd like to book a table in paris with italian cuisine in a cheap price range,i'm on it,854
<SILENCE>,how many people would be in your party,854
we will be two,ok let me look into some options for you,854
<SILENCE>,api_call italian paris two cheap,854
may i have a table in paris for eight with indian food in a cheap price range,i'm on it,855
<SILENCE>,ok let me look into some options for you,855
<SILENCE>,api_call indian paris eight cheap,855
may i have a table for two in a moderate price range in paris,i'm on it,856
<SILENCE>,any preference on a type of cuisine,856
i love british food,ok let me look into some options for you,856
<SILENCE>,api_call british paris two moderate,856
i'd like to book a table in a moderate price range for six people with spanish food,i'm on it,857
<SILENCE>,where should it be,857
in paris,ok let me look into some options for you,857
<SILENCE>,api_call spanish paris six moderate,857
may i have a table in a cheap price range for two,i'm on it,858
<SILENCE>,any preference on a type of cuisine,858
i love italian food,where should it be,858
in rome,ok let me look into some options for you,858
<SILENCE>,api_call italian rome two cheap,858
i'd like to book a table in rome,i'm on it,859
<SILENCE>,any preference on a type of cuisine,859
i love french food,how many people would be in your party,859
we will be two,which price range are looking for,859
i am looking for a expensive restaurant,ok let me look into some options for you,859
<SILENCE>,api_call french rome two expensive,859
i'd like to book a table,i'm on it,860
<SILENCE>,any preference on a type of cuisine,860
with italian food,where should it be,860
in rome,how many people would be in your party,860
we will be four,which price range are looking for,860
in a moderate price range please,ok let me look into some options for you,860
<SILENCE>,api_call italian rome four moderate,860
may i have a table for two people,i'm on it,861
<SILENCE>,any preference on a type of cuisine,861
with french cuisine,where should it be,861
bombay please,which price range are looking for,861
in a moderate price range please,ok let me look into some options for you,861
<SILENCE>,api_call french bombay two moderate,861
may i have a table with spanish food in paris for eight people in a moderate price range,i'm on it,862
<SILENCE>,ok let me look into some options for you,862
<SILENCE>,api_call spanish paris eight moderate,862
can you make a restaurant reservation for four people in a expensive price range,i'm on it,863
<SILENCE>,any preference on a type of cuisine,863
i love indian food,where should it be,863
in rome,ok let me look into some options for you,863
<SILENCE>,api_call indian rome four expensive,863
i'd like to book a table in a cheap price range in madrid,i'm on it,864
<SILENCE>,any preference on a type of cuisine,864
i love spanish food,how many people would be in your party,864
for two people please,ok let me look into some options for you,864
<SILENCE>,api_call spanish madrid two cheap,864
i'd like to book a table with italian cuisine,i'm on it,865
<SILENCE>,where should it be,865
madrid please,how many people would be in your party,865
we will be four,which price range are looking for,865
in a moderate price range please,ok let me look into some options for you,865
<SILENCE>,api_call italian madrid four moderate,865
i'd like to book a table in a moderate price range for four in rome with indian food,i'm on it,866
<SILENCE>,ok let me look into some options for you,866
<SILENCE>,api_call indian rome four moderate,866
i'd like to book a table in london with french food for two people,i'm on it,867
<SILENCE>,which price range are looking for,867
in a moderate price range please,ok let me look into some options for you,867
<SILENCE>,api_call french london two moderate,867
may i have a table in rome in a cheap price range with british cuisine,i'm on it,868
<SILENCE>,how many people would be in your party,868
we will be four,ok let me look into some options for you,868
<SILENCE>,api_call british rome four cheap,868
can you book a table with spanish cuisine in bombay for eight people in a cheap price range,i'm on it,869
<SILENCE>,ok let me look into some options for you,869
<SILENCE>,api_call spanish bombay eight cheap,869
can you make a restaurant reservation in a expensive price range for six people in madrid with italian cuisine,i'm on it,870
<SILENCE>,ok let me look into some options for you,870
<SILENCE>,api_call italian madrid six expensive,870
may i have a table with british food in a cheap price range,i'm on it,871
<SILENCE>,where should it be,871
paris please,how many people would be in your party,871
we will be four,ok let me look into some options for you,871
<SILENCE>,api_call british paris four cheap,871
may i have a table in a cheap price range,i'm on it,872
<SILENCE>,any preference on a type of cuisine,872
with indian food,where should it be,872
in rome,how many people would be in your party,872
we will be four,ok let me look into some options for you,872
<SILENCE>,api_call indian rome four cheap,872
i'd like to book a table in madrid for two in a cheap price range,i'm on it,873
<SILENCE>,any preference on a type of cuisine,873
i love british food,ok let me look into some options for you,873
<SILENCE>,api_call british madrid two cheap,873
i'd like to book a table in paris with french food in a moderate price range for six people,i'm on it,874
<SILENCE>,ok let me look into some options for you,874
<SILENCE>,api_call french paris six moderate,874
may i have a table in a cheap price range,i'm on it,875
<SILENCE>,any preference on a type of cuisine,875
with indian food,where should it be,875
in rome,how many people would be in your party,875
we will be two,ok let me look into some options for you,875
<SILENCE>,api_call indian rome two cheap,875
i'd like to book a table,i'm on it,876
<SILENCE>,any preference on a type of cuisine,876
i love indian food,where should it be,876
in madrid,how many people would be in your party,876
for four please,which price range are looking for,876
i am looking for a cheap restaurant,ok let me look into some options for you,876
<SILENCE>,api_call indian madrid four cheap,876
may i have a table with british cuisine,i'm on it,877
<SILENCE>,where should it be,877
bombay please,how many people would be in your party,877
for two please,which price range are looking for,877
i am looking for a expensive restaurant,ok let me look into some options for you,877
<SILENCE>,api_call british bombay two expensive,877
may i have a table with french cuisine for two people in bombay,i'm on it,878
<SILENCE>,which price range are looking for,878
i am looking for a expensive restaurant,ok let me look into some options for you,878
<SILENCE>,api_call french bombay two expensive,878
can you book a table for six in rome in a expensive price range with french food,i'm on it,879
<SILENCE>,ok let me look into some options for you,879
<SILENCE>,api_call french rome six expensive,879
can you make a restaurant reservation in bombay in a cheap price range for two people,i'm on it,880
<SILENCE>,any preference on a type of cuisine,880
with spanish cuisine,ok let me look into some options for you,880
<SILENCE>,api_call spanish bombay two cheap,880
may i have a table for four people in paris with british cuisine in a cheap price range,i'm on it,881
<SILENCE>,ok let me look into some options for you,881
<SILENCE>,api_call british paris four cheap,881
can you make a restaurant reservation with indian food in madrid in a moderate price range for two people,i'm on it,882
<SILENCE>,ok let me look into some options for you,882
<SILENCE>,api_call indian madrid two moderate,882
can you book a table in bombay with british food,i'm on it,883
<SILENCE>,how many people would be in your party,883
for eight please,which price range are looking for,883
i am looking for a cheap restaurant,ok let me look into some options for you,883
<SILENCE>,api_call british bombay eight cheap,883
can you make a restaurant reservation in madrid for two people in a cheap price range,i'm on it,884
<SILENCE>,any preference on a type of cuisine,884
with british food,ok let me look into some options for you,884
<SILENCE>,api_call british madrid two cheap,884
i'd like to book a table in madrid for six people with french cuisine in a moderate price range,i'm on it,885
<SILENCE>,ok let me look into some options for you,885
<SILENCE>,api_call french madrid six moderate,885
can you make a restaurant reservation with indian food for six people,i'm on it,886
<SILENCE>,where should it be,886
paris please,which price range are looking for,886
in a moderate price range please,ok let me look into some options for you,886
<SILENCE>,api_call indian paris six moderate,886
can you book a table with french food in a expensive price range,i'm on it,887
<SILENCE>,where should it be,887
bombay please,how many people would be in your party,887
we will be eight,ok let me look into some options for you,887
<SILENCE>,api_call french bombay eight expensive,887
can you make a restaurant reservation,i'm on it,888
<SILENCE>,any preference on a type of cuisine,888
with british food,where should it be,888
in rome,how many people would be in your party,888
we will be six,which price range are looking for,888
in a cheap price range please,ok let me look into some options for you,888
<SILENCE>,api_call british rome six cheap,888
can you make a restaurant reservation in paris,i'm on it,889
<SILENCE>,any preference on a type of cuisine,889
i love british food,how many people would be in your party,889
for two please,which price range are looking for,889
in a moderate price range please,ok let me look into some options for you,889
<SILENCE>,api_call british paris two moderate,889
may i have a table in bombay in a expensive price range with italian food,i'm on it,890
<SILENCE>,how many people would be in your party,890
for eight people please,ok let me look into some options for you,890
<SILENCE>,api_call italian bombay eight expensive,890
may i have a table,i'm on it,891
<SILENCE>,any preference on a type of cuisine,891
with french cuisine,where should it be,891
rome please,how many people would be in your party,891
we will be eight,which price range are looking for,891
i am looking for a cheap restaurant,ok let me look into some options for you,891
<SILENCE>,api_call french rome eight cheap,891
can you book a table in paris,i'm on it,892
<SILENCE>,any preference on a type of cuisine,892
with french cuisine,how many people would be in your party,892
we will be four,which price range are looking for,892
i am looking for a moderate restaurant,ok let me look into some options for you,892
<SILENCE>,api_call french paris four moderate,892
i'd like to book a table,i'm on it,893
<SILENCE>,any preference on a type of cuisine,893
with french cuisine,where should it be,893
in paris,how many people would be in your party,893
for four people please,which price range are looking for,893
in a expensive price range please,ok let me look into some options for you,893
<SILENCE>,api_call french paris four expensive,893
can you book a table with british food,i'm on it,894
<SILENCE>,where should it be,894
in paris,how many people would be in your party,894
we will be eight,which price range are looking for,894
in a cheap price range please,ok let me look into some options for you,894
<SILENCE>,api_call british paris eight cheap,894
can you make a restaurant reservation for six,i'm on it,895
<SILENCE>,any preference on a type of cuisine,895
with british cuisine,where should it be,895
in rome,which price range are looking for,895
in a expensive price range please,ok let me look into some options for you,895
<SILENCE>,api_call british rome six expensive,895
may i have a table with indian food,i'm on it,896
<SILENCE>,where should it be,896
rome please,how many people would be in your party,896
for two please,which price range are looking for,896
in a cheap price range please,ok let me look into some options for you,896
<SILENCE>,api_call indian rome two cheap,896
can you make a restaurant reservation,i'm on it,897
<SILENCE>,any preference on a type of cuisine,897
with indian cuisine,where should it be,897
in rome,how many people would be in your party,897
we will be six,which price range are looking for,897
in a cheap price range please,ok let me look into some options for you,897
<SILENCE>,api_call indian rome six cheap,897
may i have a table for two people in a cheap price range in bombay,i'm on it,898
<SILENCE>,any preference on a type of cuisine,898
with french food,ok let me look into some options for you,898
<SILENCE>,api_call french bombay two cheap,898
can you make a restaurant reservation in a cheap price range,i'm on it,899
<SILENCE>,any preference on a type of cuisine,899
with british cuisine,where should it be,899
london please,how many people would be in your party,899
for eight please,ok let me look into some options for you,899
<SILENCE>,api_call british london eight cheap,899
may i have a table for six people,i'm on it,900
<SILENCE>,any preference on a type of cuisine,900
i love italian food,where should it be,900
london please,which price range are looking for,900
i am looking for a cheap restaurant,ok let me look into some options for you,900
<SILENCE>,api_call italian london six cheap,900
can you book a table with british food in paris in a cheap price range,i'm on it,901
<SILENCE>,how many people would be in your party,901
we will be four,ok let me look into some options for you,901
<SILENCE>,api_call british paris four cheap,901
can you make a restaurant reservation for eight,i'm on it,902
<SILENCE>,any preference on a type of cuisine,902
with british food,where should it be,902
london please,which price range are looking for,902
i am looking for a cheap restaurant,ok let me look into some options for you,902
<SILENCE>,api_call british london eight cheap,902
can you make a restaurant reservation in paris,i'm on it,903
<SILENCE>,any preference on a type of cuisine,903
with french food,how many people would be in your party,903
for eight please,which price range are looking for,903
in a cheap price range please,ok let me look into some options for you,903
<SILENCE>,api_call french paris eight cheap,903
can you book a table for two,i'm on it,904
<SILENCE>,any preference on a type of cuisine,904
with british food,where should it be,904
in paris,which price range are looking for,904
in a moderate price range please,ok let me look into some options for you,904
<SILENCE>,api_call british paris two moderate,904
i'd like to book a table,i'm on it,905
<SILENCE>,any preference on a type of cuisine,905
with british food,where should it be,905
rome please,how many people would be in your party,905
for six please,which price range are looking for,905
in a expensive price range please,ok let me look into some options for you,905
<SILENCE>,api_call british rome six expensive,905
can you make a restaurant reservation for six,i'm on it,906
<SILENCE>,any preference on a type of cuisine,906
with indian food,where should it be,906
in paris,which price range are looking for,906
in a moderate price range please,ok let me look into some options for you,906
<SILENCE>,api_call indian paris six moderate,906
may i have a table in a moderate price range for six with spanish cuisine in paris,i'm on it,907
<SILENCE>,ok let me look into some options for you,907
<SILENCE>,api_call spanish paris six moderate,907
can you book a table in paris with british cuisine in a expensive price range for two,i'm on it,908
<SILENCE>,ok let me look into some options for you,908
<SILENCE>,api_call british paris two expensive,908
can you make a restaurant reservation for four in bombay with french food,i'm on it,909
<SILENCE>,which price range are looking for,909
i am looking for a expensive restaurant,ok let me look into some options for you,909
<SILENCE>,api_call french bombay four expensive,909
can you book a table for six with british cuisine in a cheap price range in rome,i'm on it,910
<SILENCE>,ok let me look into some options for you,910
<SILENCE>,api_call british rome six cheap,910
can you make a restaurant reservation in a cheap price range in bombay with spanish food,i'm on it,911
<SILENCE>,how many people would be in your party,911
for six please,ok let me look into some options for you,911
<SILENCE>,api_call spanish bombay six cheap,911
can you book a table in a moderate price range for eight people in paris with indian food,i'm on it,912
<SILENCE>,ok let me look into some options for you,912
<SILENCE>,api_call indian paris eight moderate,912
may i have a table for two in rome with french food,i'm on it,913
<SILENCE>,which price range are looking for,913
i am looking for a expensive restaurant,ok let me look into some options for you,913
<SILENCE>,api_call french rome two expensive,913
can you make a restaurant reservation in paris in a cheap price range,i'm on it,914
<SILENCE>,any preference on a type of cuisine,914
i love british food,how many people would be in your party,914
for six people please,ok let me look into some options for you,914
<SILENCE>,api_call british paris six cheap,914
can you make a restaurant reservation in madrid with french cuisine for two people in a moderate price range,i'm on it,915
<SILENCE>,ok let me look into some options for you,915
<SILENCE>,api_call french madrid two moderate,915
can you make a restaurant reservation in madrid in a cheap price range with indian cuisine for four,i'm on it,916
<SILENCE>,ok let me look into some options for you,916
<SILENCE>,api_call indian madrid four cheap,916
i'd like to book a table,i'm on it,917
<SILENCE>,any preference on a type of cuisine,917
i love indian food,where should it be,917
in rome,how many people would be in your party,917
for four please,which price range are looking for,917
in a cheap price range please,ok let me look into some options for you,917
<SILENCE>,api_call indian rome four cheap,917
can you book a table for two people with indian cuisine in rome in a cheap price range,i'm on it,918
<SILENCE>,ok let me look into some options for you,918
<SILENCE>,api_call indian rome two cheap,918
i'd like to book a table for two people in bombay,i'm on it,919
<SILENCE>,any preference on a type of cuisine,919
with spanish food,which price range are looking for,919
i am looking for a expensive restaurant,ok let me look into some options for you,919
<SILENCE>,api_call spanish bombay two expensive,919
may i have a table in paris in a cheap price range,i'm on it,920
<SILENCE>,any preference on a type of cuisine,920
with british food,how many people would be in your party,920
for eight please,ok let me look into some options for you,920
<SILENCE>,api_call british paris eight cheap,920
can you make a restaurant reservation with british food in a moderate price range,i'm on it,921
<SILENCE>,where should it be,921
in bombay,how many people would be in your party,921
for two people please,ok let me look into some options for you,921
<SILENCE>,api_call british bombay two moderate,921
can you book a table with british cuisine in a moderate price range,i'm on it,922
<SILENCE>,where should it be,922
in london,how many people would be in your party,922
we will be six,ok let me look into some options for you,922
<SILENCE>,api_call british london six moderate,922
can you book a table in london for four people in a expensive price range,i'm on it,923
<SILENCE>,any preference on a type of cuisine,923
with spanish food,ok let me look into some options for you,923
<SILENCE>,api_call spanish london four expensive,923
can you book a table in paris for six people,i'm on it,924
<SILENCE>,any preference on a type of cuisine,924
with indian cuisine,which price range are looking for,924
i am looking for a moderate restaurant,ok let me look into some options for you,924
<SILENCE>,api_call indian paris six moderate,924
i'd like to book a table in a moderate price range,i'm on it,925
<SILENCE>,any preference on a type of cuisine,925
with indian cuisine,where should it be,925
bombay please,how many people would be in your party,925
for eight please,ok let me look into some options for you,925
<SILENCE>,api_call indian bombay eight moderate,925
can you book a table in a cheap price range,i'm on it,926
<SILENCE>,any preference on a type of cuisine,926
i love spanish food,where should it be,926
madrid please,how many people would be in your party,926
for six people please,ok let me look into some options for you,926
<SILENCE>,api_call spanish madrid six cheap,926
can you make a restaurant reservation in madrid in a expensive price range for six with italian food,i'm on it,927
<SILENCE>,ok let me look into some options for you,927
<SILENCE>,api_call italian madrid six expensive,927
can you book a table,i'm on it,928
<SILENCE>,any preference on a type of cuisine,928
with italian food,where should it be,928
london please,how many people would be in your party,928
for two people please,which price range are looking for,928
i am looking for a expensive restaurant,ok let me look into some options for you,928
<SILENCE>,api_call italian london two expensive,928
i'd like to book a table for four with french food,i'm on it,929
<SILENCE>,where should it be,929
in london,which price range are looking for,929
in a expensive price range please,ok let me look into some options for you,929
<SILENCE>,api_call french london four expensive,929
can you make a restaurant reservation for four people,i'm on it,930
<SILENCE>,any preference on a type of cuisine,930
with french food,where should it be,930
in paris,which price range are looking for,930
in a cheap price range please,ok let me look into some options for you,930
<SILENCE>,api_call french paris four cheap,930
can you make a restaurant reservation in a cheap price range with italian food in paris for two people,i'm on it,931
<SILENCE>,ok let me look into some options for you,931
<SILENCE>,api_call italian paris two cheap,931
i'd like to book a table in a expensive price range in paris with french cuisine,i'm on it,932
<SILENCE>,how many people would be in your party,932
for six people please,ok let me look into some options for you,932
<SILENCE>,api_call french paris six expensive,932
can you make a restaurant reservation for eight people,i'm on it,933
<SILENCE>,any preference on a type of cuisine,933
with spanish food,where should it be,933
paris please,which price range are looking for,933
in a moderate price range please,ok let me look into some options for you,933
<SILENCE>,api_call spanish paris eight moderate,933
can you book a table in madrid with french food,i'm on it,934
<SILENCE>,how many people would be in your party,934
for two people please,which price range are looking for,934
i am looking for a moderate restaurant,ok let me look into some options for you,934
<SILENCE>,api_call french madrid two moderate,934
can you make a restaurant reservation with indian cuisine for eight,i'm on it,935
<SILENCE>,where should it be,935
bombay please,which price range are looking for,935
in a moderate price range please,ok let me look into some options for you,935
<SILENCE>,api_call indian bombay eight moderate,935
i'd like to book a table,i'm on it,936
<SILENCE>,any preference on a type of cuisine,936
i love spanish food,where should it be,936
madrid please,how many people would be in your party,936
for six please,which price range are looking for,936
in a cheap price range please,ok let me look into some options for you,936
<SILENCE>,api_call spanish madrid six cheap,936
may i have a table,i'm on it,937
<SILENCE>,any preference on a type of cuisine,937
i love italian food,where should it be,937
madrid please,how many people would be in your party,937
for six please,which price range are looking for,937
in a cheap price range please,ok let me look into some options for you,937
<SILENCE>,api_call italian madrid six cheap,937
i'd like to book a table in a cheap price range for eight with indian food,i'm on it,938
<SILENCE>,where should it be,938
in bombay,ok let me look into some options for you,938
<SILENCE>,api_call indian bombay eight cheap,938
i'd like to book a table in london in a expensive price range for six with british food,i'm on it,939
<SILENCE>,ok let me look into some options for you,939
<SILENCE>,api_call british london six expensive,939
can you make a restaurant reservation,i'm on it,940
<SILENCE>,any preference on a type of cuisine,940
with indian food,where should it be,940
madrid please,how many people would be in your party,940
for eight people please,which price range are looking for,940
i am looking for a expensive restaurant,ok let me look into some options for you,940
<SILENCE>,api_call indian madrid eight expensive,940
i'd like to book a table,i'm on it,941
<SILENCE>,any preference on a type of cuisine,941
i love french food,where should it be,941
in paris,how many people would be in your party,941
we will be six,which price range are looking for,941
i am looking for a moderate restaurant,ok let me look into some options for you,941
<SILENCE>,api_call french paris six moderate,941
can you make a restaurant reservation for two people in bombay with french food,i'm on it,942
<SILENCE>,which price range are looking for,942
in a expensive price range please,ok let me look into some options for you,942
<SILENCE>,api_call french bombay two expensive,942
i'd like to book a table for four people,i'm on it,943
<SILENCE>,any preference on a type of cuisine,943
with spanish food,where should it be,943
bombay please,which price range are looking for,943
i am looking for a cheap restaurant,ok let me look into some options for you,943
<SILENCE>,api_call spanish bombay four cheap,943
can you make a restaurant reservation in a moderate price range in rome for six people,i'm on it,944
<SILENCE>,any preference on a type of cuisine,944
with british food,ok let me look into some options for you,944
<SILENCE>,api_call british rome six moderate,944
may i have a table,i'm on it,945
<SILENCE>,any preference on a type of cuisine,945
i love british food,where should it be,945
paris please,how many people would be in your party,945
we will be four,which price range are looking for,945
i am looking for a cheap restaurant,ok let me look into some options for you,945
<SILENCE>,api_call british paris four cheap,945
i'd like to book a table,i'm on it,946
<SILENCE>,any preference on a type of cuisine,946
i love british food,where should it be,946
bombay please,how many people would be in your party,946
we will be two,which price range are looking for,946
in a expensive price range please,ok let me look into some options for you,946
<SILENCE>,api_call british bombay two expensive,946
can you make a restaurant reservation,i'm on it,947
<SILENCE>,any preference on a type of cuisine,947
i love french food,where should it be,947
bombay please,how many people would be in your party,947
we will be four,which price range are looking for,947
in a expensive price range please,ok let me look into some options for you,947
<SILENCE>,api_call french bombay four expensive,947
i'd like to book a table,i'm on it,948
<SILENCE>,any preference on a type of cuisine,948
i love spanish food,where should it be,948
rome please,how many people would be in your party,948
we will be two,which price range are looking for,948
i am looking for a expensive restaurant,ok let me look into some options for you,948
<SILENCE>,api_call spanish rome two expensive,948
i'd like to book a table with spanish food,i'm on it,949
<SILENCE>,where should it be,949
madrid please,how many people would be in your party,949
for four people please,which price range are looking for,949
i am looking for a expensive restaurant,ok let me look into some options for you,949
<SILENCE>,api_call spanish madrid four expensive,949
can you make a restaurant reservation in a cheap price range for eight,i'm on it,950
<SILENCE>,any preference on a type of cuisine,950
i love french food,where should it be,950
london please,ok let me look into some options for you,950
<SILENCE>,api_call french london eight cheap,950
i'd like to book a table,i'm on it,951
<SILENCE>,any preference on a type of cuisine,951
with british food,where should it be,951
in madrid,how many people would be in your party,951
we will be six,which price range are looking for,951
in a moderate price range please,ok let me look into some options for you,951
<SILENCE>,api_call british madrid six moderate,951
i'd like to book a table,i'm on it,952
<SILENCE>,any preference on a type of cuisine,952
i love spanish food,where should it be,952
in london,how many people would be in your party,952
for eight people please,which price range are looking for,952
i am looking for a expensive restaurant,ok let me look into some options for you,952
<SILENCE>,api_call spanish london eight expensive,952
i'd like to book a table in paris for six with indian cuisine in a moderate price range,i'm on it,953
<SILENCE>,ok let me look into some options for you,953
<SILENCE>,api_call indian paris six moderate,953
can you book a table in a cheap price range with british food,i'm on it,954
<SILENCE>,where should it be,954
paris please,how many people would be in your party,954
we will be four,ok let me look into some options for you,954
<SILENCE>,api_call british paris four cheap,954
can you make a restaurant reservation in a moderate price range for eight people in rome,i'm on it,955
<SILENCE>,any preference on a type of cuisine,955
i love french food,ok let me look into some options for you,955
<SILENCE>,api_call french rome eight moderate,955
may i have a table with british food for six people in a moderate price range in madrid,i'm on it,956
<SILENCE>,ok let me look into some options for you,956
<SILENCE>,api_call british madrid six moderate,956
can you book a table for six in london,i'm on it,957
<SILENCE>,any preference on a type of cuisine,957
i love british food,which price range are looking for,957
in a expensive price range please,ok let me look into some options for you,957
<SILENCE>,api_call british london six expensive,957
i'd like to book a table with british food,i'm on it,958
<SILENCE>,where should it be,958
madrid please,how many people would be in your party,958
we will be four,which price range are looking for,958
i am looking for a expensive restaurant,ok let me look into some options for you,958
<SILENCE>,api_call british madrid four expensive,958
can you make a restaurant reservation in madrid for eight with indian cuisine in a cheap price range,i'm on it,959
<SILENCE>,ok let me look into some options for you,959
