Call,Response,Count
actually i would prefer in london,sure is there anything else to update,807
no,ok let me look into some options for you,807
<SILENCE>,api_call spanish london eight expensive,807
thanks,you're welcome,807
i'd like to book a table in a expensive price range for two with indian cuisine in bombay,i'm on it,808
<SILENCE>,ok let me look into some options for you,808
<SILENCE>,api_call indian bombay two expensive,808
instead could it be with italian cuisine,sure is there anything else to update,808
instead could it be in a cheap price range,sure is there anything else to update,808
actually i would prefer in rome,sure is there anything else to update,808
no,ok let me look into some options for you,808
<SILENCE>,api_call italian rome two cheap,808
 thanks,you're welcome,808
may i have a table for two people in a cheap price range in paris with italian food,i'm on it,809
<SILENCE>,ok let me look into some options for you,809
<SILENCE>,api_call italian paris two cheap,809
actually i would prefer for eight people,sure is there anything else to update,809
actually i would prefer with spanish food,sure is there anything else to update,809
instead could it be in a expensive price range,sure is there anything else to update,809
actually i would prefer in bombay,sure is there anything else to update,809
no,ok let me look into some options for you,809
 <SILENCE>,api_call spanish bombay eight expensive,809
 you rock,you're welcome,809
can you book a table in rome with spanish food in a expensive price range for two people,i'm on it,810
<SILENCE>,ok let me look into some options for you,810
<SILENCE>,api_call spanish rome two expensive,810
instead could it be with indian food,sure is there anything else to update,810
no,ok let me look into some options for you,810
<SILENCE>,api_call indian rome two expensive,810
thank you,you're welcome,810
can you book a table in rome in a expensive price range for four people with british food,i'm on it,811
<SILENCE>,ok let me look into some options for you,811
<SILENCE>,api_call british rome four expensive,811
instead could it be with italian cuisine,sure is there anything else to update,811
instead could it be for two,sure is there anything else to update,811
actually i would prefer in paris,sure is there anything else to update,811
no,ok let me look into some options for you,811
<SILENCE>,api_call italian paris two expensive,811
 thanks,you're welcome,811
may i have a table in a moderate price range for six in madrid with french cuisine,i'm on it,812
<SILENCE>,ok let me look into some options for you,812
<SILENCE>,api_call french madrid six moderate,812
actually i would prefer in a cheap price range,sure is there anything else to update,812
no,ok let me look into some options for you,812
<SILENCE>,api_call french madrid six cheap,812
thanks,you're welcome,812
may i have a table in a cheap price range in madrid with italian cuisine for four,i'm on it,813
<SILENCE>,ok let me look into some options for you,813
<SILENCE>,api_call italian madrid four cheap,813
actually i would prefer with british food,sure is there anything else to update,813
instead could it be in a expensive price range,sure is there anything else to update,813
no,ok let me look into some options for you,813
<SILENCE>,api_call british madrid four expensive,813
you rock,you're welcome,813
can you make a restaurant reservation for two with british cuisine in paris in a expensive price range,i'm on it,814
<SILENCE>,ok let me look into some options for you,814
<SILENCE>,api_call british paris two expensive,814
actually i would prefer in a moderate price range,sure is there anything else to update,814
instead could it be with spanish food,sure is there anything else to update,814
no,ok let me look into some options for you,814
<SILENCE>,api_call spanish paris two moderate,814
thanks,you're welcome,814
can you make a restaurant reservation with british food in a cheap price range in madrid for eight,i'm on it,815
<SILENCE>,ok let me look into some options for you,815
<SILENCE>,api_call british madrid eight cheap,815
instead could it be in a moderate price range,sure is there anything else to update,815
no,ok let me look into some options for you,815
<SILENCE>,api_call british madrid eight moderate,815
you rock,you're welcome,815
can you book a table for six people in bombay with indian food in a moderate price range,i'm on it,816
<SILENCE>,ok let me look into some options for you,816
<SILENCE>,api_call indian bombay six moderate,816
instead could it be in london,sure is there anything else to update,816
actually i would prefer for two people,sure is there anything else to update,816
actually i would prefer with french food,sure is there anything else to update,816
actually i would prefer in a expensive price range,sure is there anything else to update,816
no,ok let me look into some options for you,816
 <SILENCE>,api_call french london two expensive,816
 thanks,you're welcome,816
can you book a table with indian cuisine in madrid in a expensive price range for eight people,i'm on it,817
<SILENCE>,ok let me look into some options for you,817
<SILENCE>,api_call indian madrid eight expensive,817
instead could it be with french food,sure is there anything else to update,817
actually i would prefer for two people,sure is there anything else to update,817
no,ok let me look into some options for you,817
<SILENCE>,api_call french madrid two expensive,817
thank you,you're welcome,817
can you book a table in paris for four in a moderate price range with indian cuisine,i'm on it,818
<SILENCE>,ok let me look into some options for you,818
<SILENCE>,api_call indian paris four moderate,818
actually i would prefer with italian food,sure is there anything else to update,818
instead could it be in rome,sure is there anything else to update,818
instead could it be in a expensive price range,sure is there anything else to update,818
actually i would prefer for six,sure is there anything else to update,818
no,ok let me look into some options for you,818
 <SILENCE>,api_call italian rome six expensive,818
 you rock,you're welcome,818
may i have a table with french cuisine in madrid in a moderate price range for six,i'm on it,819
<SILENCE>,ok let me look into some options for you,819
<SILENCE>,api_call french madrid six moderate,819
actually i would prefer with british cuisine,sure is there anything else to update,819
no,ok let me look into some options for you,819
<SILENCE>,api_call british madrid six moderate,819
thank you,you're welcome,819
i'd like to book a table for eight in paris with italian cuisine in a cheap price range,i'm on it,820
<SILENCE>,ok let me look into some options for you,820
<SILENCE>,api_call italian paris eight cheap,820
actually i would prefer with french food,sure is there anything else to update,820
no,ok let me look into some options for you,820
<SILENCE>,api_call french paris eight cheap,820
thanks,you're welcome,820
can you book a table in rome for four people with italian food in a moderate price range,i'm on it,821
<SILENCE>,ok let me look into some options for you,821
<SILENCE>,api_call italian rome four moderate,821
actually i would prefer for two,sure is there anything else to update,821
no,ok let me look into some options for you,821
<SILENCE>,api_call italian rome two moderate,821
you rock,you're welcome,821
may i have a table with french food in a cheap price range for six people in madrid,i'm on it,822
<SILENCE>,ok let me look into some options for you,822
<SILENCE>,api_call french madrid six cheap,822
actually i would prefer with italian cuisine,sure is there anything else to update,822
instead could it be in a expensive price range,sure is there anything else to update,822
actually i would prefer in paris,sure is there anything else to update,822
no,ok let me look into some options for you,822
<SILENCE>,api_call italian paris six expensive,822
 thanks,you're welcome,822
may i have a table in london for eight people in a cheap price range with italian food,i'm on it,823
<SILENCE>,ok let me look into some options for you,823
<SILENCE>,api_call italian london eight cheap,823
instead could it be in a moderate price range,sure is there anything else to update,823
no,ok let me look into some options for you,823
<SILENCE>,api_call italian london eight moderate,823
you rock,you're welcome,823
can you make a restaurant reservation for eight in a expensive price range with british food in paris,i'm on it,824
<SILENCE>,ok let me look into some options for you,824
<SILENCE>,api_call british paris eight expensive,824
actually i would prefer in madrid,sure is there anything else to update,824
instead could it be for four people,sure is there anything else to update,824
instead could it be in a moderate price range,sure is there anything else to update,824
no,ok let me look into some options for you,824
<SILENCE>,api_call british madrid four moderate,824
 thanks,you're welcome,824
may i have a table with italian food for four people in a moderate price range in bombay,i'm on it,825
<SILENCE>,ok let me look into some options for you,825
<SILENCE>,api_call italian bombay four moderate,825
instead could it be for six people,sure is there anything else to update,825
instead could it be in paris,sure is there anything else to update,825
instead could it be with spanish cuisine,sure is there anything else to update,825
actually i would prefer in a cheap price range,sure is there anything else to update,825
no,ok let me look into some options for you,825
 <SILENCE>,api_call spanish paris six cheap,825
 you rock,you're welcome,825
i'd like to book a table in a cheap price range in madrid for eight with indian food,i'm on it,826
<SILENCE>,ok let me look into some options for you,826
<SILENCE>,api_call indian madrid eight cheap,826
instead could it be in a expensive price range,sure is there anything else to update,826
actually i would prefer in rome,sure is there anything else to update,826
actually i would prefer for two people,sure is there anything else to update,826
actually i would prefer with italian cuisine,sure is there anything else to update,826
no,ok let me look into some options for you,826
 <SILENCE>,api_call italian rome two expensive,826
 you rock,you're welcome,826
may i have a table with spanish food in london for six in a cheap price range,i'm on it,827
<SILENCE>,ok let me look into some options for you,827
<SILENCE>,api_call spanish london six cheap,827
instead could it be with indian cuisine,sure is there anything else to update,827
actually i would prefer in paris,sure is there anything else to update,827
no,ok let me look into some options for you,827
<SILENCE>,api_call indian paris six cheap,827
thanks,you're welcome,827
can you book a table in paris for eight people in a expensive price range with spanish food,i'm on it,828
<SILENCE>,ok let me look into some options for you,828
<SILENCE>,api_call spanish paris eight expensive,828
actually i would prefer in madrid,sure is there anything else to update,828
instead could it be with british cuisine,sure is there anything else to update,828
actually i would prefer for two people,sure is there anything else to update,828
no,ok let me look into some options for you,828
<SILENCE>,api_call british madrid two expensive,828
 thank you,you're welcome,828
can you make a restaurant reservation with italian cuisine in a expensive price range for four in rome,i'm on it,829
<SILENCE>,ok let me look into some options for you,829
<SILENCE>,api_call italian rome four expensive,829
actually i would prefer in paris,sure is there anything else to update,829
instead could it be in a moderate price range,sure is there anything else to update,829
actually i would prefer for two,sure is there anything else to update,829
no,ok let me look into some options for you,829
<SILENCE>,api_call italian paris two moderate,829
 you rock,you're welcome,829
can you book a table with italian food in rome for two in a moderate price range,i'm on it,830
<SILENCE>,ok let me look into some options for you,830
<SILENCE>,api_call italian rome two moderate,830
instead could it be in madrid,sure is there anything else to update,830
no,ok let me look into some options for you,830
<SILENCE>,api_call italian madrid two moderate,830
thanks,you're welcome,830
may i have a table with spanish food for six people in london in a moderate price range,i'm on it,831
<SILENCE>,ok let me look into some options for you,831
<SILENCE>,api_call spanish london six moderate,831
instead could it be in a cheap price range,sure is there anything else to update,831
no,ok let me look into some options for you,831
<SILENCE>,api_call spanish london six cheap,831
you rock,you're welcome,831
can you book a table in rome in a cheap price range for two people with italian cuisine,i'm on it,832
<SILENCE>,ok let me look into some options for you,832
<SILENCE>,api_call italian rome two cheap,832
actually i would prefer in bombay,sure is there anything else to update,832
actually i would prefer for six people,sure is there anything else to update,832
instead could it be with french cuisine,sure is there anything else to update,832
actually i would prefer in a moderate price range,sure is there anything else to update,832
no,ok let me look into some options for you,832
 <SILENCE>,api_call french bombay six moderate,832
 you rock,you're welcome,832
can you book a table in madrid with italian cuisine in a moderate price range for six people,i'm on it,833
<SILENCE>,ok let me look into some options for you,833
<SILENCE>,api_call italian madrid six moderate,833
instead could it be in bombay,sure is there anything else to update,833
no,ok let me look into some options for you,833
<SILENCE>,api_call italian bombay six moderate,833
you rock,you're welcome,833
i'd like to book a table with italian food in madrid for six people in a moderate price range,i'm on it,834
<SILENCE>,ok let me look into some options for you,834
<SILENCE>,api_call italian madrid six moderate,834
instead could it be for eight,sure is there anything else to update,834
actually i would prefer in london,sure is there anything else to update,834
instead could it be with british food,sure is there anything else to update,834
actually i would prefer in a expensive price range,sure is there anything else to update,834
no,ok let me look into some options for you,834
 <SILENCE>,api_call british london eight expensive,834
 thanks,you're welcome,834
may i have a table for four people in a moderate price range in bombay with italian food,i'm on it,835
<SILENCE>,ok let me look into some options for you,835
<SILENCE>,api_call italian bombay four moderate,835
instead could it be in madrid,sure is there anything else to update,835
actually i would prefer for two people,sure is there anything else to update,835
no,ok let me look into some options for you,835
<SILENCE>,api_call italian madrid two moderate,835
thank you,you're welcome,835
can you make a restaurant reservation for six people in a expensive price range in bombay with indian food,i'm on it,836
<SILENCE>,ok let me look into some options for you,836
<SILENCE>,api_call indian bombay six expensive,836
actually i would prefer for eight people,sure is there anything else to update,836
actually i would prefer in paris,sure is there anything else to update,836
no,ok let me look into some options for you,836
<SILENCE>,api_call indian paris eight expensive,836
thank you,you're welcome,836
may i have a table in rome in a moderate price range for eight people with british food,i'm on it,837
<SILENCE>,ok let me look into some options for you,837
<SILENCE>,api_call british rome eight moderate,837
actually i would prefer in bombay,sure is there anything else to update,837
instead could it be with indian cuisine,sure is there anything else to update,837
instead could it be in a cheap price range,sure is there anything else to update,837
actually i would prefer for four,sure is there anything else to update,837
no,ok let me look into some options for you,837
 <SILENCE>,api_call indian bombay four cheap,837
 thank you,you're welcome,837
i'd like to book a table for six with italian cuisine in paris in a moderate price range,i'm on it,838
<SILENCE>,ok let me look into some options for you,838
<SILENCE>,api_call italian paris six moderate,838
actually i would prefer with indian cuisine,sure is there anything else to update,838
instead could it be for eight people,sure is there anything else to update,838
actually i would prefer in a expensive price range,sure is there anything else to update,838
no,ok let me look into some options for you,838
<SILENCE>,api_call indian paris eight expensive,838
 you rock,you're welcome,838
can you make a restaurant reservation with french cuisine in a cheap price range for six people in rome,i'm on it,839
<SILENCE>,ok let me look into some options for you,839
<SILENCE>,api_call french rome six cheap,839
instead could it be for two,sure is there anything else to update,839
no,ok let me look into some options for you,839
<SILENCE>,api_call french rome two cheap,839
thank you,you're welcome,839
may i have a table with british cuisine for eight in a expensive price range in bombay,i'm on it,840
<SILENCE>,ok let me look into some options for you,840
<SILENCE>,api_call british bombay eight expensive,840
actually i would prefer with spanish cuisine,sure is there anything else to update,840
instead could it be in madrid,sure is there anything else to update,840
instead could it be in a cheap price range,sure is there anything else to update,840
no,ok let me look into some options for you,840
<SILENCE>,api_call spanish madrid eight cheap,840
 you rock,you're welcome,840
i'd like to book a table with british cuisine in a expensive price range in paris for four people,i'm on it,841
<SILENCE>,ok let me look into some options for you,841
<SILENCE>,api_call british paris four expensive,841
actually i would prefer with italian food,sure is there anything else to update,841
no,ok let me look into some options for you,841
<SILENCE>,api_call italian paris four expensive,841
thank you,you're welcome,841
i'd like to book a table in rome with spanish cuisine in a moderate price range for four,i'm on it,842
<SILENCE>,ok let me look into some options for you,842
<SILENCE>,api_call spanish rome four moderate,842
instead could it be in bombay,sure is there anything else to update,842
instead could it be for eight people,sure is there anything else to update,842
no,ok let me look into some options for you,842
<SILENCE>,api_call spanish bombay eight moderate,842
you rock,you're welcome,842
can you make a restaurant reservation in a cheap price range for two people with spanish food in bombay,i'm on it,843
<SILENCE>,ok let me look into some options for you,843
<SILENCE>,api_call spanish bombay two cheap,843
actually i would prefer for four people,sure is there anything else to update,843
instead could it be with indian cuisine,sure is there anything else to update,843
instead could it be in paris,sure is there anything else to update,843
instead could it be in a moderate price range,sure is there anything else to update,843
no,ok let me look into some options for you,843
 <SILENCE>,api_call indian paris four moderate,843
 thanks,you're welcome,843
can you book a table in rome for six people in a cheap price range with spanish food,i'm on it,844
<SILENCE>,ok let me look into some options for you,844
<SILENCE>,api_call spanish rome six cheap,844
actually i would prefer with indian cuisine,sure is there anything else to update,844
no,ok let me look into some options for you,844
<SILENCE>,api_call indian rome six cheap,844
you rock,you're welcome,844
may i have a table for six with british food in rome in a expensive price range,i'm on it,845
<SILENCE>,ok let me look into some options for you,845
<SILENCE>,api_call british rome six expensive,845
instead could it be in madrid,sure is there anything else to update,845
no,ok let me look into some options for you,845
<SILENCE>,api_call british madrid six expensive,845
thanks,you're welcome,845
may i have a table for four people with french cuisine in a expensive price range in paris,i'm on it,846
<SILENCE>,ok let me look into some options for you,846
<SILENCE>,api_call french paris four expensive,846
actually i would prefer in london,sure is there anything else to update,846
no,ok let me look into some options for you,846
<SILENCE>,api_call french london four expensive,846
thanks,you're welcome,846
may i have a table in a moderate price range for six people with italian food in london,i'm on it,847
<SILENCE>,ok let me look into some options for you,847
<SILENCE>,api_call italian london six moderate,847
instead could it be in a cheap price range,sure is there anything else to update,847
instead could it be with indian cuisine,sure is there anything else to update,847
no,ok let me look into some options for you,847
<SILENCE>,api_call indian london six cheap,847
thank you,you're welcome,847
may i have a table in a expensive price range for four people in bombay with spanish food,i'm on it,848
<SILENCE>,ok let me look into some options for you,848
<SILENCE>,api_call spanish bombay four expensive,848
instead could it be in a moderate price range,sure is there anything else to update,848
instead could it be for six people,sure is there anything else to update,848
instead could it be in rome,sure is there anything else to update,848
no,ok let me look into some options for you,848
<SILENCE>,api_call spanish rome six moderate,848
 thank you,you're welcome,848
i'd like to book a table in madrid in a cheap price range with indian cuisine for six people,i'm on it,849
<SILENCE>,ok let me look into some options for you,849
<SILENCE>,api_call indian madrid six cheap,849
instead could it be with spanish cuisine,sure is there anything else to update,849
no,ok let me look into some options for you,849
<SILENCE>,api_call spanish madrid six cheap,849
thanks,you're welcome,849
may i have a table in a moderate price range with italian food in bombay for six people,i'm on it,850
<SILENCE>,ok let me look into some options for you,850
<SILENCE>,api_call italian bombay six moderate,850
actually i would prefer for four people,sure is there anything else to update,850
instead could it be in a cheap price range,sure is there anything else to update,850
actually i would prefer with indian cuisine,sure is there anything else to update,850
actually i would prefer in rome,sure is there anything else to update,850
no,ok let me look into some options for you,850
 <SILENCE>,api_call indian rome four cheap,850
 thank you,you're welcome,850
i'd like to book a table for six people with british food in london in a expensive price range,i'm on it,851
<SILENCE>,ok let me look into some options for you,851
<SILENCE>,api_call british london six expensive,851
actually i would prefer in a moderate price range,sure is there anything else to update,851
instead could it be with french cuisine,sure is there anything else to update,851
actually i would prefer for two,sure is there anything else to update,851
actually i would prefer in paris,sure is there anything else to update,851
no,ok let me look into some options for you,851
 <SILENCE>,api_call french paris two moderate,851
 thank you,you're welcome,851
can you make a restaurant reservation with indian food for six people in a cheap price range in madrid,i'm on it,852
<SILENCE>,ok let me look into some options for you,852
<SILENCE>,api_call indian madrid six cheap,852
actually i would prefer in a moderate price range,sure is there anything else to update,852
no,ok let me look into some options for you,852
<SILENCE>,api_call indian madrid six moderate,852
you rock,you're welcome,852
may i have a table with italian food in a cheap price range in london for four,i'm on it,853
<SILENCE>,ok let me look into some options for you,853
<SILENCE>,api_call italian london four cheap,853
actually i would prefer in a moderate price range,sure is there anything else to update,853
instead could it be with spanish food,sure is there anything else to update,853
instead could it be in madrid,sure is there anything else to update,853
no,ok let me look into some options for you,853
<SILENCE>,api_call spanish madrid four moderate,853
 thank you,you're welcome,853
can you make a restaurant reservation in rome in a moderate price range for four people with spanish cuisine,i'm on it,854
<SILENCE>,ok let me look into some options for you,854
<SILENCE>,api_call spanish rome four moderate,854
instead could it be in a cheap price range,sure is there anything else to update,854
no,ok let me look into some options for you,854
<SILENCE>,api_call spanish rome four cheap,854
you rock,you're welcome,854
can you book a table with spanish food for two in madrid in a cheap price range,i'm on it,855
<SILENCE>,ok let me look into some options for you,855
<SILENCE>,api_call spanish madrid two cheap,855
instead could it be with italian food,sure is there anything else to update,855
no,ok let me look into some options for you,855
<SILENCE>,api_call italian madrid two cheap,855
thank you,you're welcome,855
can you make a restaurant reservation with indian food in paris in a moderate price range for four people,i'm on it,856
<SILENCE>,ok let me look into some options for you,856
<SILENCE>,api_call indian paris four moderate,856
actually i would prefer in london,sure is there anything else to update,856
instead could it be in a expensive price range,sure is there anything else to update,856
instead could it be for two people,sure is there anything else to update,856
actually i would prefer with italian cuisine,sure is there anything else to update,856
no,ok let me look into some options for you,856
 <SILENCE>,api_call italian london two expensive,856
 you rock,you're welcome,856
i'd like to book a table for two people with indian food in paris in a cheap price range,i'm on it,857
<SILENCE>,ok let me look into some options for you,857
<SILENCE>,api_call indian paris two cheap,857
actually i would prefer for eight people,sure is there anything else to update,857
actually i would prefer with british cuisine,sure is there anything else to update,857
instead could it be in london,sure is there anything else to update,857
actually i would prefer in a moderate price range,sure is there anything else to update,857
no,ok let me look into some options for you,857
 <SILENCE>,api_call british london eight moderate,857
 you rock,you're welcome,857
can you make a restaurant reservation in a expensive price range with indian cuisine for two people in bombay,i'm on it,858
<SILENCE>,ok let me look into some options for you,858
<SILENCE>,api_call indian bombay two expensive,858
instead could it be for eight people,sure is there anything else to update,858
instead could it be with french food,sure is there anything else to update,858
instead could it be in a moderate price range,sure is there anything else to update,858
instead could it be in rome,sure is there anything else to update,858
no,ok let me look into some options for you,858
 <SILENCE>,api_call french rome eight moderate,858
 you rock,you're welcome,858
can you make a restaurant reservation in a expensive price range in paris with spanish cuisine for eight,i'm on it,859
<SILENCE>,ok let me look into some options for you,859
<SILENCE>,api_call spanish paris eight expensive,859
instead could it be with indian food,sure is there anything else to update,859
instead could it be for two people,sure is there anything else to update,859
no,ok let me look into some options for you,859
<SILENCE>,api_call indian paris two expensive,859
you rock,you're welcome,859
i'd like to book a table for eight people with indian food in madrid in a cheap price range,i'm on it,860
<SILENCE>,ok let me look into some options for you,860
<SILENCE>,api_call indian madrid eight cheap,860
instead could it be with french cuisine,sure is there anything else to update,860
instead could it be in rome,sure is there anything else to update,860
no,ok let me look into some options for you,860
<SILENCE>,api_call french rome eight cheap,860
thank you,you're welcome,860
may i have a table with indian food for two in a moderate price range in london,i'm on it,861
<SILENCE>,ok let me look into some options for you,861
<SILENCE>,api_call indian london two moderate,861
actually i would prefer in rome,sure is there anything else to update,861
actually i would prefer for four,sure is there anything else to update,861
actually i would prefer in a cheap price range,sure is there anything else to update,861
actually i would prefer with italian cuisine,sure is there anything else to update,861
no,ok let me look into some options for you,861
 <SILENCE>,api_call italian rome four cheap,861
 you rock,you're welcome,861
can you book a table in a cheap price range in bombay for two people with spanish food,i'm on it,862
<SILENCE>,ok let me look into some options for you,862
<SILENCE>,api_call spanish bombay two cheap,862
instead could it be with italian cuisine,sure is there anything else to update,862
instead could it be for eight,sure is there anything else to update,862
no,ok let me look into some options for you,862
<SILENCE>,api_call italian bombay eight cheap,862
you rock,you're welcome,862
may i have a table for eight in bombay with french cuisine in a expensive price range,i'm on it,863
<SILENCE>,ok let me look into some options for you,863
<SILENCE>,api_call french bombay eight expensive,863
instead could it be in a moderate price range,sure is there anything else to update,863
actually i would prefer in madrid,sure is there anything else to update,863
instead could it be with italian food,sure is there anything else to update,863
no,ok let me look into some options for you,863
<SILENCE>,api_call italian madrid eight moderate,863
 thank you,you're welcome,863
may i have a table in a cheap price range with british food in madrid for eight people,i'm on it,864
<SILENCE>,ok let me look into some options for you,864
<SILENCE>,api_call british madrid eight cheap,864
actually i would prefer in london,sure is there anything else to update,864
no,ok let me look into some options for you,864
<SILENCE>,api_call british london eight cheap,864
you rock,you're welcome,864
can you book a table for eight in a moderate price range in madrid with spanish cuisine,i'm on it,865
<SILENCE>,ok let me look into some options for you,865
<SILENCE>,api_call spanish madrid eight moderate,865
actually i would prefer in a expensive price range,sure is there anything else to update,865
instead could it be for two,sure is there anything else to update,865
no,ok let me look into some options for you,865
<SILENCE>,api_call spanish madrid two expensive,865
you rock,you're welcome,865
can you make a restaurant reservation for eight in bombay in a cheap price range with spanish food,i'm on it,866
<SILENCE>,ok let me look into some options for you,866
<SILENCE>,api_call spanish bombay eight cheap,866
instead could it be for two,sure is there anything else to update,866
instead could it be in a moderate price range,sure is there anything else to update,866
no,ok let me look into some options for you,866
<SILENCE>,api_call spanish bombay two moderate,866
you rock,you're welcome,866
can you make a restaurant reservation in a expensive price range with spanish food in madrid for four,i'm on it,867
<SILENCE>,ok let me look into some options for you,867
<SILENCE>,api_call spanish madrid four expensive,867
instead could it be in bombay,sure is there anything else to update,867
actually i would prefer in a moderate price range,sure is there anything else to update,867
instead could it be for two people,sure is there anything else to update,867
instead could it be with british cuisine,sure is there anything else to update,867
no,ok let me look into some options for you,867
 <SILENCE>,api_call british bombay two moderate,867
 thanks,you're welcome,867
can you make a restaurant reservation in rome in a cheap price range with spanish cuisine for two people,i'm on it,868
<SILENCE>,ok let me look into some options for you,868
<SILENCE>,api_call spanish rome two cheap,868
actually i would prefer with indian food,sure is there anything else to update,868
actually i would prefer for eight,sure is there anything else to update,868
no,ok let me look into some options for you,868
<SILENCE>,api_call indian rome eight cheap,868
thank you,you're welcome,868
can you book a table in london in a expensive price range with spanish food for six,i'm on it,869
<SILENCE>,ok let me look into some options for you,869
<SILENCE>,api_call spanish london six expensive,869
actually i would prefer in rome,sure is there anything else to update,869
instead could it be with italian food,sure is there anything else to update,869
no,ok let me look into some options for you,869
<SILENCE>,api_call italian rome six expensive,869
thanks,you're welcome,869
may i have a table for four with spanish cuisine in rome in a expensive price range,i'm on it,870
<SILENCE>,ok let me look into some options for you,870
<SILENCE>,api_call spanish rome four expensive,870
actually i would prefer in a cheap price range,sure is there anything else to update,870
actually i would prefer for eight people,sure is there anything else to update,870
actually i would prefer in madrid,sure is there anything else to update,870
no,ok let me look into some options for you,870
<SILENCE>,api_call spanish madrid eight cheap,870
 you rock,you're welcome,870
can you book a table for two people in london with spanish cuisine in a cheap price range,i'm on it,871
<SILENCE>,ok let me look into some options for you,871
<SILENCE>,api_call spanish london two cheap,871
instead could it be in paris,sure is there anything else to update,871
actually i would prefer for six people,sure is there anything else to update,871
instead could it be with french cuisine,sure is there anything else to update,871
actually i would prefer in a moderate price range,sure is there anything else to update,871
no,ok let me look into some options for you,871
 <SILENCE>,api_call french paris six moderate,871
 thank you,you're welcome,871
may i have a table for eight people in a cheap price range in paris with italian cuisine,i'm on it,872
<SILENCE>,ok let me look into some options for you,872
<SILENCE>,api_call italian paris eight cheap,872
actually i would prefer in london,sure is there anything else to update,872
actually i would prefer in a expensive price range,sure is there anything else to update,872
no,ok let me look into some options for you,872
<SILENCE>,api_call italian london eight expensive,872
thanks,you're welcome,872
may i have a table in a cheap price range for six people with italian food in paris,i'm on it,873
<SILENCE>,ok let me look into some options for you,873
<SILENCE>,api_call italian paris six cheap,873
actually i would prefer for four,sure is there anything else to update,873
no,ok let me look into some options for you,873
<SILENCE>,api_call italian paris four cheap,873
thank you,you're welcome,873
can you make a restaurant reservation in bombay in a expensive price range with british food for eight,i'm on it,874
<SILENCE>,ok let me look into some options for you,874
<SILENCE>,api_call british bombay eight expensive,874
actually i would prefer in paris,sure is there anything else to update,874
instead could it be with indian cuisine,sure is there anything else to update,874
instead could it be in a cheap price range,sure is there anything else to update,874
instead could it be for four,sure is there anything else to update,874
no,ok let me look into some options for you,874
 <SILENCE>,api_call indian paris four cheap,874
 thanks,you're welcome,874
i'd like to book a table in paris for six people in a moderate price range with british cuisine,i'm on it,875
<SILENCE>,ok let me look into some options for you,875
<SILENCE>,api_call british paris six moderate,875
instead could it be in a expensive price range,sure is there anything else to update,875
instead could it be with spanish cuisine,sure is there anything else to update,875
actually i would prefer in london,sure is there anything else to update,875
no,ok let me look into some options for you,875
<SILENCE>,api_call spanish london six expensive,875
 thanks,you're welcome,875
can you book a table in a cheap price range for six with french food in bombay,i'm on it,876
<SILENCE>,ok let me look into some options for you,876
<SILENCE>,api_call french bombay six cheap,876
instead could it be with british cuisine,sure is there anything else to update,876
actually i would prefer for eight people,sure is there anything else to update,876
actually i would prefer in a expensive price range,sure is there anything else to update,876
no,ok let me look into some options for you,876
<SILENCE>,api_call british bombay eight expensive,876
 thanks,you're welcome,876
can you make a restaurant reservation in rome with british cuisine in a moderate price range for two people,i'm on it,877
<SILENCE>,ok let me look into some options for you,877
<SILENCE>,api_call british rome two moderate,877
instead could it be in paris,sure is there anything else to update,877
actually i would prefer for four,sure is there anything else to update,877
no,ok let me look into some options for you,877
<SILENCE>,api_call british paris four moderate,877
you rock,you're welcome,877
i'd like to book a table for six people in a expensive price range in rome with british food,i'm on it,878
<SILENCE>,ok let me look into some options for you,878
<SILENCE>,api_call british rome six expensive,878
actually i would prefer with indian cuisine,sure is there anything else to update,878
no,ok let me look into some options for you,878
<SILENCE>,api_call indian rome six expensive,878
you rock,you're welcome,878
can you make a restaurant reservation for six in a moderate price range in madrid with french food,i'm on it,879
<SILENCE>,ok let me look into some options for you,879
<SILENCE>,api_call french madrid six moderate,879
instead could it be for two people,sure is there anything else to update,879
no,ok let me look into some options for you,879
<SILENCE>,api_call french madrid two moderate,879
thanks,you're welcome,879
may i have a table in a cheap price range in madrid with italian food for eight people,i'm on it,880
<SILENCE>,ok let me look into some options for you,880
<SILENCE>,api_call italian madrid eight cheap,880
instead could it be for two people,sure is there anything else to update,880
instead could it be in bombay,sure is there anything else to update,880
instead could it be in a moderate price range,sure is there anything else to update,880
instead could it be with indian food,sure is there anything else to update,880
no,ok let me look into some options for you,880
 <SILENCE>,api_call indian bombay two moderate,880
 thank you,you're welcome,880
can you book a table in rome for two with indian cuisine in a cheap price range,i'm on it,881
<SILENCE>,ok let me look into some options for you,881
<SILENCE>,api_call indian rome two cheap,881
actually i would prefer for six,sure is there anything else to update,881
instead could it be in a expensive price range,sure is there anything else to update,881
no,ok let me look into some options for you,881
<SILENCE>,api_call indian rome six expensive,881
you rock,you're welcome,881
can you make a restaurant reservation in a moderate price range in london with indian food for six,i'm on it,882
<SILENCE>,ok let me look into some options for you,882
<SILENCE>,api_call indian london six moderate,882
actually i would prefer in a expensive price range,sure is there anything else to update,882
no,ok let me look into some options for you,882
<SILENCE>,api_call indian london six expensive,882
thank you,you're welcome,882
may i have a table in madrid with british cuisine for four people in a moderate price range,i'm on it,883
<SILENCE>,ok let me look into some options for you,883
<SILENCE>,api_call british madrid four moderate,883
actually i would prefer in a expensive price range,sure is there anything else to update,883
