Call,Response,KB,Count
 let's do it,great let me do the reservation,<KB> resto_bangkok_expensive_cantonese_3stars resto_bangkok_expensive_cantonese_7stars ,843
 hi,hello what can i help you with today,,844
 may i have a table,i'm on it,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 with japanese food,where should it be,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 hanoi please,how many people would be in your party,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 for eight people please,which price range are looking for,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 in a cheap price range please,ok let me look into some options for you,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 <SILENCE>,what do you think of this option: resto_hanoi_cheap_japanese_8stars,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 no i don't like that,sure let me find an other option for you,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 <SILENCE>,what do you think of this option: resto_hanoi_cheap_japanese_2stars,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 that looks great,great let me do the reservation,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,844
 hi,hello what can i help you with today,,845
 can you book a table with vietnamese food in a cheap price range,i'm on it,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 <SILENCE>,where should it be,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 tokyo please,how many people would be in your party,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 we will be six,ok let me look into some options for you,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_vietnamese_7stars,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_vietnamese_6stars,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 that looks great,great let me do the reservation,<KB> resto_tokyo_cheap_vietnamese_3stars resto_tokyo_cheap_vietnamese_6stars ,845
 good morning,hello what can i help you with today,,846
 may i have a table with cantonese cuisine for four,i'm on it,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 <SILENCE>,where should it be,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 in seoul,which price range are looking for,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 in a cheap price range please,ok let me look into some options for you,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_7stars,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_4stars,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 no this does not work for me,sure let me find an other option for you,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_3stars,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 it's perfect,great let me do the reservation,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,846
 hi,hello what can i help you with today,,847
 i'd like to book a table in bangkok,i'm on it,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 with cantonese cuisine,how many people would be in your party,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 for two people please,which price range are looking for,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_8stars,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_7stars,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_3stars,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 it's perfect,great let me do the reservation,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,847
 hello,hello what can i help you with today,,848
 can you make a restaurant reservation,i'm on it,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 with korean cuisine,where should it be,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 hanoi please,how many people would be in your party,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 we will be six,which price range are looking for,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 in a expensive price range please,ok let me look into some options for you,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_8stars,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 no this does not work for me,sure let me find an other option for you,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_6stars,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 let's do it,great let me do the reservation,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_6stars ,848
 hello,hello what can i help you with today,,849
 i'd like to book a table for two people,i'm on it,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 <SILENCE>,any preference on a type of cuisine,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 with cantonese food,where should it be,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 in beijing,which price range are looking for,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 <SILENCE>,what do you think of this option: resto_beijing_moderate_cantonese_7stars,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 no this does not work for me,sure let me find an other option for you,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 <SILENCE>,what do you think of this option: resto_beijing_moderate_cantonese_2stars,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 do you have something else,sure let me find an other option for you,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 <SILENCE>,what do you think of this option: resto_beijing_moderate_cantonese_1stars,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 that looks great,great let me do the reservation,<KB> resto_beijing_moderate_cantonese_1stars resto_beijing_moderate_cantonese_7stars ,849
 good morning,hello what can i help you with today,,850
 may i have a table for two people with thai food in a moderate price range in beijing,i'm on it,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 <SILENCE>,ok let me look into some options for you,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_6stars,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_5stars,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 no this does not work for me,sure let me find an other option for you,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_3stars,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 let's do it,great let me do the reservation,<KB> resto_beijing_moderate_thai_3stars resto_beijing_moderate_thai_5stars ,850
 hi,hello what can i help you with today,,851
 can you book a table in a cheap price range in bangkok with thai food,i'm on it,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 <SILENCE>,how many people would be in your party,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 for two please,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_8stars,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_6stars,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_5stars,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 that looks great,great let me do the reservation,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,851
 hi,hello what can i help you with today,,852
 may i have a table for two,i'm on it,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 i love thai food,where should it be,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 bangkok please,which price range are looking for,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 i am looking for a expensive restaurant,ok let me look into some options for you,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_thai_6stars,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_thai_3stars,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_thai_2stars,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 i love that,great let me do the reservation,<KB> resto_bangkok_expensive_thai_2stars resto_bangkok_expensive_thai_6stars ,852
 good morning,hello what can i help you with today,,853
 can you make a restaurant reservation in beijing with thai cuisine in a cheap price range for six,i'm on it,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,853
 <SILENCE>,ok let me look into some options for you,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,853
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_8stars,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,853
 let's do it,great let me do the reservation,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,853
 hi,hello what can i help you with today,,854
 can you book a table,i'm on it,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 i love japanese food,where should it be,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 in seoul,how many people would be in your party,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 we will be six,which price range are looking for,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_7stars,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 do you have something else,sure let me find an other option for you,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_3stars,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_2stars,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 do you have something else,sure let me find an other option for you,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_1stars,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 let's do it,great let me do the reservation,<KB> resto_seoul_cheap_japanese_2stars resto_seoul_cheap_japanese_3stars ,854
 good morning,hello what can i help you with today,,855
 can you book a table in hanoi with korean cuisine for six in a expensive price range,i'm on it,<KB> resto_hanoi_expensive_korean_6stars resto_hanoi_expensive_korean_8stars ,855
 <SILENCE>,ok let me look into some options for you,<KB> resto_hanoi_expensive_korean_6stars resto_hanoi_expensive_korean_8stars ,855
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_8stars,<KB> resto_hanoi_expensive_korean_6stars resto_hanoi_expensive_korean_8stars ,855
 that looks great,great let me do the reservation,<KB> resto_hanoi_expensive_korean_6stars resto_hanoi_expensive_korean_8stars ,855
 hi,hello what can i help you with today,,856
 can you book a table for four in a expensive price range with thai food,i'm on it,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 <SILENCE>,where should it be,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 tokyo please,ok let me look into some options for you,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_7stars,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_6stars,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 i love that,great let me do the reservation,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,856
 good morning,hello what can i help you with today,,857
 may i have a table in a cheap price range with cantonese cuisine in beijing,i'm on it,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 <SILENCE>,how many people would be in your party,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 we will be four,ok let me look into some options for you,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 <SILENCE>,what do you think of this option: resto_beijing_cheap_cantonese_8stars,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 no this does not work for me,sure let me find an other option for you,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 <SILENCE>,what do you think of this option: resto_beijing_cheap_cantonese_3stars,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 do you have something else,sure let me find an other option for you,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 <SILENCE>,what do you think of this option: resto_beijing_cheap_cantonese_2stars,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 that looks great,great let me do the reservation,<KB> resto_beijing_cheap_cantonese_2stars resto_beijing_cheap_cantonese_3stars ,857
 hi,hello what can i help you with today,,858
 may i have a table with korean food,i'm on it,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 <SILENCE>,where should it be,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 bangkok please,how many people would be in your party,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 we will be six,which price range are looking for,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_korean_8stars,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_korean_7stars,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 it's perfect,great let me do the reservation,<KB> resto_bangkok_moderate_korean_1stars resto_bangkok_moderate_korean_8stars ,858
 good morning,hello what can i help you with today,,859
 can you book a table in bangkok for four people,i'm on it,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 i love thai food,which price range are looking for,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 in a cheap price range please,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_7stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 it's perfect,great let me do the reservation,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,859
 hello,hello what can i help you with today,,860
 may i have a table in a expensive price range,i'm on it,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 with japanese food,where should it be,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 in bangkok,how many people would be in your party,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 we will be two,ok let me look into some options for you,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_japanese_7stars,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 i love that,great let me do the reservation,<KB> resto_bangkok_expensive_japanese_4stars resto_bangkok_expensive_japanese_7stars ,860
 hi,hello what can i help you with today,,861
 may i have a table with japanese cuisine in a cheap price range in tokyo for two people,i'm on it,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 <SILENCE>,ok let me look into some options for you,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_japanese_6stars,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_japanese_4stars,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_japanese_2stars,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 that looks great,great let me do the reservation,<KB> resto_tokyo_cheap_japanese_2stars resto_tokyo_cheap_japanese_4stars ,861
 hi,hello what can i help you with today,,862
 may i have a table in tokyo for four in a moderate price range with japanese food,i'm on it,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,862
 <SILENCE>,ok let me look into some options for you,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,862
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_8stars,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,862
 let's do it,great let me do the reservation,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,862
 hello,hello what can i help you with today,,863
 can you book a table in a expensive price range,i'm on it,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 with vietnamese cuisine,where should it be,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 seoul please,how many people would be in your party,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 we will be four,ok let me look into some options for you,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 <SILENCE>,what do you think of this option: resto_seoul_expensive_vietnamese_7stars,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 let's do it,great let me do the reservation,<KB> resto_seoul_expensive_vietnamese_3stars resto_seoul_expensive_vietnamese_4stars ,863
 hi,hello what can i help you with today,,864
 can you book a table with japanese cuisine,i'm on it,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 <SILENCE>,where should it be,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 in beijing,how many people would be in your party,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 for six people please,which price range are looking for,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 in a moderate price range please,ok let me look into some options for you,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 <SILENCE>,what do you think of this option: resto_beijing_moderate_japanese_3stars,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 it's perfect,great let me do the reservation,<KB> resto_beijing_moderate_japanese_1stars resto_beijing_moderate_japanese_3stars ,864
 hello,hello what can i help you with today,,865
 may i have a table in a cheap price range in seoul for four people with cantonese food,i'm on it,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,865
 <SILENCE>,ok let me look into some options for you,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,865
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_7stars,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,865
 that looks great,great let me do the reservation,<KB> resto_seoul_cheap_cantonese_3stars resto_seoul_cheap_cantonese_7stars ,865
 hello,hello what can i help you with today,,866
 may i have a table in beijing for six people,i'm on it,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 <SILENCE>,any preference on a type of cuisine,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 i love thai food,which price range are looking for,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_8stars,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_5stars,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 let's do it,great let me do the reservation,<KB> resto_beijing_cheap_thai_2stars resto_beijing_cheap_thai_5stars ,866
 hi,hello what can i help you with today,,867
 may i have a table for two people in bangkok,i'm on it,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 i love cantonese food,which price range are looking for,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 in a moderate price range please,ok let me look into some options for you,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_8stars,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 do you have something else,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_7stars,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_3stars,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 i love that,great let me do the reservation,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,867
 hello,hello what can i help you with today,,868
