Call,Response,Count
actually i would prefer for eight,sure is there anything else to update,752
actually i would prefer in seoul,sure is there anything else to update,752
actually i would prefer with cantonese food,sure is there anything else to update,752
no,ok let me look into some options for you,752
<SILENCE>,api_call cantonese seoul eight expensive,752
 thank you,you're welcome,752
can you make a restaurant reservation in a expensive price range in tokyo with vietnamese food for six people,i'm on it,753
<SILENCE>,ok let me look into some options for you,753
<SILENCE>,api_call vietnamese tokyo six expensive,753
actually i would prefer in hanoi,sure is there anything else to update,753
no,ok let me look into some options for you,753
<SILENCE>,api_call vietnamese hanoi six expensive,753
thank you,you're welcome,753
may i have a table in a cheap price range for two people in hanoi with cantonese cuisine,i'm on it,754
<SILENCE>,ok let me look into some options for you,754
<SILENCE>,api_call cantonese hanoi two cheap,754
instead could it be for six people,sure is there anything else to update,754
actually i would prefer with japanese food,sure is there anything else to update,754
actually i would prefer in bangkok,sure is there anything else to update,754
instead could it be in a moderate price range,sure is there anything else to update,754
no,ok let me look into some options for you,754
 <SILENCE>,api_call japanese bangkok six moderate,754
 thank you,you're welcome,754
can you book a table in a expensive price range for two with thai cuisine in hanoi,i'm on it,755
<SILENCE>,ok let me look into some options for you,755
<SILENCE>,api_call thai hanoi two expensive,755
actually i would prefer with cantonese cuisine,sure is there anything else to update,755
actually i would prefer in a cheap price range,sure is there anything else to update,755
actually i would prefer in bangkok,sure is there anything else to update,755
no,ok let me look into some options for you,755
<SILENCE>,api_call cantonese bangkok two cheap,755
 you rock,you're welcome,755
may i have a table in tokyo in a moderate price range for four with vietnamese food,i'm on it,756
<SILENCE>,ok let me look into some options for you,756
<SILENCE>,api_call vietnamese tokyo four moderate,756
actually i would prefer with japanese cuisine,sure is there anything else to update,756
actually i would prefer in hanoi,sure is there anything else to update,756
no,ok let me look into some options for you,756
<SILENCE>,api_call japanese hanoi four moderate,756
you rock,you're welcome,756
i'd like to book a table in tokyo in a moderate price range with cantonese cuisine for eight people,i'm on it,757
<SILENCE>,ok let me look into some options for you,757
<SILENCE>,api_call cantonese tokyo eight moderate,757
instead could it be with thai food,sure is there anything else to update,757
instead could it be for six people,sure is there anything else to update,757
instead could it be in bangkok,sure is there anything else to update,757
actually i would prefer in a expensive price range,sure is there anything else to update,757
no,ok let me look into some options for you,757
 <SILENCE>,api_call thai bangkok six expensive,757
 thank you,you're welcome,757
can you make a restaurant reservation in beijing with cantonese cuisine for four in a moderate price range,i'm on it,758
<SILENCE>,ok let me look into some options for you,758
<SILENCE>,api_call cantonese beijing four moderate,758
instead could it be with vietnamese cuisine,sure is there anything else to update,758
actually i would prefer for eight people,sure is there anything else to update,758
no,ok let me look into some options for you,758
<SILENCE>,api_call vietnamese beijing eight moderate,758
you rock,you're welcome,758
can you book a table with cantonese food in a expensive price range in seoul for two people,i'm on it,759
<SILENCE>,ok let me look into some options for you,759
<SILENCE>,api_call cantonese seoul two expensive,759
actually i would prefer in tokyo,sure is there anything else to update,759
no,ok let me look into some options for you,759
<SILENCE>,api_call cantonese tokyo two expensive,759
thank you,you're welcome,759
can you make a restaurant reservation in beijing with cantonese food for four people in a moderate price range,i'm on it,760
<SILENCE>,ok let me look into some options for you,760
<SILENCE>,api_call cantonese beijing four moderate,760
instead could it be with thai food,sure is there anything else to update,760
instead could it be in a expensive price range,sure is there anything else to update,760
no,ok let me look into some options for you,760
<SILENCE>,api_call thai beijing four expensive,760
you rock,you're welcome,760
i'd like to book a table for six in seoul with cantonese cuisine in a moderate price range,i'm on it,761
<SILENCE>,ok let me look into some options for you,761
<SILENCE>,api_call cantonese seoul six moderate,761
instead could it be in beijing,sure is there anything else to update,761
no,ok let me look into some options for you,761
<SILENCE>,api_call cantonese beijing six moderate,761
thank you,you're welcome,761
can you make a restaurant reservation for eight people with thai food in beijing in a moderate price range,i'm on it,762
<SILENCE>,ok let me look into some options for you,762
<SILENCE>,api_call thai beijing eight moderate,762
actually i would prefer with cantonese food,sure is there anything else to update,762
actually i would prefer in hanoi,sure is there anything else to update,762
no,ok let me look into some options for you,762
<SILENCE>,api_call cantonese hanoi eight moderate,762
thank you,you're welcome,762
can you book a table in bangkok in a moderate price range with japanese food for four,i'm on it,763
<SILENCE>,ok let me look into some options for you,763
<SILENCE>,api_call japanese bangkok four moderate,763
instead could it be with thai cuisine,sure is there anything else to update,763
no,ok let me look into some options for you,763
<SILENCE>,api_call thai bangkok four moderate,763
thank you,you're welcome,763
i'd like to book a table for six people in a moderate price range in hanoi with japanese cuisine,i'm on it,764
<SILENCE>,ok let me look into some options for you,764
<SILENCE>,api_call japanese hanoi six moderate,764
actually i would prefer for eight people,sure is there anything else to update,764
actually i would prefer with vietnamese food,sure is there anything else to update,764
instead could it be in tokyo,sure is there anything else to update,764
no,ok let me look into some options for you,764
<SILENCE>,api_call vietnamese tokyo eight moderate,764
 thanks,you're welcome,764
i'd like to book a table for eight people with thai food in a expensive price range in hanoi,i'm on it,765
<SILENCE>,ok let me look into some options for you,765
<SILENCE>,api_call thai hanoi eight expensive,765
actually i would prefer for four people,sure is there anything else to update,765
instead could it be in beijing,sure is there anything else to update,765
actually i would prefer in a moderate price range,sure is there anything else to update,765
no,ok let me look into some options for you,765
<SILENCE>,api_call thai beijing four moderate,765
 thank you,you're welcome,765
i'd like to book a table in hanoi with cantonese food in a cheap price range for eight,i'm on it,766
<SILENCE>,ok let me look into some options for you,766
<SILENCE>,api_call cantonese hanoi eight cheap,766
actually i would prefer in bangkok,sure is there anything else to update,766
instead could it be for six,sure is there anything else to update,766
instead could it be in a expensive price range,sure is there anything else to update,766
instead could it be with japanese food,sure is there anything else to update,766
no,ok let me look into some options for you,766
 <SILENCE>,api_call japanese bangkok six expensive,766
 thank you,you're welcome,766
can you book a table with cantonese food in beijing for two in a moderate price range,i'm on it,767
<SILENCE>,ok let me look into some options for you,767
<SILENCE>,api_call cantonese beijing two moderate,767
instead could it be for eight,sure is there anything else to update,767
instead could it be with japanese cuisine,sure is there anything else to update,767
no,ok let me look into some options for you,767
<SILENCE>,api_call japanese beijing eight moderate,767
thanks,you're welcome,767
can you book a table for six people with korean cuisine in a cheap price range in hanoi,i'm on it,768
<SILENCE>,ok let me look into some options for you,768
<SILENCE>,api_call korean hanoi six cheap,768
instead could it be in beijing,sure is there anything else to update,768
actually i would prefer in a moderate price range,sure is there anything else to update,768
actually i would prefer with japanese cuisine,sure is there anything else to update,768
no,ok let me look into some options for you,768
<SILENCE>,api_call japanese beijing six moderate,768
 thank you,you're welcome,768
can you book a table for two in a cheap price range with thai food in hanoi,i'm on it,769
<SILENCE>,ok let me look into some options for you,769
<SILENCE>,api_call thai hanoi two cheap,769
actually i would prefer with cantonese food,sure is there anything else to update,769
actually i would prefer in a expensive price range,sure is there anything else to update,769
instead could it be in bangkok,sure is there anything else to update,769
instead could it be for six,sure is there anything else to update,769
no,ok let me look into some options for you,769
 <SILENCE>,api_call cantonese bangkok six expensive,769
 thanks,you're welcome,769
may i have a table in bangkok for four people with korean food in a expensive price range,i'm on it,770
<SILENCE>,ok let me look into some options for you,770
<SILENCE>,api_call korean bangkok four expensive,770
instead could it be with vietnamese food,sure is there anything else to update,770
actually i would prefer in seoul,sure is there anything else to update,770
instead could it be for two people,sure is there anything else to update,770
no,ok let me look into some options for you,770
<SILENCE>,api_call vietnamese seoul two expensive,770
 thanks,you're welcome,770
can you make a restaurant reservation in a expensive price range with thai cuisine in hanoi for two people,i'm on it,771
<SILENCE>,ok let me look into some options for you,771
<SILENCE>,api_call thai hanoi two expensive,771
actually i would prefer in beijing,sure is there anything else to update,771
actually i would prefer for six,sure is there anything else to update,771
actually i would prefer in a cheap price range,sure is there anything else to update,771
no,ok let me look into some options for you,771
<SILENCE>,api_call thai beijing six cheap,771
 you rock,you're welcome,771
i'd like to book a table for four in hanoi in a expensive price range with vietnamese food,i'm on it,772
<SILENCE>,ok let me look into some options for you,772
<SILENCE>,api_call vietnamese hanoi four expensive,772
instead could it be in a moderate price range,sure is there anything else to update,772
instead could it be with cantonese food,sure is there anything else to update,772
actually i would prefer for two people,sure is there anything else to update,772
no,ok let me look into some options for you,772
<SILENCE>,api_call cantonese hanoi two moderate,772
 thanks,you're welcome,772
i'd like to book a table in a moderate price range with korean food in beijing for two,i'm on it,773
<SILENCE>,ok let me look into some options for you,773
<SILENCE>,api_call korean beijing two moderate,773
instead could it be for six,sure is there anything else to update,773
actually i would prefer in hanoi,sure is there anything else to update,773
actually i would prefer in a expensive price range,sure is there anything else to update,773
no,ok let me look into some options for you,773
<SILENCE>,api_call korean hanoi six expensive,773
 thanks,you're welcome,773
i'd like to book a table in a cheap price range for eight in bangkok with japanese cuisine,i'm on it,774
<SILENCE>,ok let me look into some options for you,774
<SILENCE>,api_call japanese bangkok eight cheap,774
instead could it be in beijing,sure is there anything else to update,774
actually i would prefer in a moderate price range,sure is there anything else to update,774
actually i would prefer for four people,sure is there anything else to update,774
actually i would prefer with cantonese cuisine,sure is there anything else to update,774
no,ok let me look into some options for you,774
 <SILENCE>,api_call cantonese beijing four moderate,774
 thanks,you're welcome,774
may i have a table in seoul with cantonese cuisine for two people in a cheap price range,i'm on it,775
<SILENCE>,ok let me look into some options for you,775
<SILENCE>,api_call cantonese seoul two cheap,775
actually i would prefer in hanoi,sure is there anything else to update,775
actually i would prefer for four people,sure is there anything else to update,775
actually i would prefer with thai food,sure is there anything else to update,775
no,ok let me look into some options for you,775
<SILENCE>,api_call thai hanoi four cheap,775
 thanks,you're welcome,775
can you make a restaurant reservation with japanese cuisine for two people in bangkok in a cheap price range,i'm on it,776
<SILENCE>,ok let me look into some options for you,776
<SILENCE>,api_call japanese bangkok two cheap,776
actually i would prefer in seoul,sure is there anything else to update,776
no,ok let me look into some options for you,776
<SILENCE>,api_call japanese seoul two cheap,776
thanks,you're welcome,776
may i have a table for four in hanoi in a expensive price range with japanese food,i'm on it,777
<SILENCE>,ok let me look into some options for you,777
<SILENCE>,api_call japanese hanoi four expensive,777
instead could it be with vietnamese food,sure is there anything else to update,777
instead could it be in a moderate price range,sure is there anything else to update,777
no,ok let me look into some options for you,777
<SILENCE>,api_call vietnamese hanoi four moderate,777
you rock,you're welcome,777
can you make a restaurant reservation in a moderate price range with japanese food for two people in hanoi,i'm on it,778
<SILENCE>,ok let me look into some options for you,778
<SILENCE>,api_call japanese hanoi two moderate,778
actually i would prefer with thai cuisine,sure is there anything else to update,778
instead could it be in a cheap price range,sure is there anything else to update,778
no,ok let me look into some options for you,778
<SILENCE>,api_call thai hanoi two cheap,778
you rock,you're welcome,778
may i have a table in a expensive price range for four people in hanoi with vietnamese cuisine,i'm on it,779
<SILENCE>,ok let me look into some options for you,779
<SILENCE>,api_call vietnamese hanoi four expensive,779
instead could it be in a moderate price range,sure is there anything else to update,779
actually i would prefer in beijing,sure is there anything else to update,779
instead could it be with japanese cuisine,sure is there anything else to update,779
no,ok let me look into some options for you,779
<SILENCE>,api_call japanese beijing four moderate,779
 thanks,you're welcome,779
i'd like to book a table with cantonese food in a expensive price range for six people in bangkok,i'm on it,780
<SILENCE>,ok let me look into some options for you,780
<SILENCE>,api_call cantonese bangkok six expensive,780
actually i would prefer in a moderate price range,sure is there anything else to update,780
instead could it be for two people,sure is there anything else to update,780
instead could it be in seoul,sure is there anything else to update,780
no,ok let me look into some options for you,780
<SILENCE>,api_call cantonese seoul two moderate,780
 you rock,you're welcome,780
can you book a table for two people with korean cuisine in a cheap price range in tokyo,i'm on it,781
<SILENCE>,ok let me look into some options for you,781
<SILENCE>,api_call korean tokyo two cheap,781
instead could it be for eight,sure is there anything else to update,781
actually i would prefer with cantonese cuisine,sure is there anything else to update,781
no,ok let me look into some options for you,781
<SILENCE>,api_call cantonese tokyo eight cheap,781
thank you,you're welcome,781
can you make a restaurant reservation in seoul for four people in a cheap price range with korean cuisine,i'm on it,782
<SILENCE>,ok let me look into some options for you,782
<SILENCE>,api_call korean seoul four cheap,782
instead could it be in a moderate price range,sure is there anything else to update,782
actually i would prefer for two people,sure is there anything else to update,782
no,ok let me look into some options for you,782
<SILENCE>,api_call korean seoul two moderate,782
you rock,you're welcome,782
i'd like to book a table in seoul for four people with cantonese cuisine in a expensive price range,i'm on it,783
<SILENCE>,ok let me look into some options for you,783
<SILENCE>,api_call cantonese seoul four expensive,783
actually i would prefer in a moderate price range,sure is there anything else to update,783
no,ok let me look into some options for you,783
<SILENCE>,api_call cantonese seoul four moderate,783
thanks,you're welcome,783
may i have a table for eight people in a expensive price range with japanese cuisine in beijing,i'm on it,784
<SILENCE>,ok let me look into some options for you,784
<SILENCE>,api_call japanese beijing eight expensive,784
instead could it be with thai cuisine,sure is there anything else to update,784
instead could it be for four,sure is there anything else to update,784
instead could it be in seoul,sure is there anything else to update,784
no,ok let me look into some options for you,784
<SILENCE>,api_call thai seoul four expensive,784
 thank you,you're welcome,784
may i have a table in beijing in a expensive price range with cantonese food for eight,i'm on it,785
<SILENCE>,ok let me look into some options for you,785
<SILENCE>,api_call cantonese beijing eight expensive,785
actually i would prefer in a moderate price range,sure is there anything else to update,785
no,ok let me look into some options for you,785
<SILENCE>,api_call cantonese beijing eight moderate,785
thanks,you're welcome,785
can you make a restaurant reservation in seoul with vietnamese cuisine in a cheap price range for four people,i'm on it,786
<SILENCE>,ok let me look into some options for you,786
<SILENCE>,api_call vietnamese seoul four cheap,786
instead could it be for two,sure is there anything else to update,786
actually i would prefer in a moderate price range,sure is there anything else to update,786
instead could it be in bangkok,sure is there anything else to update,786
instead could it be with thai food,sure is there anything else to update,786
no,ok let me look into some options for you,786
 <SILENCE>,api_call thai bangkok two moderate,786
 you rock,you're welcome,786
i'd like to book a table for four people in beijing with thai cuisine in a cheap price range,i'm on it,787
<SILENCE>,ok let me look into some options for you,787
<SILENCE>,api_call thai beijing four cheap,787
actually i would prefer for eight people,sure is there anything else to update,787
actually i would prefer in a moderate price range,sure is there anything else to update,787
no,ok let me look into some options for you,787
<SILENCE>,api_call thai beijing eight moderate,787
thanks,you're welcome,787
can you make a restaurant reservation with thai cuisine for eight in seoul in a moderate price range,i'm on it,788
<SILENCE>,ok let me look into some options for you,788
<SILENCE>,api_call thai seoul eight moderate,788
actually i would prefer in a cheap price range,sure is there anything else to update,788
no,ok let me look into some options for you,788
<SILENCE>,api_call thai seoul eight cheap,788
thanks,you're welcome,788
can you make a restaurant reservation for four people with korean cuisine in a cheap price range in seoul,i'm on it,789
<SILENCE>,ok let me look into some options for you,789
<SILENCE>,api_call korean seoul four cheap,789
actually i would prefer in hanoi,sure is there anything else to update,789
instead could it be for two,sure is there anything else to update,789
actually i would prefer in a moderate price range,sure is there anything else to update,789
no,ok let me look into some options for you,789
<SILENCE>,api_call korean hanoi two moderate,789
 you rock,you're welcome,789
can you book a table for four in seoul in a expensive price range with cantonese food,i'm on it,790
<SILENCE>,ok let me look into some options for you,790
<SILENCE>,api_call cantonese seoul four expensive,790
instead could it be in a moderate price range,sure is there anything else to update,790
actually i would prefer for eight,sure is there anything else to update,790
instead could it be with korean food,sure is there anything else to update,790
instead could it be in tokyo,sure is there anything else to update,790
no,ok let me look into some options for you,790
 <SILENCE>,api_call korean tokyo eight moderate,790
 thank you,you're welcome,790
can you make a restaurant reservation in a moderate price range in seoul with thai food for eight,i'm on it,791
<SILENCE>,ok let me look into some options for you,791
<SILENCE>,api_call thai seoul eight moderate,791
actually i would prefer for six,sure is there anything else to update,791
instead could it be in a expensive price range,sure is there anything else to update,791
instead could it be with korean food,sure is there anything else to update,791
instead could it be in bangkok,sure is there anything else to update,791
no,ok let me look into some options for you,791
 <SILENCE>,api_call korean bangkok six expensive,791
 you rock,you're welcome,791
can you make a restaurant reservation with korean food in a expensive price range for six in hanoi,i'm on it,792
<SILENCE>,ok let me look into some options for you,792
<SILENCE>,api_call korean hanoi six expensive,792
actually i would prefer in a moderate price range,sure is there anything else to update,792
actually i would prefer for four,sure is there anything else to update,792
actually i would prefer in beijing,sure is there anything else to update,792
actually i would prefer with japanese cuisine,sure is there anything else to update,792
no,ok let me look into some options for you,792
 <SILENCE>,api_call japanese beijing four moderate,792
 thank you,you're welcome,792
may i have a table for four with japanese cuisine in bangkok in a cheap price range,i'm on it,793
<SILENCE>,ok let me look into some options for you,793
<SILENCE>,api_call japanese bangkok four cheap,793
actually i would prefer in a moderate price range,sure is there anything else to update,793
actually i would prefer in beijing,sure is there anything else to update,793
actually i would prefer for six people,sure is there anything else to update,793
no,ok let me look into some options for you,793
<SILENCE>,api_call japanese beijing six moderate,793
 thank you,you're welcome,793
can you make a restaurant reservation with korean food for two in a moderate price range in bangkok,i'm on it,794
<SILENCE>,ok let me look into some options for you,794
<SILENCE>,api_call korean bangkok two moderate,794
actually i would prefer with thai food,sure is there anything else to update,794
instead could it be in a cheap price range,sure is there anything else to update,794
no,ok let me look into some options for you,794
<SILENCE>,api_call thai bangkok two cheap,794
you rock,you're welcome,794
can you book a table in a expensive price range for four people in beijing with vietnamese food,i'm on it,795
<SILENCE>,ok let me look into some options for you,795
<SILENCE>,api_call vietnamese beijing four expensive,795
actually i would prefer for eight,sure is there anything else to update,795
no,ok let me look into some options for you,795
<SILENCE>,api_call vietnamese beijing eight expensive,795
thanks,you're welcome,795
i'd like to book a table in a cheap price range with vietnamese food for six in hanoi,i'm on it,796
<SILENCE>,ok let me look into some options for you,796
<SILENCE>,api_call vietnamese hanoi six cheap,796
instead could it be with korean food,sure is there anything else to update,796
no,ok let me look into some options for you,796
<SILENCE>,api_call korean hanoi six cheap,796
you rock,you're welcome,796
can you book a table with thai cuisine in a moderate price range for two in seoul,i'm on it,797
<SILENCE>,ok let me look into some options for you,797
<SILENCE>,api_call thai seoul two moderate,797
instead could it be for eight,sure is there anything else to update,797
actually i would prefer with korean cuisine,sure is there anything else to update,797
actually i would prefer in a expensive price range,sure is there anything else to update,797
no,ok let me look into some options for you,797
<SILENCE>,api_call korean seoul eight expensive,797
 thanks,you're welcome,797
can you book a table in a cheap price range with thai food in beijing for eight people,i'm on it,798
<SILENCE>,ok let me look into some options for you,798
<SILENCE>,api_call thai beijing eight cheap,798
actually i would prefer in a moderate price range,sure is there anything else to update,798
instead could it be for four,sure is there anything else to update,798
no,ok let me look into some options for you,798
<SILENCE>,api_call thai beijing four moderate,798
you rock,you're welcome,798
i'd like to book a table in beijing with cantonese food for six people in a moderate price range,i'm on it,799
<SILENCE>,ok let me look into some options for you,799
<SILENCE>,api_call cantonese beijing six moderate,799
actually i would prefer in hanoi,sure is there anything else to update,799
actually i would prefer with korean cuisine,sure is there anything else to update,799
instead could it be for eight people,sure is there anything else to update,799
no,ok let me look into some options for you,799
<SILENCE>,api_call korean hanoi eight moderate,799
 thank you,you're welcome,799
can you make a restaurant reservation with thai cuisine for eight in seoul in a moderate price range,i'm on it,800
<SILENCE>,ok let me look into some options for you,800
<SILENCE>,api_call thai seoul eight moderate,800
instead could it be for four,sure is there anything else to update,800
instead could it be in a expensive price range,sure is there anything else to update,800
no,ok let me look into some options for you,800
<SILENCE>,api_call thai seoul four expensive,800
thanks,you're welcome,800
may i have a table in hanoi in a expensive price range for four people with japanese food,i'm on it,801
<SILENCE>,ok let me look into some options for you,801
<SILENCE>,api_call japanese hanoi four expensive,801
actually i would prefer with thai food,sure is there anything else to update,801
instead could it be for two,sure is there anything else to update,801
actually i would prefer in beijing,sure is there anything else to update,801
actually i would prefer in a moderate price range,sure is there anything else to update,801
no,ok let me look into some options for you,801
 <SILENCE>,api_call thai beijing two moderate,801
 you rock,you're welcome,801
may i have a table with thai cuisine in beijing for two people in a expensive price range,i'm on it,802
<SILENCE>,ok let me look into some options for you,802
<SILENCE>,api_call thai beijing two expensive,802
instead could it be for six,sure is there anything else to update,802
no,ok let me look into some options for you,802
<SILENCE>,api_call thai beijing six expensive,802
thank you,you're welcome,802
i'd like to book a table in a moderate price range in seoul with cantonese cuisine for six,i'm on it,803
<SILENCE>,ok let me look into some options for you,803
<SILENCE>,api_call cantonese seoul six moderate,803
actually i would prefer in bangkok,sure is there anything else to update,803
actually i would prefer in a expensive price range,sure is there anything else to update,803
no,ok let me look into some options for you,803
<SILENCE>,api_call cantonese bangkok six expensive,803
thank you,you're welcome,803
may i have a table for eight with cantonese cuisine in bangkok in a moderate price range,i'm on it,804
<SILENCE>,ok let me look into some options for you,804
<SILENCE>,api_call cantonese bangkok eight moderate,804
actually i would prefer in beijing,sure is there anything else to update,804
actually i would prefer in a expensive price range,sure is there anything else to update,804
actually i would prefer for four people,sure is there anything else to update,804
instead could it be with thai cuisine,sure is there anything else to update,804
no,ok let me look into some options for you,804
 <SILENCE>,api_call thai beijing four expensive,804
 you rock,you're welcome,804
i'd like to book a table for two people with cantonese food in a expensive price range in beijing,i'm on it,805
<SILENCE>,ok let me look into some options for you,805
<SILENCE>,api_call cantonese beijing two expensive,805
instead could it be with korean cuisine,sure is there anything else to update,805
instead could it be in bangkok,sure is there anything else to update,805
no,ok let me look into some options for you,805
<SILENCE>,api_call korean bangkok two expensive,805
you rock,you're welcome,805
may i have a table for six in a expensive price range in hanoi with vietnamese cuisine,i'm on it,806
<SILENCE>,ok let me look into some options for you,806
<SILENCE>,api_call vietnamese hanoi six expensive,806
actually i would prefer in bangkok,sure is there anything else to update,806
actually i would prefer for eight people,sure is there anything else to update,806
no,ok let me look into some options for you,806
<SILENCE>,api_call vietnamese bangkok eight expensive,806
thanks,you're welcome,806
i'd like to book a table with thai cuisine in a expensive price range for eight people in beijing,i'm on it,807
<SILENCE>,ok let me look into some options for you,807
<SILENCE>,api_call thai beijing eight expensive,807
instead could it be in a cheap price range,sure is there anything else to update,807
instead could it be for two people,sure is there anything else to update,807
actually i would prefer with japanese cuisine,sure is there anything else to update,807
no,ok let me look into some options for you,807
<SILENCE>,api_call japanese beijing two cheap,807
 thank you,you're welcome,807
can you make a restaurant reservation in beijing in a expensive price range for six people with vietnamese food,i'm on it,808
<SILENCE>,ok let me look into some options for you,808
<SILENCE>,api_call vietnamese beijing six expensive,808
actually i would prefer in a moderate price range,sure is there anything else to update,808
actually i would prefer with japanese food,sure is there anything else to update,808
actually i would prefer in tokyo,sure is there anything else to update,808
actually i would prefer for four people,sure is there anything else to update,808
no,ok let me look into some options for you,808
 <SILENCE>,api_call japanese tokyo four moderate,808
 you rock,you're welcome,808
can you make a restaurant reservation in a expensive price range in hanoi for two people with thai cuisine,i'm on it,809
<SILENCE>,ok let me look into some options for you,809
<SILENCE>,api_call thai hanoi two expensive,809
instead could it be in beijing,sure is there anything else to update,809
no,ok let me look into some options for you,809
<SILENCE>,api_call thai beijing two expensive,809
thanks,you're welcome,809
i'd like to book a table in a expensive price range in seoul for two with cantonese food,i'm on it,810
<SILENCE>,ok let me look into some options for you,810
<SILENCE>,api_call cantonese seoul two expensive,810
instead could it be for eight,sure is there anything else to update,810
actually i would prefer in hanoi,sure is there anything else to update,810
actually i would prefer with vietnamese food,sure is there anything else to update,810
instead could it be in a cheap price range,sure is there anything else to update,810
no,ok let me look into some options for you,810
 <SILENCE>,api_call vietnamese hanoi eight cheap,810
 thank you,you're welcome,810
can you make a restaurant reservation in seoul for eight with thai food in a moderate price range,i'm on it,811
<SILENCE>,ok let me look into some options for you,811
<SILENCE>,api_call thai seoul eight moderate,811
instead could it be for four,sure is there anything else to update,811
instead could it be with korean food,sure is there anything else to update,811
actually i would prefer in a cheap price range,sure is there anything else to update,811
instead could it be in bangkok,sure is there anything else to update,811
no,ok let me look into some options for you,811
 <SILENCE>,api_call korean bangkok four cheap,811
 thank you,you're welcome,811
may i have a table for two in seoul with vietnamese cuisine in a moderate price range,i'm on it,812
<SILENCE>,ok let me look into some options for you,812
<SILENCE>,api_call vietnamese seoul two moderate,812
actually i would prefer with korean cuisine,sure is there anything else to update,812
actually i would prefer in a expensive price range,sure is there anything else to update,812
instead could it be in bangkok,sure is there anything else to update,812
instead could it be for eight,sure is there anything else to update,812
no,ok let me look into some options for you,812
 <SILENCE>,api_call korean bangkok eight expensive,812
 you rock,you're welcome,812
can you book a table in beijing with korean cuisine for four people in a moderate price range,i'm on it,813
<SILENCE>,ok let me look into some options for you,813
<SILENCE>,api_call korean beijing four moderate,813
actually i would prefer in a expensive price range,sure is there anything else to update,813
no,ok let me look into some options for you,813
<SILENCE>,api_call korean beijing four expensive,813
you rock,you're welcome,813
can you make a restaurant reservation with japanese food for two people in a moderate price range in tokyo,i'm on it,814
<SILENCE>,ok let me look into some options for you,814
<SILENCE>,api_call japanese tokyo two moderate,814
actually i would prefer in a expensive price range,sure is there anything else to update,814
actually i would prefer with cantonese cuisine,sure is there anything else to update,814
actually i would prefer for six,sure is there anything else to update,814
no,ok let me look into some options for you,814
<SILENCE>,api_call cantonese tokyo six expensive,814
 you rock,you're welcome,814
i'd like to book a table with japanese cuisine for four people in a expensive price range in seoul,i'm on it,815
<SILENCE>,ok let me look into some options for you,815
<SILENCE>,api_call japanese seoul four expensive,815
actually i would prefer for six,sure is there anything else to update,815
instead could it be with korean cuisine,sure is there anything else to update,815
instead could it be in tokyo,sure is there anything else to update,815
instead could it be in a moderate price range,sure is there anything else to update,815
no,ok let me look into some options for you,815
 <SILENCE>,api_call korean tokyo six moderate,815
 thank you,you're welcome,815
can you make a restaurant reservation for eight people in a expensive price range with vietnamese food in beijing,i'm on it,816
<SILENCE>,ok let me look into some options for you,816
<SILENCE>,api_call vietnamese beijing eight expensive,816
actually i would prefer for four people,sure is there anything else to update,816
instead could it be with cantonese food,sure is there anything else to update,816
no,ok let me look into some options for you,816
<SILENCE>,api_call cantonese beijing four expensive,816
you rock,you're welcome,816
can you make a restaurant reservation with thai food in beijing in a expensive price range for six people,i'm on it,817
<SILENCE>,ok let me look into some options for you,817
<SILENCE>,api_call thai beijing six expensive,817
actually i would prefer for eight people,sure is there anything else to update,817
actually i would prefer with cantonese cuisine,sure is there anything else to update,817
no,ok let me look into some options for you,817
<SILENCE>,api_call cantonese beijing eight expensive,817
thanks,you're welcome,817
can you make a restaurant reservation in beijing with korean cuisine for eight in a expensive price range,i'm on it,818
<SILENCE>,ok let me look into some options for you,818
<SILENCE>,api_call korean beijing eight expensive,818
instead could it be in hanoi,sure is there anything else to update,818
no,ok let me look into some options for you,818
<SILENCE>,api_call korean hanoi eight expensive,818
you rock,you're welcome,818
i'd like to book a table in hanoi with korean food for six people in a cheap price range,i'm on it,819
<SILENCE>,ok let me look into some options for you,819
<SILENCE>,api_call korean hanoi six cheap,819
actually i would prefer in a moderate price range,sure is there anything else to update,819
no,ok let me look into some options for you,819
<SILENCE>,api_call korean hanoi six moderate,819
you rock,you're welcome,819
can you book a table with korean cuisine for eight people in a cheap price range in tokyo,i'm on it,820
<SILENCE>,ok let me look into some options for you,820
<SILENCE>,api_call korean tokyo eight cheap,820
actually i would prefer in a moderate price range,sure is there anything else to update,820
instead could it be with vietnamese cuisine,sure is there anything else to update,820
instead could it be in seoul,sure is there anything else to update,820
instead could it be for two people,sure is there anything else to update,820
no,ok let me look into some options for you,820
 <SILENCE>,api_call vietnamese seoul two moderate,820
 you rock,you're welcome,820
may i have a table for two people with japanese cuisine in a moderate price range in seoul,i'm on it,821
<SILENCE>,ok let me look into some options for you,821
<SILENCE>,api_call japanese seoul two moderate,821
instead could it be for six people,sure is there anything else to update,821
instead could it be with thai food,sure is there anything else to update,821
instead could it be in a expensive price range,sure is there anything else to update,821
no,ok let me look into some options for you,821
<SILENCE>,api_call thai seoul six expensive,821
 thanks,you're welcome,821
can you book a table with thai food in tokyo for two in a expensive price range,i'm on it,822
<SILENCE>,ok let me look into some options for you,822
<SILENCE>,api_call thai tokyo two expensive,822
instead could it be in a cheap price range,sure is there anything else to update,822
instead could it be with korean cuisine,sure is there anything else to update,822
no,ok let me look into some options for you,822
<SILENCE>,api_call korean tokyo two cheap,822
thanks,you're welcome,822
