Call,Response,Count
<SILENCE>,ok let me look into some options for you,728
<SILENCE>,api_call french bombay six cheap,728
i'd like to book a table in rome in a cheap price range for four,i'm on it,729
<SILENCE>,any preference on a type of cuisine,729
with french cuisine,ok let me look into some options for you,729
<SILENCE>,api_call french rome four cheap,729
may i have a table with spanish cuisine in a moderate price range for six,i'm on it,730
<SILENCE>,where should it be,730
in bombay,ok let me look into some options for you,730
<SILENCE>,api_call spanish bombay six moderate,730
can you book a table in a moderate price range for two people in london with spanish food,i'm on it,731
<SILENCE>,ok let me look into some options for you,731
<SILENCE>,api_call spanish london two moderate,731
may i have a table in a moderate price range for two people,i'm on it,732
<SILENCE>,any preference on a type of cuisine,732
with indian food,where should it be,732
in london,ok let me look into some options for you,732
<SILENCE>,api_call indian london two moderate,732
may i have a table,i'm on it,733
<SILENCE>,any preference on a type of cuisine,733
with british cuisine,where should it be,733
in madrid,how many people would be in your party,733
for eight people please,which price range are looking for,733
i am looking for a expensive restaurant,ok let me look into some options for you,733
<SILENCE>,api_call british madrid eight expensive,733
i'd like to book a table in bombay for four people with italian food,i'm on it,734
<SILENCE>,which price range are looking for,734
in a moderate price range please,ok let me look into some options for you,734
<SILENCE>,api_call italian bombay four moderate,734
may i have a table in rome in a moderate price range with french food for four people,i'm on it,735
<SILENCE>,ok let me look into some options for you,735
<SILENCE>,api_call french rome four moderate,735
can you make a restaurant reservation in a cheap price range,i'm on it,736
<SILENCE>,any preference on a type of cuisine,736
with british cuisine,where should it be,736
in london,how many people would be in your party,736
for four people please,ok let me look into some options for you,736
<SILENCE>,api_call british london four cheap,736
can you book a table for six in a expensive price range with spanish cuisine in bombay,i'm on it,737
<SILENCE>,ok let me look into some options for you,737
<SILENCE>,api_call spanish bombay six expensive,737
can you book a table in a cheap price range for six,i'm on it,738
<SILENCE>,any preference on a type of cuisine,738
i love spanish food,where should it be,738
in rome,ok let me look into some options for you,738
<SILENCE>,api_call spanish rome six cheap,738
may i have a table,i'm on it,739
<SILENCE>,any preference on a type of cuisine,739
with italian food,where should it be,739
bombay please,how many people would be in your party,739
for six please,which price range are looking for,739
in a moderate price range please,ok let me look into some options for you,739
<SILENCE>,api_call italian bombay six moderate,739
can you make a restaurant reservation in a cheap price range with spanish cuisine for eight people,i'm on it,740
<SILENCE>,where should it be,740
in paris,ok let me look into some options for you,740
<SILENCE>,api_call spanish paris eight cheap,740
i'd like to book a table,i'm on it,741
<SILENCE>,any preference on a type of cuisine,741
with indian food,where should it be,741
in bombay,how many people would be in your party,741
for six please,which price range are looking for,741
in a moderate price range please,ok let me look into some options for you,741
<SILENCE>,api_call indian bombay six moderate,741
can you book a table in rome,i'm on it,742
<SILENCE>,any preference on a type of cuisine,742
with british food,how many people would be in your party,742
we will be eight,which price range are looking for,742
in a moderate price range please,ok let me look into some options for you,742
<SILENCE>,api_call british rome eight moderate,742
may i have a table,i'm on it,743
<SILENCE>,any preference on a type of cuisine,743
i love british food,where should it be,743
in madrid,how many people would be in your party,743
for eight please,which price range are looking for,743
i am looking for a moderate restaurant,ok let me look into some options for you,743
<SILENCE>,api_call british madrid eight moderate,743
may i have a table with spanish cuisine in a expensive price range in paris,i'm on it,744
<SILENCE>,how many people would be in your party,744
for four please,ok let me look into some options for you,744
<SILENCE>,api_call spanish paris four expensive,744
can you make a restaurant reservation with british cuisine in a expensive price range for two people,i'm on it,745
<SILENCE>,where should it be,745
london please,ok let me look into some options for you,745
<SILENCE>,api_call british london two expensive,745
can you book a table for four people in a moderate price range with spanish cuisine in madrid,i'm on it,746
<SILENCE>,ok let me look into some options for you,746
<SILENCE>,api_call spanish madrid four moderate,746
can you make a restaurant reservation in bombay for six people,i'm on it,747
<SILENCE>,any preference on a type of cuisine,747
with french food,which price range are looking for,747
i am looking for a moderate restaurant,ok let me look into some options for you,747
<SILENCE>,api_call french bombay six moderate,747
may i have a table,i'm on it,748
<SILENCE>,any preference on a type of cuisine,748
i love indian food,where should it be,748
in bombay,how many people would be in your party,748
for two people please,which price range are looking for,748
in a cheap price range please,ok let me look into some options for you,748
<SILENCE>,api_call indian bombay two cheap,748
can you make a restaurant reservation,i'm on it,749
<SILENCE>,any preference on a type of cuisine,749
i love spanish food,where should it be,749
paris please,how many people would be in your party,749
for two please,which price range are looking for,749
in a moderate price range please,ok let me look into some options for you,749
<SILENCE>,api_call spanish paris two moderate,749
can you book a table in a moderate price range for eight people,i'm on it,750
<SILENCE>,any preference on a type of cuisine,750
with british cuisine,where should it be,750
in london,ok let me look into some options for you,750
<SILENCE>,api_call british london eight moderate,750
can you book a table for two people,i'm on it,751
<SILENCE>,any preference on a type of cuisine,751
with spanish food,where should it be,751
in madrid,which price range are looking for,751
i am looking for a expensive restaurant,ok let me look into some options for you,751
<SILENCE>,api_call spanish madrid two expensive,751
can you make a restaurant reservation,i'm on it,752
<SILENCE>,any preference on a type of cuisine,752
with italian cuisine,where should it be,752
rome please,how many people would be in your party,752
for six people please,which price range are looking for,752
in a cheap price range please,ok let me look into some options for you,752
<SILENCE>,api_call italian rome six cheap,752
can you make a restaurant reservation with italian food in bombay,i'm on it,753
<SILENCE>,how many people would be in your party,753
for six please,which price range are looking for,753
i am looking for a moderate restaurant,ok let me look into some options for you,753
<SILENCE>,api_call italian bombay six moderate,753
can you book a table with french food in paris for two people in a cheap price range,i'm on it,754
<SILENCE>,ok let me look into some options for you,754
<SILENCE>,api_call french paris two cheap,754
may i have a table,i'm on it,755
<SILENCE>,any preference on a type of cuisine,755
with french food,where should it be,755
in bombay,how many people would be in your party,755
for six people please,which price range are looking for,755
i am looking for a expensive restaurant,ok let me look into some options for you,755
<SILENCE>,api_call french bombay six expensive,755
may i have a table for eight with french food in rome in a expensive price range,i'm on it,756
<SILENCE>,ok let me look into some options for you,756
<SILENCE>,api_call french rome eight expensive,756
can you book a table in a moderate price range,i'm on it,757
<SILENCE>,any preference on a type of cuisine,757
i love spanish food,where should it be,757
in madrid,how many people would be in your party,757
we will be four,ok let me look into some options for you,757
<SILENCE>,api_call spanish madrid four moderate,757
i'd like to book a table in a expensive price range with indian cuisine,i'm on it,758
<SILENCE>,where should it be,758
rome please,how many people would be in your party,758
for six people please,ok let me look into some options for you,758
<SILENCE>,api_call indian rome six expensive,758
i'd like to book a table with indian cuisine in bombay in a cheap price range for six people,i'm on it,759
<SILENCE>,ok let me look into some options for you,759
<SILENCE>,api_call indian bombay six cheap,759
may i have a table with french cuisine in london for four people,i'm on it,760
<SILENCE>,which price range are looking for,760
i am looking for a moderate restaurant,ok let me look into some options for you,760
<SILENCE>,api_call french london four moderate,760
i'd like to book a table with french cuisine for six people in london,i'm on it,761
<SILENCE>,which price range are looking for,761
in a cheap price range please,ok let me look into some options for you,761
<SILENCE>,api_call french london six cheap,761
may i have a table,i'm on it,762
<SILENCE>,any preference on a type of cuisine,762
i love indian food,where should it be,762
madrid please,how many people would be in your party,762
we will be four,which price range are looking for,762
in a moderate price range please,ok let me look into some options for you,762
<SILENCE>,api_call indian madrid four moderate,762
may i have a table in a cheap price range,i'm on it,763
<SILENCE>,any preference on a type of cuisine,763
with spanish cuisine,where should it be,763
in london,how many people would be in your party,763
for six people please,ok let me look into some options for you,763
<SILENCE>,api_call spanish london six cheap,763
can you book a table in bombay in a expensive price range,i'm on it,764
<SILENCE>,any preference on a type of cuisine,764
i love spanish food,how many people would be in your party,764
for eight please,ok let me look into some options for you,764
<SILENCE>,api_call spanish bombay eight expensive,764
i'd like to book a table in london for two with spanish food,i'm on it,765
<SILENCE>,which price range are looking for,765
i am looking for a expensive restaurant,ok let me look into some options for you,765
<SILENCE>,api_call spanish london two expensive,765
i'd like to book a table,i'm on it,766
<SILENCE>,any preference on a type of cuisine,766
with french food,where should it be,766
in madrid,how many people would be in your party,766
for eight people please,which price range are looking for,766
in a moderate price range please,ok let me look into some options for you,766
<SILENCE>,api_call french madrid eight moderate,766
can you make a restaurant reservation for eight with british food in madrid in a expensive price range,i'm on it,767
<SILENCE>,ok let me look into some options for you,767
<SILENCE>,api_call british madrid eight expensive,767
i'd like to book a table,i'm on it,768
<SILENCE>,any preference on a type of cuisine,768
with british food,where should it be,768
in paris,how many people would be in your party,768
for eight please,which price range are looking for,768
in a expensive price range please,ok let me look into some options for you,768
<SILENCE>,api_call british paris eight expensive,768
may i have a table for six with spanish food,i'm on it,769
<SILENCE>,where should it be,769
in bombay,which price range are looking for,769
in a moderate price range please,ok let me look into some options for you,769
<SILENCE>,api_call spanish bombay six moderate,769
i'd like to book a table for four in london in a expensive price range,i'm on it,770
<SILENCE>,any preference on a type of cuisine,770
with italian food,ok let me look into some options for you,770
<SILENCE>,api_call italian london four expensive,770
can you make a restaurant reservation for eight people in paris,i'm on it,771
<SILENCE>,any preference on a type of cuisine,771
with british food,which price range are looking for,771
in a expensive price range please,ok let me look into some options for you,771
<SILENCE>,api_call british paris eight expensive,771
can you book a table in a moderate price range,i'm on it,772
<SILENCE>,any preference on a type of cuisine,772
i love spanish food,where should it be,772
paris please,how many people would be in your party,772
for two please,ok let me look into some options for you,772
<SILENCE>,api_call spanish paris two moderate,772
can you book a table in london,i'm on it,773
<SILENCE>,any preference on a type of cuisine,773
with indian cuisine,how many people would be in your party,773
for two people please,which price range are looking for,773
in a expensive price range please,ok let me look into some options for you,773
<SILENCE>,api_call indian london two expensive,773
can you book a table in london in a cheap price range,i'm on it,774
<SILENCE>,any preference on a type of cuisine,774
with indian cuisine,how many people would be in your party,774
for two people please,ok let me look into some options for you,774
<SILENCE>,api_call indian london two cheap,774
may i have a table in rome in a moderate price range with french cuisine for two people,i'm on it,775
<SILENCE>,ok let me look into some options for you,775
<SILENCE>,api_call french rome two moderate,775
can you book a table in madrid with indian cuisine for four,i'm on it,776
<SILENCE>,which price range are looking for,776
i am looking for a expensive restaurant,ok let me look into some options for you,776
<SILENCE>,api_call indian madrid four expensive,776
can you book a table with indian food for two people in rome,i'm on it,777
<SILENCE>,which price range are looking for,777
in a moderate price range please,ok let me look into some options for you,777
<SILENCE>,api_call indian rome two moderate,777
may i have a table for six in a cheap price range with french cuisine,i'm on it,778
<SILENCE>,where should it be,778
london please,ok let me look into some options for you,778
<SILENCE>,api_call french london six cheap,778
i'd like to book a table in a moderate price range,i'm on it,779
<SILENCE>,any preference on a type of cuisine,779
i love italian food,where should it be,779
rome please,how many people would be in your party,779
we will be two,ok let me look into some options for you,779
<SILENCE>,api_call italian rome two moderate,779
can you book a table in a cheap price range for four in london with spanish food,i'm on it,780
<SILENCE>,ok let me look into some options for you,780
<SILENCE>,api_call spanish london four cheap,780
can you book a table in london,i'm on it,781
<SILENCE>,any preference on a type of cuisine,781
with indian cuisine,how many people would be in your party,781
for two please,which price range are looking for,781
in a moderate price range please,ok let me look into some options for you,781
<SILENCE>,api_call indian london two moderate,781
may i have a table in london,i'm on it,782
<SILENCE>,any preference on a type of cuisine,782
with italian food,how many people would be in your party,782
for four please,which price range are looking for,782
in a cheap price range please,ok let me look into some options for you,782
<SILENCE>,api_call italian london four cheap,782
can you book a table with british food,i'm on it,783
<SILENCE>,where should it be,783
in rome,how many people would be in your party,783
for four please,which price range are looking for,783
i am looking for a expensive restaurant,ok let me look into some options for you,783
<SILENCE>,api_call british rome four expensive,783
can you make a restaurant reservation with italian food for six people in london in a moderate price range,i'm on it,784
<SILENCE>,ok let me look into some options for you,784
<SILENCE>,api_call italian london six moderate,784
can you book a table in a expensive price range with spanish food for two people in london,i'm on it,785
<SILENCE>,ok let me look into some options for you,785
<SILENCE>,api_call spanish london two expensive,785
may i have a table,i'm on it,786
<SILENCE>,any preference on a type of cuisine,786
with british cuisine,where should it be,786
in paris,how many people would be in your party,786
for two please,which price range are looking for,786
i am looking for a cheap restaurant,ok let me look into some options for you,786
<SILENCE>,api_call british paris two cheap,786
i'd like to book a table in london in a cheap price range,i'm on it,787
<SILENCE>,any preference on a type of cuisine,787
with british food,how many people would be in your party,787
we will be four,ok let me look into some options for you,787
<SILENCE>,api_call british london four cheap,787
may i have a table in a expensive price range with british cuisine for six people,i'm on it,788
<SILENCE>,where should it be,788
in madrid,ok let me look into some options for you,788
<SILENCE>,api_call british madrid six expensive,788
may i have a table for four in a moderate price range with british food,i'm on it,789
<SILENCE>,where should it be,789
rome please,ok let me look into some options for you,789
<SILENCE>,api_call british rome four moderate,789
can you make a restaurant reservation in rome with spanish food for eight people,i'm on it,790
<SILENCE>,which price range are looking for,790
in a expensive price range please,ok let me look into some options for you,790
<SILENCE>,api_call spanish rome eight expensive,790
can you make a restaurant reservation in paris with british food for two people in a cheap price range,i'm on it,791
<SILENCE>,ok let me look into some options for you,791
<SILENCE>,api_call british paris two cheap,791
can you make a restaurant reservation,i'm on it,792
<SILENCE>,any preference on a type of cuisine,792
with french food,where should it be,792
in paris,how many people would be in your party,792
we will be two,which price range are looking for,792
in a cheap price range please,ok let me look into some options for you,792
<SILENCE>,api_call french paris two cheap,792
may i have a table in bombay for eight,i'm on it,793
<SILENCE>,any preference on a type of cuisine,793
with italian cuisine,which price range are looking for,793
in a cheap price range please,ok let me look into some options for you,793
<SILENCE>,api_call italian bombay eight cheap,793
can you book a table with british food,i'm on it,794
<SILENCE>,where should it be,794
in madrid,how many people would be in your party,794
for eight please,which price range are looking for,794
in a moderate price range please,ok let me look into some options for you,794
<SILENCE>,api_call british madrid eight moderate,794
may i have a table in a cheap price range in bombay,i'm on it,795
<SILENCE>,any preference on a type of cuisine,795
with british food,how many people would be in your party,795
we will be two,ok let me look into some options for you,795
<SILENCE>,api_call british bombay two cheap,795
may i have a table for six with french cuisine,i'm on it,796
<SILENCE>,where should it be,796
bombay please,which price range are looking for,796
in a expensive price range please,ok let me look into some options for you,796
<SILENCE>,api_call french bombay six expensive,796
may i have a table in a cheap price range in bombay with italian cuisine,i'm on it,797
<SILENCE>,how many people would be in your party,797
for four please,ok let me look into some options for you,797
<SILENCE>,api_call italian bombay four cheap,797
i'd like to book a table with british cuisine for four in madrid in a moderate price range,i'm on it,798
<SILENCE>,ok let me look into some options for you,798
<SILENCE>,api_call british madrid four moderate,798
can you book a table in london,i'm on it,799
<SILENCE>,any preference on a type of cuisine,799
with spanish cuisine,how many people would be in your party,799
we will be two,which price range are looking for,799
i am looking for a expensive restaurant,ok let me look into some options for you,799
<SILENCE>,api_call spanish london two expensive,799
can you make a restaurant reservation for eight people in london,i'm on it,800
<SILENCE>,any preference on a type of cuisine,800
with italian food,which price range are looking for,800
in a moderate price range please,ok let me look into some options for you,800
<SILENCE>,api_call italian london eight moderate,800
may i have a table in london for four people in a cheap price range,i'm on it,801
<SILENCE>,any preference on a type of cuisine,801
with british cuisine,ok let me look into some options for you,801
<SILENCE>,api_call british london four cheap,801
can you book a table in a moderate price range for four with italian cuisine,i'm on it,802
<SILENCE>,where should it be,802
in london,ok let me look into some options for you,802
<SILENCE>,api_call italian london four moderate,802
can you book a table for four,i'm on it,803
<SILENCE>,any preference on a type of cuisine,803
with italian cuisine,where should it be,803
bombay please,which price range are looking for,803
in a expensive price range please,ok let me look into some options for you,803
<SILENCE>,api_call italian bombay four expensive,803
i'd like to book a table with british cuisine in a expensive price range,i'm on it,804
<SILENCE>,where should it be,804
bombay please,how many people would be in your party,804
for four people please,ok let me look into some options for you,804
<SILENCE>,api_call british bombay four expensive,804
can you make a restaurant reservation with italian cuisine in a expensive price range in bombay,i'm on it,805
<SILENCE>,how many people would be in your party,805
we will be four,ok let me look into some options for you,805
<SILENCE>,api_call italian bombay four expensive,805
i'd like to book a table,i'm on it,806
<SILENCE>,any preference on a type of cuisine,806
i love indian food,where should it be,806
in rome,how many people would be in your party,806
for two people please,which price range are looking for,806
in a moderate price range please,ok let me look into some options for you,806
<SILENCE>,api_call indian rome two moderate,806
may i have a table for four people,i'm on it,807
<SILENCE>,any preference on a type of cuisine,807
i love indian food,where should it be,807
paris please,which price range are looking for,807
in a cheap price range please,ok let me look into some options for you,807
<SILENCE>,api_call indian paris four cheap,807
can you book a table for two with french food in paris in a expensive price range,i'm on it,808
<SILENCE>,ok let me look into some options for you,808
<SILENCE>,api_call french paris two expensive,808
i'd like to book a table in madrid with spanish cuisine in a cheap price range for eight people,i'm on it,809
<SILENCE>,ok let me look into some options for you,809
<SILENCE>,api_call spanish madrid eight cheap,809
can you book a table in a moderate price range with spanish food in rome for four,i'm on it,810
<SILENCE>,ok let me look into some options for you,810
<SILENCE>,api_call spanish rome four moderate,810
i'd like to book a table,i'm on it,811
<SILENCE>,any preference on a type of cuisine,811
i love french food,where should it be,811
in paris,how many people would be in your party,811
for two please,which price range are looking for,811
i am looking for a cheap restaurant,ok let me look into some options for you,811
<SILENCE>,api_call french paris two cheap,811
can you make a restaurant reservation with french food,i'm on it,812
<SILENCE>,where should it be,812
in london,how many people would be in your party,812
for six people please,which price range are looking for,812
i am looking for a moderate restaurant,ok let me look into some options for you,812
<SILENCE>,api_call french london six moderate,812
i'd like to book a table,i'm on it,813
<SILENCE>,any preference on a type of cuisine,813
with indian cuisine,where should it be,813
madrid please,how many people would be in your party,813
for four people please,which price range are looking for,813
i am looking for a expensive restaurant,ok let me look into some options for you,813
<SILENCE>,api_call indian madrid four expensive,813
can you make a restaurant reservation in paris,i'm on it,814
<SILENCE>,any preference on a type of cuisine,814
with indian food,how many people would be in your party,814
we will be two,which price range are looking for,814
i am looking for a expensive restaurant,ok let me look into some options for you,814
<SILENCE>,api_call indian paris two expensive,814
can you book a table for eight,i'm on it,815
<SILENCE>,any preference on a type of cuisine,815
i love italian food,where should it be,815
london please,which price range are looking for,815
i am looking for a expensive restaurant,ok let me look into some options for you,815
<SILENCE>,api_call italian london eight expensive,815
can you make a restaurant reservation with spanish cuisine for eight people in a expensive price range in bombay,i'm on it,816
<SILENCE>,ok let me look into some options for you,816
<SILENCE>,api_call spanish bombay eight expensive,816
can you make a restaurant reservation in a moderate price range in bombay with spanish food for six,i'm on it,817
<SILENCE>,ok let me look into some options for you,817
<SILENCE>,api_call spanish bombay six moderate,817
i'd like to book a table,i'm on it,818
<SILENCE>,any preference on a type of cuisine,818
with french cuisine,where should it be,818
in madrid,how many people would be in your party,818
for four people please,which price range are looking for,818
i am looking for a cheap restaurant,ok let me look into some options for you,818
<SILENCE>,api_call french madrid four cheap,818
may i have a table,i'm on it,819
<SILENCE>,any preference on a type of cuisine,819
with spanish cuisine,where should it be,819
in rome,how many people would be in your party,819
for six please,which price range are looking for,819
in a cheap price range please,ok let me look into some options for you,819
<SILENCE>,api_call spanish rome six cheap,819
may i have a table for two with indian cuisine,i'm on it,820
<SILENCE>,where should it be,820
in bombay,which price range are looking for,820
i am looking for a cheap restaurant,ok let me look into some options for you,820
<SILENCE>,api_call indian bombay two cheap,820
can you book a table in london with spanish cuisine,i'm on it,821
<SILENCE>,how many people would be in your party,821
for two people please,which price range are looking for,821
i am looking for a expensive restaurant,ok let me look into some options for you,821
<SILENCE>,api_call spanish london two expensive,821
i'd like to book a table,i'm on it,822
<SILENCE>,any preference on a type of cuisine,822
with british cuisine,where should it be,822
madrid please,how many people would be in your party,822
for eight please,which price range are looking for,822
i am looking for a moderate restaurant,ok let me look into some options for you,822
<SILENCE>,api_call british madrid eight moderate,822
i'd like to book a table in rome with british food,i'm on it,823
<SILENCE>,how many people would be in your party,823
for four people please,which price range are looking for,823
in a moderate price range please,ok let me look into some options for you,823
<SILENCE>,api_call british rome four moderate,823
can you book a table,i'm on it,824
<SILENCE>,any preference on a type of cuisine,824
with british cuisine,where should it be,824
rome please,how many people would be in your party,824
for eight people please,which price range are looking for,824
i am looking for a moderate restaurant,ok let me look into some options for you,824
<SILENCE>,api_call british rome eight moderate,824
may i have a table,i'm on it,825
<SILENCE>,any preference on a type of cuisine,825
with indian cuisine,where should it be,825
rome please,how many people would be in your party,825
for six people please,which price range are looking for,825
in a moderate price range please,ok let me look into some options for you,825
<SILENCE>,api_call indian rome six moderate,825
i'd like to book a table for eight people in a expensive price range in rome,i'm on it,826
<SILENCE>,any preference on a type of cuisine,826
with italian food,ok let me look into some options for you,826
<SILENCE>,api_call italian rome eight expensive,826
i'd like to book a table in a moderate price range with british cuisine,i'm on it,827
<SILENCE>,where should it be,827
in london,how many people would be in your party,827
we will be eight,ok let me look into some options for you,827
<SILENCE>,api_call british london eight moderate,827
can you book a table in a cheap price range,i'm on it,828
<SILENCE>,any preference on a type of cuisine,828
with french food,where should it be,828
in madrid,how many people would be in your party,828
for four please,ok let me look into some options for you,828
<SILENCE>,api_call french madrid four cheap,828
can you make a restaurant reservation in a cheap price range in london with spanish cuisine,i'm on it,829
<SILENCE>,how many people would be in your party,829
we will be four,ok let me look into some options for you,829
<SILENCE>,api_call spanish london four cheap,829
can you make a restaurant reservation for six in a moderate price range,i'm on it,830
<SILENCE>,any preference on a type of cuisine,830
with indian cuisine,where should it be,830
rome please,ok let me look into some options for you,830
<SILENCE>,api_call indian rome six moderate,830
may i have a table in london for two people with british food,i'm on it,831
<SILENCE>,which price range are looking for,831
i am looking for a moderate restaurant,ok let me look into some options for you,831
<SILENCE>,api_call british london two moderate,831
may i have a table for eight in bombay with french food in a cheap price range,i'm on it,832
<SILENCE>,ok let me look into some options for you,832
<SILENCE>,api_call french bombay eight cheap,832
can you make a restaurant reservation with italian food,i'm on it,833
<SILENCE>,where should it be,833
in bombay,how many people would be in your party,833
for four people please,which price range are looking for,833
in a expensive price range please,ok let me look into some options for you,833
<SILENCE>,api_call italian bombay four expensive,833
can you book a table for four people in london in a cheap price range with italian cuisine,i'm on it,834
<SILENCE>,ok let me look into some options for you,834
<SILENCE>,api_call italian london four cheap,834
i'd like to book a table in a expensive price range in rome,i'm on it,835
<SILENCE>,any preference on a type of cuisine,835
i love italian food,how many people would be in your party,835
for two people please,ok let me look into some options for you,835
<SILENCE>,api_call italian rome two expensive,835
i'd like to book a table with british food in london,i'm on it,836
<SILENCE>,how many people would be in your party,836
for eight people please,which price range are looking for,836
i am looking for a moderate restaurant,ok let me look into some options for you,836
<SILENCE>,api_call british london eight moderate,836
may i have a table in london in a expensive price range for four,i'm on it,837
<SILENCE>,any preference on a type of cuisine,837
with italian food,ok let me look into some options for you,837
<SILENCE>,api_call italian london four expensive,837
may i have a table for four,i'm on it,838
<SILENCE>,any preference on a type of cuisine,838
with french cuisine,where should it be,838
madrid please,which price range are looking for,838
i am looking for a moderate restaurant,ok let me look into some options for you,838
<SILENCE>,api_call french madrid four moderate,838
i'd like to book a table in paris in a moderate price range with indian cuisine,i'm on it,839
<SILENCE>,how many people would be in your party,839
for four please,ok let me look into some options for you,839
<SILENCE>,api_call indian paris four moderate,839
i'd like to book a table in a moderate price range for six in london,i'm on it,840
<SILENCE>,any preference on a type of cuisine,840
with italian cuisine,ok let me look into some options for you,840
<SILENCE>,api_call italian london six moderate,840
can you book a table in rome with spanish cuisine in a cheap price range for four people,i'm on it,841
<SILENCE>,ok let me look into some options for you,841
<SILENCE>,api_call spanish rome four cheap,841
may i have a table with british food for six people in a expensive price range in paris,i'm on it,842
<SILENCE>,ok let me look into some options for you,842
<SILENCE>,api_call british paris six expensive,842
can you book a table in a cheap price range in paris with spanish food for eight,i'm on it,843
<SILENCE>,ok let me look into some options for you,843
<SILENCE>,api_call spanish paris eight cheap,843
can you make a restaurant reservation in a cheap price range in madrid with spanish food,i'm on it,844
<SILENCE>,how many people would be in your party,844
for eight please,ok let me look into some options for you,844
<SILENCE>,api_call spanish madrid eight cheap,844
i'd like to book a table,i'm on it,845
<SILENCE>,any preference on a type of cuisine,845
with italian food,where should it be,845
bombay please,how many people would be in your party,845
for four please,which price range are looking for,845
i am looking for a moderate restaurant,ok let me look into some options for you,845
<SILENCE>,api_call italian bombay four moderate,845
can you book a table in a moderate price range with french cuisine for eight people in madrid,i'm on it,846
<SILENCE>,ok let me look into some options for you,846
<SILENCE>,api_call french madrid eight moderate,846
i'd like to book a table with spanish cuisine in a expensive price range,i'm on it,847
<SILENCE>,where should it be,847
in rome,how many people would be in your party,847
for eight please,ok let me look into some options for you,847
<SILENCE>,api_call spanish rome eight expensive,847
can you make a restaurant reservation in a cheap price range for six people with british cuisine,i'm on it,848
<SILENCE>,where should it be,848
madrid please,ok let me look into some options for you,848
<SILENCE>,api_call british madrid six cheap,848
can you book a table with indian food in a cheap price range in bombay,i'm on it,849
<SILENCE>,how many people would be in your party,849
for four people please,ok let me look into some options for you,849
<SILENCE>,api_call indian bombay four cheap,849
may i have a table with french cuisine,i'm on it,850
<SILENCE>,where should it be,850
in bombay,how many people would be in your party,850
for six people please,which price range are looking for,850
i am looking for a cheap restaurant,ok let me look into some options for you,850
<SILENCE>,api_call french bombay six cheap,850
can you book a table for four people in bombay in a moderate price range with british cuisine,i'm on it,851
<SILENCE>,ok let me look into some options for you,851
<SILENCE>,api_call british bombay four moderate,851
may i have a table with indian cuisine in bombay in a expensive price range for two,i'm on it,852
<SILENCE>,ok let me look into some options for you,852
<SILENCE>,api_call indian bombay two expensive,852
can you make a restaurant reservation in london with spanish cuisine for two,i'm on it,853
<SILENCE>,which price range are looking for,853
in a expensive price range please,ok let me look into some options for you,853
<SILENCE>,api_call spanish london two expensive,853
i'd like to book a table with spanish cuisine for six,i'm on it,854
<SILENCE>,where should it be,854
paris please,which price range are looking for,854
in a cheap price range please,ok let me look into some options for you,854
<SILENCE>,api_call spanish paris six cheap,854
can you book a table in madrid,i'm on it,855
<SILENCE>,any preference on a type of cuisine,855
with british food,how many people would be in your party,855
we will be eight,which price range are looking for,855
in a moderate price range please,ok let me look into some options for you,855
<SILENCE>,api_call british madrid eight moderate,855
may i have a table in london with french food for two people in a cheap price range,i'm on it,856
<SILENCE>,ok let me look into some options for you,856
<SILENCE>,api_call french london two cheap,856
i'd like to book a table for eight,i'm on it,857
<SILENCE>,any preference on a type of cuisine,857
i love italian food,where should it be,857
madrid please,which price range are looking for,857
in a cheap price range please,ok let me look into some options for you,857
<SILENCE>,api_call italian madrid eight cheap,857
i'd like to book a table,i'm on it,858
<SILENCE>,any preference on a type of cuisine,858
with british cuisine,where should it be,858
in madrid,how many people would be in your party,858
we will be four,which price range are looking for,858
in a moderate price range please,ok let me look into some options for you,858
<SILENCE>,api_call british madrid four moderate,858
i'd like to book a table in a moderate price range for two people,i'm on it,859
<SILENCE>,any preference on a type of cuisine,859
with british food,where should it be,859
in london,ok let me look into some options for you,859
<SILENCE>,api_call british london two moderate,859
may i have a table in bombay with italian food for four in a expensive price range,i'm on it,860
<SILENCE>,ok let me look into some options for you,860
<SILENCE>,api_call italian bombay four expensive,860
can you make a restaurant reservation with french food in a moderate price range for eight people,i'm on it,861
<SILENCE>,where should it be,861
in bombay,ok let me look into some options for you,861
<SILENCE>,api_call french bombay eight moderate,861
i'd like to book a table for four people in paris with indian cuisine,i'm on it,862
<SILENCE>,which price range are looking for,862
in a expensive price range please,ok let me look into some options for you,862
<SILENCE>,api_call indian paris four expensive,862
can you make a restaurant reservation in a expensive price range in rome,i'm on it,863
<SILENCE>,any preference on a type of cuisine,863
i love spanish food,how many people would be in your party,863
for eight people please,ok let me look into some options for you,863
<SILENCE>,api_call spanish rome eight expensive,863
may i have a table for six with italian food,i'm on it,864
<SILENCE>,where should it be,864
paris please,which price range are looking for,864
in a moderate price range please,ok let me look into some options for you,864
<SILENCE>,api_call italian paris six moderate,864
can you book a table for two,i'm on it,865
<SILENCE>,any preference on a type of cuisine,865
i love british food,where should it be,865
bombay please,which price range are looking for,865
i am looking for a cheap restaurant,ok let me look into some options for you,865
<SILENCE>,api_call british bombay two cheap,865
can you book a table,i'm on it,866
<SILENCE>,any preference on a type of cuisine,866
with spanish cuisine,where should it be,866
in london,how many people would be in your party,866
we will be six,which price range are looking for,866
i am looking for a moderate restaurant,ok let me look into some options for you,866
<SILENCE>,api_call spanish london six moderate,866
